f Pxx 
2.522786e+02 1.078377e-20 
2.530185e+02 3.704850e-20 
2.537583e+02 4.119105e-20 
2.544981e+02 2.055438e-20 
2.552379e+02 1.767446e-20 
2.559777e+02 1.429035e-20 
2.567176e+02 2.515345e-20 
2.574574e+02 2.185290e-20 
2.581972e+02 2.548960e-20 
2.589370e+02 2.440173e-20 
2.596768e+02 3.397427e-20 
2.604167e+02 2.725133e-20 
2.611565e+02 2.087675e-20 
2.618963e+02 2.667431e-20 
2.626361e+02 3.915097e-20 
2.633759e+02 2.516936e-20 
2.641158e+02 1.392251e-20 
2.648556e+02 2.456119e-20 
2.655954e+02 1.030563e-20 
2.663352e+02 2.232304e-20 
2.670750e+02 1.569444e-20 
2.678149e+02 1.137182e-20 
2.685547e+02 2.356242e-20 
2.692945e+02 2.248057e-20 
2.700343e+02 2.202050e-20 
2.707741e+02 2.616671e-20 
2.715140e+02 2.370728e-20 
2.722538e+02 1.546633e-20 
2.729936e+02 1.529034e-20 
2.737334e+02 1.373488e-20 
2.744732e+02 1.730798e-20 
2.752131e+02 6.273969e-20 
2.759529e+02 2.724065e-20 
2.766927e+02 1.919265e-20 
2.774325e+02 2.009732e-20 
2.781723e+02 1.585428e-20 
2.789122e+02 1.394911e-20 
2.796520e+02 3.292872e-20 
2.803918e+02 2.257150e-20 
2.811316e+02 2.332349e-20 
2.818714e+02 2.297288e-20 
2.826113e+02 1.791302e-20 
2.833511e+02 2.752745e-20 
2.840909e+02 2.081399e-20 
2.848307e+02 1.944619e-20 
2.855705e+02 1.362152e-20 
2.863104e+02 2.312221e-20 
2.870502e+02 3.317433e-20 
2.877900e+02 2.475464e-20 
2.885298e+02 1.561045e-20 
2.892696e+02 1.905624e-20 
2.900095e+02 1.272184e-20 
2.907493e+02 1.814912e-20 
2.914891e+02 1.206682e-20 
2.922289e+02 1.914229e-20 
2.929688e+02 1.859541e-20 
2.937086e+02 1.045315e-20 
2.944484e+02 2.785750e-20 
2.951882e+02 2.371987e-20 
2.959280e+02 1.647207e-20 
2.966679e+02 2.255375e-20 
2.974077e+02 5.350489e-20 
2.981475e+02 1.342121e-20 
2.988873e+02 2.001328e-20 
2.996271e+02 3.115692e-20 
3.003670e+02 1.941289e-20 
3.011068e+02 1.665623e-20 
3.018466e+02 2.187723e-20 
3.025864e+02 1.399030e-20 
3.033262e+02 3.324918e-20 
3.040661e+02 1.349357e-20 
3.048059e+02 1.256591e-20 
3.055457e+02 1.029834e-20 
3.062855e+02 2.565732e-20 
3.070253e+02 1.359972e-20 
3.077652e+02 1.291121e-20 
3.085050e+02 1.906973e-20 
3.092448e+02 3.020111e-20 
3.099846e+02 1.166075e-20 
3.107244e+02 1.105720e-20 
3.114643e+02 1.255997e-20 
3.122041e+02 8.616051e-21 
3.129439e+02 2.122952e-20 
3.136837e+02 1.694319e-20 
3.144235e+02 1.469343e-20 
3.151634e+02 2.312266e-20 
3.159032e+02 2.375019e-20 
3.166430e+02 9.820415e-21 
3.173828e+02 1.843296e-20 
3.181226e+02 1.599889e-20 
3.188625e+02 2.385825e-20 
3.196023e+02 2.049500e-20 
3.203421e+02 1.611246e-20 
3.210819e+02 2.411997e-20 
3.218217e+02 1.646028e-20 
3.225616e+02 1.796294e-20 
3.233014e+02 1.135788e-20 
3.240412e+02 1.570337e-20 
3.247810e+02 2.503299e-20 
3.255208e+02 1.455494e-20 
3.262607e+02 1.865693e-20 
3.270005e+02 8.563274e-21 
3.277403e+02 3.434849e-20 
3.284801e+02 2.756622e-20 
3.292199e+02 2.161979e-20 
3.299598e+02 2.171367e-20 
3.306996e+02 1.744557e-20 
3.314394e+02 2.109146e-20 
3.321792e+02 1.878151e-20 
3.329190e+02 1.991830e-20 
3.336589e+02 2.660940e-20 
3.343987e+02 3.190932e-20 
3.351385e+02 3.373886e-20 
3.358783e+02 2.100100e-20 
3.366181e+02 2.087712e-20 
3.373580e+02 2.848045e-20 
3.380978e+02 2.191648e-20 
3.388376e+02 1.199024e-20 
3.395774e+02 1.092708e-20 
3.403172e+02 3.293254e-20 
3.410571e+02 2.100005e-20 
3.417969e+02 2.345260e-20 
3.425367e+02 4.380434e-20 
3.432765e+02 1.907913e-20 
3.440163e+02 2.184892e-20 
3.447562e+02 1.510183e-20 
3.454960e+02 2.954200e-20 
3.462358e+02 2.728275e-20 
3.469756e+02 2.070290e-20 
3.477154e+02 2.616878e-20 
3.484553e+02 2.274327e-20 
3.491951e+02 1.999580e-20 
3.499349e+02 2.535503e-20 
3.506747e+02 8.845923e-21 
3.514145e+02 1.103582e-20 
3.521544e+02 9.766019e-21 
3.528942e+02 7.957186e-21 
3.536340e+02 2.409611e-20 
3.543738e+02 9.364202e-21 
3.551136e+02 1.871861e-20 
3.558535e+02 1.611180e-20 
3.565933e+02 1.628853e-20 
3.573331e+02 2.370287e-20 
3.580729e+02 1.383403e-20 
3.588127e+02 2.178358e-20 
3.595526e+02 7.806702e-21 
3.602924e+02 4.076755e-21 
3.610322e+02 1.311074e-20 
3.617720e+02 2.231296e-20 
3.625118e+02 1.382993e-20 
3.632517e+02 1.102946e-20 
3.639915e+02 1.595242e-20 
3.647313e+02 1.666964e-20 
3.654711e+02 2.450952e-20 
3.662109e+02 2.060861e-20 
3.669508e+02 1.020779e-20 
3.676906e+02 1.134572e-20 
3.684304e+02 1.104945e-20 
3.691702e+02 1.416119e-20 
3.699100e+02 1.348683e-20 
3.706499e+02 1.164329e-20 
3.713897e+02 2.254258e-20 
3.721295e+02 1.148286e-20 
3.728693e+02 2.606973e-20 
3.736091e+02 1.394433e-20 
3.743490e+02 1.567941e-20 
3.750888e+02 2.939036e-20 
3.758286e+02 1.095878e-20 
3.765684e+02 2.092119e-20 
3.773082e+02 2.617805e-20 
3.780481e+02 1.210747e-20 
3.787879e+02 2.717650e-20 
3.795277e+02 7.634589e-21 
3.802675e+02 1.296235e-20 
3.810073e+02 1.164904e-20 
3.817472e+02 2.239098e-20 
3.824870e+02 2.561804e-20 
3.832268e+02 2.190128e-20 
3.839666e+02 3.263904e-20 
3.847064e+02 1.451767e-20 
3.854463e+02 9.735564e-21 
3.861861e+02 1.817126e-20 
3.869259e+02 1.600724e-20 
3.876657e+02 1.435950e-20 
3.884055e+02 1.705893e-20 
3.891454e+02 1.730559e-20 
3.898852e+02 1.176253e-20 
3.906250e+02 2.489806e-20 
3.913648e+02 9.194647e-21 
3.921046e+02 2.981359e-20 
3.928445e+02 2.351558e-20 
3.935843e+02 1.777129e-20 
3.943241e+02 2.473443e-20 
3.950639e+02 2.221487e-20 
3.958037e+02 1.638479e-20 
3.965436e+02 2.224670e-20 
3.972834e+02 2.569116e-20 
3.980232e+02 1.602150e-20 
3.987630e+02 1.305425e-20 
3.995028e+02 2.195789e-20 
4.002427e+02 1.742971e-20 
4.009825e+02 2.103745e-20 
4.017223e+02 1.838964e-20 
4.024621e+02 1.869916e-20 
4.032019e+02 2.565075e-20 
4.039418e+02 2.077761e-20 
4.046816e+02 1.586272e-20 
4.054214e+02 3.370862e-20 
4.061612e+02 1.599908e-20 
4.069010e+02 3.782054e-20 
4.076409e+02 2.956412e-20 
4.083807e+02 3.687555e-20 
4.091205e+02 1.122752e-20 
4.098603e+02 1.166882e-20 
4.106001e+02 1.750084e-20 
4.113400e+02 9.782374e-21 
4.120798e+02 2.415351e-20 
4.128196e+02 2.594885e-20 
4.135594e+02 2.717235e-20 
4.142992e+02 3.309926e-20 
4.150391e+02 1.042102e-20 
4.157789e+02 8.596513e-21 
4.165187e+02 1.369580e-20 
4.172585e+02 1.607731e-20 
4.179983e+02 1.894988e-20 
4.187382e+02 1.107946e-20 
4.194780e+02 1.577233e-20 
4.202178e+02 1.412421e-20 
4.209576e+02 1.307353e-20 
4.216974e+02 1.200395e-20 
4.224373e+02 1.347499e-20 
4.231771e+02 2.967416e-20 
4.239169e+02 1.655015e-20 
4.246567e+02 1.575660e-20 
4.253965e+02 2.039470e-20 
4.261364e+02 1.518184e-20 
4.268762e+02 1.283559e-20 
4.276160e+02 1.609406e-20 
4.283558e+02 2.246176e-20 
4.290956e+02 1.759719e-20 
4.298355e+02 3.507470e-20 
4.305753e+02 2.577458e-20 
4.313151e+02 1.970225e-20 
4.320549e+02 2.674461e-20 
4.327947e+02 1.512734e-20 
4.335346e+02 1.280945e-20 
4.342744e+02 1.665988e-20 
4.350142e+02 7.810571e-21 
4.357540e+02 1.479549e-20 
4.364938e+02 2.343613e-20 
4.372337e+02 1.834276e-20 
4.379735e+02 3.650149e-20 
4.387133e+02 1.822333e-20 
4.394531e+02 1.637137e-20 
4.401929e+02 9.474478e-21 
4.409328e+02 1.248913e-20 
4.416726e+02 7.922584e-21 
4.424124e+02 2.141341e-20 
4.431522e+02 1.549809e-20 
4.438920e+02 1.727886e-20 
4.446319e+02 1.868346e-20 
4.453717e+02 3.623162e-20 
4.461115e+02 1.867330e-20 
4.468513e+02 1.659241e-20 
4.475911e+02 8.666370e-21 
4.483310e+02 2.589662e-20 
4.490708e+02 1.407521e-20 
4.498106e+02 1.520498e-20 
4.505504e+02 7.199558e-21 
4.512902e+02 1.408116e-20 
4.520301e+02 2.135324e-20 
4.527699e+02 1.449280e-20 
4.535097e+02 1.815150e-20 
4.542495e+02 1.609269e-20 
4.549893e+02 1.304234e-20 
4.557292e+02 1.107137e-20 
4.564690e+02 1.296996e-20 
4.572088e+02 1.112737e-20 
4.579486e+02 1.440255e-20 
4.586884e+02 1.032113e-20 
4.594283e+02 1.697239e-20 
4.601681e+02 1.487413e-20 
4.609079e+02 1.762883e-20 
4.616477e+02 1.665111e-20 
4.623875e+02 1.235114e-20 
4.631274e+02 2.353091e-20 
4.638672e+02 1.223285e-20 
4.646070e+02 1.690025e-20 
4.653468e+02 1.056250e-20 
4.660866e+02 1.017296e-20 
4.668265e+02 2.594384e-20 
4.675663e+02 1.839883e-20 
4.683061e+02 1.899217e-20 
4.690459e+02 2.079159e-20 
4.697857e+02 2.067855e-20 
4.705256e+02 1.853486e-20 
4.712654e+02 1.592166e-20 
4.720052e+02 1.923734e-20 
4.727450e+02 1.725961e-20 
4.734848e+02 1.615465e-20 
4.742247e+02 1.606717e-20 
4.749645e+02 9.542891e-21 
4.757043e+02 2.079967e-20 
4.764441e+02 1.923339e-20 
4.771839e+02 2.124812e-20 
4.779238e+02 7.178438e-21 
4.786636e+02 1.417989e-20 
4.794034e+02 2.168694e-20 
4.801432e+02 1.206405e-20 
4.808830e+02 1.373821e-20 
4.816229e+02 1.125683e-20 
4.823627e+02 1.378835e-20 
4.831025e+02 1.626061e-20 
4.838423e+02 1.094049e-20 
4.845821e+02 1.164036e-20 
4.853220e+02 1.022038e-20 
4.860618e+02 1.182764e-20 
4.868016e+02 7.685528e-21 
4.875414e+02 6.176450e-21 
4.882813e+02 1.014764e-20 
4.890211e+02 1.381378e-20 
4.897609e+02 9.518375e-21 
4.905007e+02 1.716722e-20 
4.912405e+02 1.176758e-20 
4.919804e+02 1.891675e-20 
4.927202e+02 8.568716e-21 
4.934600e+02 1.491806e-20 
4.941998e+02 2.734257e-20 
4.949396e+02 1.285007e-20 
4.956795e+02 1.231562e-20 
4.964193e+02 8.045392e-21 
4.971591e+02 1.727200e-20 
4.978989e+02 1.659581e-20 
4.986387e+02 1.629166e-20 
4.993786e+02 2.625362e-20 
5.001184e+02 9.528157e-21 
5.008582e+02 9.951152e-21 
5.015980e+02 1.401620e-20 
5.023378e+02 1.343513e-20 
5.030777e+02 2.296174e-20 
5.038175e+02 1.105530e-20 
5.045573e+02 1.145251e-20 
5.052971e+02 1.637553e-20 
5.060369e+02 1.713610e-20 
5.067768e+02 2.740645e-20 
5.075166e+02 1.547866e-20 
5.082564e+02 1.703077e-20 
5.089962e+02 9.611677e-21 
5.097360e+02 7.417269e-21 
5.104759e+02 1.401334e-20 
5.112157e+02 1.495247e-20 
5.119555e+02 2.065987e-20 
5.126953e+02 1.848912e-20 
5.134351e+02 1.616884e-20 
5.141750e+02 1.784157e-20 
5.149148e+02 1.209541e-20 
5.156546e+02 2.153428e-20 
5.163944e+02 1.675856e-20 
5.171342e+02 1.932701e-20 
5.178741e+02 9.530615e-21 
5.186139e+02 1.167486e-20 
5.193537e+02 2.088924e-20 
5.200935e+02 1.003902e-20 
5.208333e+02 1.687263e-20 
5.215732e+02 1.306533e-20 
5.223130e+02 1.489963e-20 
5.230528e+02 9.827949e-21 
5.237926e+02 2.355293e-20 
5.245324e+02 1.226783e-20 
5.252723e+02 1.282380e-20 
5.260121e+02 1.029674e-20 
5.267519e+02 2.548555e-20 
5.274917e+02 1.937777e-20 
5.282315e+02 1.831826e-20 
5.289714e+02 1.385689e-20 
5.297112e+02 1.725542e-20 
5.304510e+02 1.556670e-20 
5.311908e+02 1.429280e-20 
5.319306e+02 1.640696e-20 
5.326705e+02 1.494216e-20 
5.334103e+02 2.168769e-20 
5.341501e+02 1.165071e-20 
5.348899e+02 1.388690e-20 
5.356297e+02 2.224811e-20 
5.363696e+02 2.691469e-20 
5.371094e+02 1.449622e-20 
5.378492e+02 2.077919e-20 
5.385890e+02 1.624602e-20 
5.393288e+02 2.926571e-20 
5.400687e+02 1.236553e-20 
5.408085e+02 2.304539e-20 
5.415483e+02 1.206805e-20 
5.422881e+02 1.672643e-20 
5.430279e+02 1.665276e-20 
5.437678e+02 1.167253e-20 
5.445076e+02 1.168963e-20 
5.452474e+02 2.066028e-20 
5.459872e+02 1.166843e-20 
5.467270e+02 1.884207e-20 
5.474669e+02 1.278031e-20 
5.482067e+02 8.748847e-21 
5.489465e+02 2.369561e-20 
5.496863e+02 1.548361e-20 
5.504261e+02 1.147808e-20 
5.511660e+02 1.232971e-20 
5.519058e+02 1.680436e-20 
5.526456e+02 7.877111e-21 
5.533854e+02 1.516551e-20 
5.541252e+02 1.871555e-20 
5.548651e+02 1.559284e-20 
5.556049e+02 2.514149e-20 
5.563447e+02 3.479866e-20 
5.570845e+02 2.160177e-20 
5.578243e+02 2.620977e-20 
5.585642e+02 1.148270e-20 
5.593040e+02 2.866689e-20 
5.600438e+02 1.072679e-20 
5.607836e+02 1.461638e-20 
5.615234e+02 1.147474e-20 
5.622633e+02 1.734251e-20 
5.630031e+02 1.316802e-20 
5.637429e+02 7.927596e-21 
5.644827e+02 3.229391e-20 
5.652225e+02 1.266942e-20 
5.659624e+02 9.295421e-21 
5.667022e+02 1.522158e-20 
5.674420e+02 1.849055e-20 
5.681818e+02 9.430847e-21 
5.689216e+02 5.417238e-21 
5.696615e+02 2.456955e-20 
5.704013e+02 2.581038e-20 
5.711411e+02 9.971202e-21 
5.718809e+02 1.899431e-20 
5.726207e+02 1.098737e-20 
5.733606e+02 1.152511e-20 
5.741004e+02 1.650212e-20 
5.748402e+02 1.747383e-20 
5.755800e+02 1.330565e-20 
5.763198e+02 1.408338e-20 
5.770597e+02 5.138293e-21 
5.777995e+02 9.661007e-21 
5.785393e+02 1.058473e-20 
5.792791e+02 2.190168e-20 
5.800189e+02 2.260850e-20 
5.807588e+02 8.618308e-21 
5.814986e+02 1.666082e-20 
5.822384e+02 1.411980e-20 
5.829782e+02 2.021177e-20 
5.837180e+02 1.020678e-20 
5.844579e+02 1.410985e-20 
5.851977e+02 9.138809e-21 
5.859375e+02 1.873564e-20 
5.866773e+02 1.413987e-20 
5.874171e+02 1.277801e-20 
5.881570e+02 1.796369e-20 
5.888968e+02 1.177267e-20 
5.896366e+02 7.117843e-21 
5.903764e+02 1.034328e-20 
5.911162e+02 3.077088e-20 
5.918561e+02 4.913635e-21 
5.925959e+02 1.566010e-20 
5.933357e+02 9.631327e-21 
5.940755e+02 9.470125e-21 
5.948153e+02 2.854927e-20 
