Vtes01       Ites01       Rtes01       Ptes01       Ptot01       Vtes02       Ites02       Rtes02       Ptes02       Ptot02       Vtes03       Ites03       Rtes03       Ptes03       Ptot03       Vtes04       Ites04       Rtes04       Ptes04       Ptot04       Vtes05       Ites05       Rtes05       Ptes05       Ptot05       Vtes06       Ites06       Rtes06       Ptes06       Ptot06       Vtes07       Ites07       Rtes07       Ptes07       Ptot07       Vtes08       Ites08       Rtes08       Ptes08       Ptot08       Vtes09       Ites09       Rtes09       Ptes09       Ptot09       Vtes10       Ites10       Rtes10       Ptes10       Ptot10       Vtes11       Ites11       Rtes11       Ptes11       Ptot11       Vtes12       Ites12       Rtes12       Ptes12       Ptot12       Vtes13       Ites13       Rtes13       Ptes13       Ptot13       Vtes14       Ites14       Rtes14       Ptes14       Ptot14       Vtes15       Ites15       Rtes15       Ptes15       Ptot15       
1.167074e+00 2.944071e+02 3.964151e+00 3.435949e+02 5.535089e+02 1.168300e+00 2.862211e+02 4.081808e+00 3.343920e+02 5.658221e+02 1.169366e+00 2.790996e+02 4.189779e+00 3.263695e+02 5.803655e+02 1.170170e+00 2.737248e+02 4.274989e+00 3.203046e+02 5.979159e+02 1.170494e+00 2.715608e+02 4.310249e+00 3.178604e+02 6.201365e+02 1.170569e+00 2.710633e+02 4.318433e+00 3.172983e+02 6.452889e+02 1.170580e+00 2.709914e+02 4.319619e+00 3.172170e+02 6.719717e+02 1.170583e+00 2.709668e+02 4.320025e+00 3.171892e+02 6.997575e+02 1.170585e+00 2.709567e+02 4.320191e+00 3.171778e+02 7.286093e+02 1.170587e+00 2.709430e+02 4.320417e+00 3.171623e+02 7.585065e+02 1.170590e+00 2.709231e+02 4.320746e+00 3.171398e+02 7.894463e+02 1.170591e+00 2.709184e+02 4.320823e+00 3.171346e+02 8.214529e+02 1.170591e+00 2.709166e+02 4.320853e+00 3.171325e+02 8.545123e+02 1.170591e+00 2.709150e+02 4.320879e+00 3.171307e+02 8.886215e+02 1.170593e+00 2.709033e+02 4.321072e+00 3.171175e+02 9.237689e+02 
1.162513e+00 2.945724e+02 3.946443e+00 3.424443e+02 5.523583e+02 1.163799e+00 2.859808e+02 4.069501e+00 3.328243e+02 5.642545e+02 1.164887e+00 2.787195e+02 4.179422e+00 3.246766e+02 5.786725e+02 1.165715e+00 2.731881e+02 4.267078e+00 3.184593e+02 5.960706e+02 1.166099e+00 2.706226e+02 4.308949e+00 3.155726e+02 6.178488e+02 1.166180e+00 2.700826e+02 4.317862e+00 3.149648e+02 6.429554e+02 1.166193e+00 2.699931e+02 4.319343e+00 3.148641e+02 6.696187e+02 1.166196e+00 2.699750e+02 4.319643e+00 3.148437e+02 6.974119e+02 1.166199e+00 2.699514e+02 4.320034e+00 3.148171e+02 7.262485e+02 1.166200e+00 2.699429e+02 4.320174e+00 3.148076e+02 7.561518e+02 1.166203e+00 2.699272e+02 4.320434e+00 3.147899e+02 7.870964e+02 1.166205e+00 2.699139e+02 4.320654e+00 3.147749e+02 8.190933e+02 1.166204e+00 2.699161e+02 4.320618e+00 3.147774e+02 8.521572e+02 1.166204e+00 2.699204e+02 4.320548e+00 3.147822e+02 8.862730e+02 1.166207e+00 2.699010e+02 4.320868e+00 3.147604e+02 9.214118e+02 
1.157947e+00 2.947705e+02 3.928302e+00 3.413287e+02 5.512427e+02 1.159274e+00 2.859079e+02 4.054712e+00 3.314456e+02 5.628758e+02 1.160398e+00 2.784025e+02 4.168059e+00 3.230576e+02 5.770536e+02 1.161255e+00 2.726751e+02 4.258750e+00 3.166454e+02 5.942567e+02 1.161703e+00 2.696821e+02 4.307676e+00 3.132907e+02 6.155668e+02 1.161789e+00 2.691104e+02 4.317147e+00 3.126494e+02 6.406401e+02 1.161806e+00 2.689985e+02 4.319004e+00 3.125240e+02 6.672786e+02 1.161808e+00 2.689800e+02 4.319312e+00 3.125032e+02 6.950714e+02 1.161812e+00 2.689562e+02 4.319708e+00 3.124765e+02 7.239079e+02 1.161812e+00 2.689534e+02 4.319755e+00 3.124734e+02 7.538175e+02 1.161815e+00 2.689340e+02 4.320076e+00 3.124517e+02 7.847581e+02 1.161818e+00 2.689189e+02 4.320327e+00 3.124347e+02 8.167531e+02 1.161818e+00 2.689145e+02 4.320401e+00 3.124297e+02 8.498095e+02 1.161817e+00 2.689245e+02 4.320234e+00 3.124410e+02 8.839319e+02 1.161819e+00 2.689070e+02 4.320525e+00 3.124214e+02 9.190728e+02 
1.153384e+00 2.949497e+02 3.910445e+00 3.401903e+02 5.501043e+02 1.154763e+00 2.857428e+02 4.041266e+00 3.299652e+02 5.613953e+02 1.155908e+00 2.780949e+02 4.156522e+00 3.214521e+02 5.754480e+02 1.156801e+00 2.721261e+02 4.250975e+00 3.147958e+02 5.924071e+02 1.157306e+00 2.687524e+02 4.306218e+00 3.110289e+02 6.133050e+02 1.157398e+00 2.681415e+02 4.316369e+00 3.103464e+02 6.383370e+02 1.157418e+00 2.680085e+02 4.318586e+00 3.101978e+02 6.649524e+02 1.157421e+00 2.679845e+02 4.318986e+00 3.101710e+02 6.927393e+02 1.157425e+00 2.679611e+02 4.319376e+00 3.101449e+02 7.215763e+02 1.157426e+00 2.679519e+02 4.319531e+00 3.101345e+02 7.514787e+02 1.157429e+00 2.679351e+02 4.319810e+00 3.101158e+02 7.824223e+02 1.157431e+00 2.679214e+02 4.320038e+00 3.101005e+02 8.144189e+02 1.157431e+00 2.679210e+02 4.320045e+00 3.101001e+02 8.474799e+02 1.157431e+00 2.679212e+02 4.320042e+00 3.101003e+02 8.815911e+02 1.157433e+00 2.679067e+02 4.320284e+00 3.100841e+02 9.167355e+02 
1.148843e+00 2.949880e+02 3.894540e+00 3.388947e+02 5.488087e+02 1.150238e+00 2.856686e+02 4.026475e+00 3.285868e+02 5.600170e+02 1.151414e+00 2.778089e+02 4.144627e+00 3.198732e+02 5.738691e+02 1.152342e+00 2.716105e+02 4.242628e+00 3.129883e+02 5.905996e+02 1.152912e+00 2.678082e+02 4.304991e+00 3.087591e+02 6.110353e+02 1.153006e+00 2.671765e+02 4.315522e+00 3.080562e+02 6.360468e+02 1.153031e+00 2.670090e+02 4.318323e+00 3.078698e+02 6.626244e+02 1.153035e+00 2.669846e+02 4.318731e+00 3.078426e+02 6.904109e+02 1.153037e+00 2.669677e+02 4.319015e+00 3.078238e+02 7.192552e+02 1.153039e+00 2.669572e+02 4.319190e+00 3.078121e+02 7.491563e+02 1.153042e+00 2.669379e+02 4.319514e+00 3.077906e+02 7.800971e+02 1.153044e+00 2.669210e+02 4.319797e+00 3.077717e+02 8.120901e+02 1.153046e+00 2.669131e+02 4.319929e+00 3.077630e+02 8.451428e+02 1.153046e+00 2.669135e+02 4.319922e+00 3.077634e+02 8.792543e+02 1.153047e+00 2.669046e+02 4.320071e+00 3.077536e+02 9.144050e+02 
1.144301e+00 2.950271e+02 3.878629e+00 3.375996e+02 5.475136e+02 1.145715e+00 2.855761e+02 4.011944e+00 3.271890e+02 5.586192e+02 1.146931e+00 2.774584e+02 4.133703e+00 3.182256e+02 5.722215e+02 1.147878e+00 2.711307e+02 4.233671e+00 3.112249e+02 5.888362e+02 1.148513e+00 2.668907e+02 4.303307e+00 3.065274e+02 6.088036e+02 1.148613e+00 2.662196e+02 4.314534e+00 3.057833e+02 6.337740e+02 1.148644e+00 2.660132e+02 4.317997e+00 3.055545e+02 6.603092e+02 1.148648e+00 2.659884e+02 4.318414e+00 3.055270e+02 6.880953e+02 1.148652e+00 2.659594e+02 4.318901e+00 3.054948e+02 7.169263e+02 1.148653e+00 2.659533e+02 4.319003e+00 3.054881e+02 7.468323e+02 1.148656e+00 2.659376e+02 4.319267e+00 3.054707e+02 7.777772e+02 1.148658e+00 2.659221e+02 4.319528e+00 3.054535e+02 8.097719e+02 1.148658e+00 2.659233e+02 4.319507e+00 3.054548e+02 8.428347e+02 1.148658e+00 2.659227e+02 4.319518e+00 3.054542e+02 8.769450e+02 1.148660e+00 2.659100e+02 4.319731e+00 3.054401e+02 9.120915e+02 
1.139775e+00 2.949575e+02 3.864200e+00 3.361852e+02 5.460991e+02 1.141188e+00 2.855207e+02 3.996865e+00 3.258327e+02 5.572629e+02 1.142430e+00 2.772210e+02 4.121009e+00 3.167056e+02 5.707016e+02 1.143417e+00 2.706292e+02 4.225032e+00 3.094420e+02 5.870533e+02 1.144114e+00 2.659733e+02 4.301613e+00 3.043038e+02 6.065799e+02 1.144220e+00 2.652654e+02 4.313491e+00 3.035220e+02 6.315126e+02 1.144257e+00 2.650175e+02 4.317666e+00 3.032482e+02 6.580029e+02 1.144261e+00 2.649897e+02 4.318134e+00 3.032175e+02 6.857857e+02 1.144264e+00 2.649694e+02 4.318478e+00 3.031950e+02 7.146264e+02 1.144266e+00 2.649561e+02 4.318702e+00 3.031803e+02 7.445245e+02 1.144269e+00 2.649371e+02 4.319022e+00 3.031594e+02 7.754659e+02 1.144271e+00 2.649222e+02 4.319273e+00 3.031429e+02 8.074613e+02 1.144272e+00 2.649152e+02 4.319392e+00 3.031351e+02 8.405149e+02 1.144271e+00 2.649250e+02 4.319226e+00 3.031460e+02 8.746369e+02 1.144274e+00 2.649059e+02 4.319549e+00 3.031249e+02 9.097763e+02 
1.135231e+00 2.950109e+02 3.848097e+00 3.349055e+02 5.448195e+02 1.136650e+00 2.855288e+02 3.980861e+00 3.245463e+02 5.559765e+02 1.137928e+00 2.769933e+02 4.108144e+00 3.151984e+02 5.691943e+02 1.138946e+00 2.701959e+02 4.215259e+00 3.077385e+02 5.853497e+02 1.139711e+00 2.650828e+02 4.299453e+00 3.021179e+02 6.043940e+02 1.139826e+00 2.643186e+02 4.312317e+00 3.012771e+02 6.292677e+02 1.139869e+00 2.640263e+02 4.317256e+00 3.009555e+02 6.557102e+02 1.139875e+00 2.639915e+02 4.317846e+00 3.009172e+02 6.834854e+02 1.139878e+00 2.639721e+02 4.318174e+00 3.008959e+02 7.123273e+02 1.139879e+00 2.639637e+02 4.318317e+00 3.008866e+02 7.422307e+02 1.139882e+00 2.639401e+02 4.318716e+00 3.008606e+02 7.731671e+02 1.139884e+00 2.639268e+02 4.318941e+00 3.008460e+02 8.051643e+02 1.139885e+00 2.639193e+02 4.319068e+00 3.008378e+02 8.382176e+02 1.139884e+00 2.639274e+02 4.318931e+00 3.008467e+02 8.723375e+02 1.139886e+00 2.639121e+02 4.319191e+00 3.008298e+02 9.074812e+02 
1.130682e+00 2.950978e+02 3.831548e+00 3.336616e+02 5.435756e+02 1.132096e+00 2.856473e+02 3.963267e+00 3.233802e+02 5.548104e+02 1.133428e+00 2.767548e+02 4.095421e+00 3.136816e+02 5.676775e+02 1.134474e+00 2.697628e+02 4.205452e+00 3.060390e+02 5.836502e+02 1.135288e+00 2.643254e+02 4.295041e+00 3.000856e+02 6.023618e+02 1.135431e+00 2.633747e+02 4.311085e+00 2.990438e+02 6.270344e+02 1.135482e+00 2.630295e+02 4.316940e+00 2.986654e+02 6.534200e+02 1.135487e+00 2.629962e+02 4.317505e+00 2.986289e+02 6.811972e+02 1.135491e+00 2.629712e+02 4.317929e+00 2.986015e+02 7.100330e+02 1.135494e+00 2.629539e+02 4.318224e+00 2.985825e+02 7.399267e+02 1.135497e+00 2.629358e+02 4.318532e+00 2.985626e+02 7.708691e+02 1.135498e+00 2.629251e+02 4.318713e+00 2.985509e+02 8.028693e+02 1.135500e+00 2.629144e+02 4.318895e+00 2.985392e+02 8.359190e+02 1.135498e+00 2.629261e+02 4.318696e+00 2.985520e+02 8.700429e+02 1.135502e+00 2.628997e+02 4.319145e+00 2.985231e+02 9.051745e+02 
1.126128e+00 2.952113e+02 3.814652e+00 3.324458e+02 5.423598e+02 1.127518e+00 2.859298e+02 3.943338e+00 3.223910e+02 5.538212e+02 1.128928e+00 2.765138e+02 4.082717e+00 3.121640e+02 5.661600e+02 1.129997e+00 2.693691e+02 4.194977e+00 3.043864e+02 5.819976e+02 1.130798e+00 2.640233e+02 4.282946e+00 2.985569e+02 6.008331e+02 1.131036e+00 2.624335e+02 4.309798e+00 2.968216e+02 6.248122e+02 1.131096e+00 2.620306e+02 4.316655e+00 2.963818e+02 6.511364e+02 1.131102e+00 2.619909e+02 4.317332e+00 2.963384e+02 6.789067e+02 1.131105e+00 2.619679e+02 4.317724e+00 2.963133e+02 7.077447e+02 1.131107e+00 2.619532e+02 4.317975e+00 2.962973e+02 7.376414e+02 1.131110e+00 2.619337e+02 4.318308e+00 2.962759e+02 7.685824e+02 1.131113e+00 2.619167e+02 4.318597e+00 2.962574e+02 8.005758e+02 1.131113e+00 2.619161e+02 4.318607e+00 2.962568e+02 8.336366e+02 1.131112e+00 2.619240e+02 4.318473e+00 2.962653e+02 8.677562e+02 1.131115e+00 2.619041e+02 4.318814e+00 2.962436e+02 9.028950e+02 
1.121580e+00 2.952911e+02 3.798219e+00 3.311927e+02 5.411067e+02 1.122961e+00 2.860655e+02 3.925540e+00 3.212405e+02 5.526707e+02 1.124431e+00 2.762477e+02 4.070373e+00 3.106216e+02 5.646175e+02 1.125515e+00 2.690118e+02 4.183886e+00 3.027767e+02 5.803880e+02 1.126340e+00 2.635017e+02 4.274505e+00 2.967924e+02 5.990685e+02 1.126643e+00 2.614774e+02 4.308757e+00 2.945915e+02 6.225822e+02 1.126706e+00 2.610519e+02 4.316024e+00 2.941288e+02 6.488835e+02 1.126715e+00 2.609947e+02 4.317003e+00 2.940666e+02 6.766348e+02 1.126719e+00 2.609693e+02 4.317438e+00 2.940389e+02 7.054704e+02 1.126721e+00 2.609536e+02 4.317707e+00 2.940218e+02 7.353660e+02 1.126722e+00 2.609473e+02 4.317814e+00 2.940151e+02 7.663215e+02 1.126725e+00 2.609268e+02 4.318166e+00 2.939927e+02 7.983111e+02 1.126726e+00 2.609203e+02 4.318276e+00 2.939857e+02 8.313655e+02 1.126725e+00 2.609274e+02 4.318156e+00 2.939934e+02 8.654842e+02 1.126728e+00 2.609098e+02 4.318456e+00 2.939743e+02 9.006257e+02 
1.117036e+00 2.953485e+02 3.782093e+00 3.299148e+02 5.398288e+02 1.118433e+00 2.860167e+02 3.910375e+00 3.198904e+02 5.513206e+02 1.119928e+00 2.760299e+02 4.057270e+00 3.091335e+02 5.631294e+02 1.121040e+00 2.685976e+02 4.173680e+00 3.011088e+02 5.787201e+02 1.121889e+00 2.629295e+02 4.266881e+00 2.949777e+02 5.972539e+02 1.122249e+00 2.605220e+02 4.307695e+00 2.923707e+02 6.203613e+02 1.122319e+00 2.600553e+02 4.315696e+00 2.918650e+02 6.466197e+02 1.122329e+00 2.599936e+02 4.316755e+00 2.917982e+02 6.743665e+02 1.122332e+00 2.599700e+02 4.317160e+00 2.917727e+02 7.032041e+02 1.122334e+00 2.599567e+02 4.317388e+00 2.917583e+02 7.331024e+02 1.122336e+00 2.599436e+02 4.317614e+00 2.917441e+02 7.640506e+02 1.122338e+00 2.599275e+02 4.317891e+00 2.917266e+02 7.960450e+02 1.122340e+00 2.599188e+02 4.318040e+00 2.917172e+02 8.290970e+02 1.122341e+00 2.599130e+02 4.318140e+00 2.917109e+02 8.632017e+02 1.122342e+00 2.599057e+02 4.318265e+00 2.917030e+02 8.983545e+02 
1.112481e+00 2.954695e+02 3.765131e+00 3.287042e+02 5.386182e+02 1.113897e+00 2.860119e+02 3.894584e+00 3.185878e+02 5.500180e+02 1.115416e+00 2.758650e+02 4.043341e+00 3.077043e+02 5.617002e+02 1.116557e+00 2.682471e+02 4.162418e+00 2.995132e+02 5.771244e+02 1.117442e+00 2.623311e+02 4.259664e+00 2.931399e+02 5.954161e+02 1.117855e+00 2.595750e+02 4.306482e+00 2.901672e+02 6.181578e+02 1.117930e+00 2.590743e+02 4.315094e+00 2.896270e+02 6.443816e+02 1.117941e+00 2.590034e+02 4.316317e+00 2.895504e+02 6.721187e+02 1.117944e+00 2.589780e+02 4.316755e+00 2.895230e+02 7.009544e+02 1.117947e+00 2.589578e+02 4.317102e+00 2.895013e+02 7.308454e+02 1.117949e+00 2.589459e+02 4.317307e+00 2.894884e+02 7.617949e+02 1.117953e+00 2.589212e+02 4.317735e+00 2.894617e+02 7.937800e+02 1.117953e+00 2.589218e+02 4.317725e+00 2.894623e+02 8.268421e+02 1.117952e+00 2.589258e+02 4.317655e+00 2.894667e+02 8.609575e+02 1.117955e+00 2.589101e+02 4.317926e+00 2.894497e+02 8.961012e+02 
1.107929e+00 2.955769e+02 3.748362e+00 3.274782e+02 5.373922e+02 1.109364e+00 2.859939e+02 3.878977e+00 3.172713e+02 5.487015e+02 1.110895e+00 2.757658e+02 4.028400e+00 3.063469e+02 5.603428e+02 1.112062e+00 2.679684e+02 4.149976e+00 2.979976e+02 5.756088e+02 1.112985e+00 2.618047e+02 4.251204e+00 2.913847e+02 5.936609e+02 1.113458e+00 2.586438e+02 4.304987e+00 2.879891e+02 6.159797e+02 1.113540e+00 2.581009e+02 4.314358e+00 2.874055e+02 6.421602e+02 1.113554e+00 2.580075e+02 4.315973e+00 2.873052e+02 6.698735e+02 1.113557e+00 2.579820e+02 4.316416e+00 2.872777e+02 6.987091e+02 1.113559e+00 2.579682e+02 4.316653e+00 2.872630e+02 7.286072e+02 1.113563e+00 2.579453e+02 4.317051e+00 2.872383e+02 7.595448e+02 1.113565e+00 2.579330e+02 4.317264e+00 2.872251e+02 7.915434e+02 1.113567e+00 2.579195e+02 4.317498e+00 2.872106e+02 8.245904e+02 1.113565e+00 2.579287e+02 4.317337e+00 2.872205e+02 8.587114e+02 1.113569e+00 2.579048e+02 4.317753e+00 2.871947e+02 8.938462e+02 
1.103383e+00 2.956462e+02 3.732105e+00 3.262109e+02 5.361249e+02 1.104831e+00 2.859691e+02 3.863463e+00 3.159477e+02 5.473778e+02 1.106376e+00 2.756506e+02 4.013691e+00 3.049732e+02 5.589691e+02 1.107571e+00 2.676715e+02 4.137798e+00 2.964651e+02 5.740764e+02 1.108521e+00 2.613252e+02 4.241921e+00 2.896844e+02 5.919606e+02 1.109062e+00 2.577074e+02 4.303571e+00 2.858136e+02 6.138042e+02 1.109151e+00 2.571163e+02 4.313810e+00 2.851808e+02 6.399354e+02 1.109167e+00 2.570087e+02 4.315679e+00 2.850656e+02 6.676338e+02 1.109171e+00 2.569811e+02 4.316159e+00 2.850360e+02 6.964674e+02 1.109174e+00 2.569637e+02 4.316460e+00 2.850174e+02 7.263616e+02 1.109176e+00 2.569474e+02 4.316744e+00 2.849999e+02 7.573064e+02 1.109179e+00 2.569265e+02 4.317108e+00 2.849775e+02 7.892959e+02 1.109180e+00 2.569230e+02 4.317168e+00 2.849738e+02 8.223537e+02 1.109180e+00 2.569244e+02 4.317143e+00 2.849753e+02 8.564662e+02 1.109182e+00 2.569103e+02 4.317389e+00 2.849602e+02 8.916117e+02 
1.098827e+00 2.957770e+02 3.715052e+00 3.250077e+02 5.349217e+02 1.100302e+00 2.859222e+02 3.848258e+00 3.146008e+02 5.460310e+02 1.101843e+00 2.756290e+02 3.997559e+00 3.036999e+02 5.576959e+02 1.103071e+00 2.674289e+02 4.124726e+00 2.949930e+02 5.726042e+02 1.104068e+00 2.607697e+02 4.233880e+00 2.879075e+02 5.901836e+02 1.104668e+00 2.567618e+02 4.302306e+00 2.836365e+02 6.116271e+02 1.104759e+00 2.561529e+02 4.312889e+00 2.829872e+02 6.377419e+02 1.104778e+00 2.560243e+02 4.315130e+00 2.828501e+02 6.654184e+02 1.104784e+00 2.559885e+02 4.315756e+00 2.828118e+02 6.942433e+02 1.104787e+00 2.559675e+02 4.316121e+00 2.827895e+02 7.241337e+02 1.104789e+00 2.559526e+02 4.316382e+00 2.827736e+02 7.550801e+02 1.104793e+00 2.559290e+02 4.316793e+00 2.827484e+02 7.870668e+02 1.104793e+00 2.559282e+02 4.316807e+00 2.827476e+02 8.201274e+02 1.104792e+00 2.559314e+02 4.316751e+00 2.827510e+02 8.542419e+02 1.104795e+00 2.559141e+02 4.317053e+00 2.827325e+02 8.893840e+02 
1.094272e+00 2.959050e+02 3.698050e+00 3.238004e+02 5.337144e+02 1.095764e+00 2.859383e+02 3.832168e+00 3.133208e+02 5.447510e+02 1.097297e+00 2.756969e+02 3.980084e+00 3.025214e+02 5.565173e+02 1.098578e+00 2.671376e+02 4.112406e+00 2.934716e+02 5.710828e+02 1.099610e+00 2.602453e+02 4.225283e+00 2.861684e+02 5.884445e+02 1.100271e+00 2.558325e+02 4.300748e+00 2.814850e+02 6.094756e+02 1.100367e+00 2.551913e+02 4.311929e+00 2.808041e+02 6.355587e+02 1.100392e+00 2.550249e+02 4.314841e+00 2.806272e+02 6.631955e+02 1.100398e+00 2.549854e+02 4.315533e+00 2.805853e+02 6.920167e+02 1.100400e+00 2.549729e+02 4.315752e+00 2.805720e+02 7.219162e+02 1.100403e+00 2.549463e+02 4.316218e+00 2.805437e+02 7.528502e+02 1.100405e+00 2.549344e+02 4.316426e+00 2.805311e+02 7.848495e+02 1.100406e+00 2.549281e+02 4.316535e+00 2.805245e+02 8.179043e+02 1.100407e+00 2.549237e+02 4.316613e+00 2.805198e+02 8.520106e+02 1.100409e+00 2.549090e+02 4.316871e+00 2.805041e+02 8.871556e+02 
1.089716e+00 2.960354e+02 3.681032e+00 3.225945e+02 5.325085e+02 1.091225e+00 2.859536e+02 3.816092e+00 3.120398e+02 5.434700e+02 1.092736e+00 2.758638e+02 3.961143e+00 3.014462e+02 5.554422e+02 1.094089e+00 2.668258e+02 4.100386e+00 2.919312e+02 5.695424e+02 1.095142e+00 2.597892e+02 4.215503e+00 2.845062e+02 5.867823e+02 1.095872e+00 2.549156e+02 4.298960e+00 2.793549e+02 6.073455e+02 1.095976e+00 2.542215e+02 4.311106e+00 2.786206e+02 6.333753e+02 1.096006e+00 2.540177e+02 4.314685e+00 2.784050e+02 6.609733e+02 1.096011e+00 2.539863e+02 4.315237e+00 2.783718e+02 6.898032e+02 1.096014e+00 2.539694e+02 4.315535e+00 2.783539e+02 7.196980e+02 1.096017e+00 2.539490e+02 4.315893e+00 2.783323e+02 7.506388e+02 1.096020e+00 2.539290e+02 4.316244e+00 2.783112e+02 7.826296e+02 1.096021e+00 2.539220e+02 4.316368e+00 2.783038e+02 8.156836e+02 1.096020e+00 2.539290e+02 4.316244e+00 2.783112e+02 8.498021e+02 1.096023e+00 2.539091e+02 4.316595e+00 2.782901e+02 8.849415e+02 
1.085153e+00 2.962166e+02 3.663376e+00 3.214402e+02 5.313542e+02 1.086680e+00 2.860169e+02 3.799354e+00 3.108087e+02 5.422389e+02 1.088177e+00 2.760166e+02 3.942433e+00 3.003548e+02 5.543507e+02 1.089589e+00 2.665854e+02 4.087204e+00 2.904684e+02 5.680797e+02 1.090677e+00 2.593166e+02 4.205967e+00 2.828306e+02 5.851068e+02 1.091473e+00 2.539986e+02 4.297162e+00 2.772326e+02 6.052232e+02 1.091582e+00 2.532742e+02 4.309880e+00 2.764695e+02 6.312241e+02 1.091618e+00 2.530295e+02 4.314193e+00 2.762116e+02 6.587799e+02 1.091625e+00 2.529836e+02 4.315003e+00 2.761632e+02 6.875946e+02 1.091628e+00 2.529667e+02 4.315302e+00 2.761454e+02 7.174895e+02 1.091630e+00 2.529530e+02 4.315544e+00 2.761309e+02 7.484374e+02 1.091633e+00 2.529300e+02 4.315950e+00 2.761067e+02 7.804251e+02 1.091633e+00 2.529290e+02 4.315967e+00 2.761057e+02 8.134855e+02 1.091633e+00 2.529306e+02 4.315939e+00 2.761074e+02 8.475982e+02 1.091636e+00 2.529124e+02 4.316259e+00 2.760883e+02 8.827397e+02 
1.080593e+00 2.963710e+02 3.646084e+00 3.202565e+02 5.301705e+02 1.082134e+00 2.860810e+02 3.782614e+00 3.095779e+02 5.410081e+02 1.083651e+00 2.759474e+02 3.927020e+00 2.990307e+02 5.530266e+02 1.085094e+00 2.663105e+02 4.074544e+00 2.889718e+02 5.665831e+02 1.086210e+00 2.588516e+02 4.196266e+00 2.811673e+02 5.834435e+02 1.087066e+00 2.531335e+02 4.294439e+00 2.751730e+02 6.031636e+02 1.087188e+00 2.523239e+02 4.308698e+00 2.743235e+02 6.290781e+02 1.087285e+00 2.516719e+02 4.320249e+00 2.736392e+02 6.562074e+02 1.087292e+00 2.516250e+02 4.321083e+00 2.735899e+02 6.850213e+02 1.087295e+00 2.516088e+02 4.321369e+00 2.735730e+02 7.149171e+02 1.087298e+00 2.515895e+02 4.321713e+00 2.735527e+02 7.458591e+02 1.087300e+00 2.515730e+02 4.322007e+00 2.735353e+02 7.778537e+02 1.087302e+00 2.515615e+02 4.322211e+00 2.735232e+02 8.109031e+02 1.087301e+00 2.515665e+02 4.322122e+00 2.735285e+02 8.450194e+02 1.087304e+00 2.515460e+02 4.322487e+00 2.735070e+02 8.801584e+02 
1.076039e+00 2.964927e+02 3.629226e+00 3.190377e+02 5.289517e+02 1.077587e+00 2.861538e+02 3.765762e+00 3.083555e+02 5.397857e+02 1.079134e+00 2.758194e+02 3.912465e+00 2.976461e+02 5.516421e+02 1.080601e+00 2.660186e+02 4.062126e+00 2.874601e+02 5.650713e+02 1.081734e+00 2.584536e+02 4.185409e+00 2.795780e+02 5.818541e+02 1.082602e+00 2.526514e+02 4.284965e+00 2.735211e+02 6.015117e+02 1.082849e+00 2.510046e+02 4.314060e+00 2.718001e+02 6.265547e+02 1.082898e+00 2.506805e+02 4.319831e+00 2.714613e+02 6.540296e+02 1.082905e+00 2.506319e+02 4.320698e+00 2.714105e+02 6.828420e+02 1.082908e+00 2.506128e+02 4.321039e+00 2.713905e+02 7.127347e+02 1.082911e+00 2.505886e+02 4.321471e+00 2.713652e+02 7.436717e+02 1.082914e+00 2.505711e+02 4.321783e+00 2.713469e+02 7.756653e+02 1.082914e+00 2.505681e+02 4.321837e+00 2.713437e+02 8.087236e+02 1.082914e+00 2.505697e+02 4.321809e+00 2.713454e+02 8.428363e+02 1.082917e+00 2.505489e+02 4.322179e+00 2.713237e+02 8.779752e+02 
1.071469e+00 2.967221e+02 3.611017e+00 3.179283e+02 5.278423e+02 1.073036e+00 2.862513e+02 3.748581e+00 3.071580e+02 5.385882e+02 1.074605e+00 2.757695e+02 3.896752e+00 2.963433e+02 5.503393e+02 1.076088e+00 2.658679e+02 4.047453e+00 2.860971e+02 5.637084e+02 1.077262e+00 2.580235e+02 4.175055e+00 2.779589e+02 5.802350e+02 1.078195e+00 2.517924e+02 4.282078e+00 2.714813e+02 5.994720e+02 1.078455e+00 2.500573e+02 4.312830e+00 2.696755e+02 6.244302e+02 1.078511e+00 2.496808e+02 4.319559e+00 2.692836e+02 6.518518e+02 1.078518e+00 2.496335e+02 4.320407e+00 2.692342e+02 6.806657e+02 1.078522e+00 2.496091e+02 4.320843e+00 2.692089e+02 7.105530e+02 1.078525e+00 2.495908e+02 4.321172e+00 2.691898e+02 7.414962e+02 1.078528e+00 2.495700e+02 4.321544e+00 2.691681e+02 7.734865e+02 1.078528e+00 2.495670e+02 4.321598e+00 2.691650e+02 8.065448e+02 1.078528e+00 2.495694e+02 4.321555e+00 2.691675e+02 8.406584e+02 1.078530e+00 2.495559e+02 4.321797e+00 2.691535e+02 8.758049e+02 
