x            y            z            
-3.172008e+01 -7.869090e+00 -2.065946e+00 
-3.172008e+01 -6.869090e+00 -1.979120e+00 
-3.172008e+01 -5.869090e+00 -1.935574e+00 
-3.172008e+01 -4.869090e+00 -1.913920e+00 
-3.172008e+01 -3.869090e+00 -1.523242e+00 
-3.172008e+01 -2.869090e+00 -1.723915e+00 
-3.172008e+01 -1.869090e+00 -1.514939e+00 
-3.172008e+01 -8.690896e-01 -1.767383e+00 
-3.172008e+01 1.309104e-01 -1.278371e+00 
-3.172008e+01 1.130910e+00 -1.879109e+00 
-3.172008e+01 2.130910e+00 -1.779988e+00 
-3.172008e+01 3.130910e+00 -1.269240e+00 
-3.172008e+01 4.130910e+00 -1.780319e+00 
-3.172008e+01 5.130910e+00 -2.481065e+00 
-3.172008e+01 6.130910e+00 -9.494224e-01 
-3.172008e+01 7.130910e+00 -2.518920e+00 
-3.172008e+01 8.130910e+00 -3.000000e+00 
-3.172008e+01 9.130910e+00 -3.000000e+00 
-3.172008e+01 1.013091e+01 -3.000000e+00 
-3.172008e+01 1.113091e+01 -3.000000e+00 
-3.172008e+01 1.213091e+01 -2.080441e+00 
-3.172008e+01 1.313091e+01 -2.550176e+00 
-3.172008e+01 1.413091e+01 -2.710426e+00 
-3.172008e+01 1.513091e+01 -2.591642e+00 
-3.172008e+01 1.613091e+01 -2.738718e+00 
-3.172008e+01 1.713091e+01 -3.000000e+00 
-3.172008e+01 1.813091e+01 -3.000000e+00 
-3.172008e+01 1.913091e+01 -3.000000e+00 
-3.172008e+01 2.013091e+01 -3.000000e+00 
-3.172008e+01 2.113091e+01 -3.000000e+00 
-3.172008e+01 2.213091e+01 -3.000000e+00 
-3.072008e+01 -2.386909e+01 -3.000000e+00 
-3.072008e+01 -2.286909e+01 -3.000000e+00 
-3.072008e+01 -2.186909e+01 -3.000000e+00 
-3.072008e+01 -2.086909e+01 -3.000000e+00 
-3.072008e+01 -1.986909e+01 -3.000000e+00 
-3.072008e+01 -1.886909e+01 -3.000000e+00 
-3.072008e+01 -1.786909e+01 -3.000000e+00 
-3.072008e+01 -1.686909e+01 -3.000000e+00 
-3.072008e+01 -1.586909e+01 -3.000000e+00 
-3.072008e+01 -1.486909e+01 -3.000000e+00 
-3.072008e+01 -1.386909e+01 -1.843843e+00 
-3.072008e+01 -1.286909e+01 -2.521650e+00 
-3.072008e+01 -1.186909e+01 -2.341405e+00 
-3.072008e+01 -1.086909e+01 -1.938729e+00 
-3.072008e+01 -9.869090e+00 -2.271311e+00 
-3.072008e+01 -8.869090e+00 -2.115078e+00 
-3.072008e+01 -7.869090e+00 -1.771394e+00 
-3.072008e+01 -6.869090e+00 -1.294531e+00 
-3.072008e+01 -5.869090e+00 -9.968822e-01 
-3.072008e+01 -4.869090e+00 -7.529049e-01 
-3.072008e+01 -3.869090e+00 -7.805817e-01 
-3.072008e+01 -2.869090e+00 -3.961056e-01 
-3.072008e+01 -1.869090e+00 -5.664593e-01 
-3.072008e+01 -8.690896e-01 -3.815323e-01 
-3.072008e+01 1.309104e-01 2.549920e-01 
-3.072008e+01 1.130910e+00 2.869973e-02 
-3.072008e+01 2.130910e+00 -7.358806e-01 
-3.072008e+01 3.130910e+00 -5.866629e-01 
-3.072008e+01 4.130910e+00 -1.959696e-01 
-3.072008e+01 5.130910e+00 1.152716e-01 
-3.072008e+01 6.130910e+00 2.283516e-01 
-3.072008e+01 7.130910e+00 -2.438465e-01 
-3.072008e+01 8.130910e+00 -1.476309e+00 
-3.072008e+01 9.130910e+00 -1.631932e+00 
-3.072008e+01 1.013091e+01 -1.033215e+00 
-3.072008e+01 1.113091e+01 -1.144805e+00 
-3.072008e+01 1.213091e+01 -1.106473e+00 
-3.072008e+01 1.313091e+01 -1.457238e+00 
-3.072008e+01 1.413091e+01 -1.344318e+00 
-3.072008e+01 1.513091e+01 -1.488460e+00 
-3.072008e+01 1.613091e+01 -2.280987e+00 
-3.072008e+01 1.713091e+01 -1.815043e+00 
-3.072008e+01 1.813091e+01 -1.167981e+00 
-3.072008e+01 1.913091e+01 -1.253065e+00 
-3.072008e+01 2.013091e+01 -3.000000e+00 
-3.072008e+01 2.113091e+01 -3.000000e+00 
-3.072008e+01 2.213091e+01 -3.000000e+00 
-2.972008e+01 -2.386909e+01 -3.000000e+00 
-2.972008e+01 -2.286909e+01 -3.000000e+00 
-2.972008e+01 -2.186909e+01 -3.000000e+00 
-2.972008e+01 -2.086909e+01 -3.000000e+00 
-2.972008e+01 -1.986909e+01 -3.000000e+00 
-2.972008e+01 -1.886909e+01 -3.000000e+00 
-2.972008e+01 -1.786909e+01 -3.000000e+00 
-2.972008e+01 -1.686909e+01 -3.000000e+00 
-2.972008e+01 -1.586909e+01 -3.000000e+00 
-2.972008e+01 -1.486909e+01 -3.000000e+00 
-2.972008e+01 -1.386909e+01 -2.638790e+00 
-2.972008e+01 -1.286909e+01 -2.143586e+00 
-2.972008e+01 -1.186909e+01 -2.085262e+00 
-2.972008e+01 -1.086909e+01 -2.017409e+00 
-2.972008e+01 -9.869090e+00 -2.094620e+00 
-2.972008e+01 -8.869090e+00 -1.974436e+00 
-2.972008e+01 -7.869090e+00 -1.446447e+00 
-2.972008e+01 -6.869090e+00 -9.529071e-01 
-2.972008e+01 -5.869090e+00 -5.002707e-01 
-2.972008e+01 -4.869090e+00 -5.288847e-01 
-2.972008e+01 -3.869090e+00 -1.521725e-01 
-2.972008e+01 -2.869090e+00 -7.919997e-02 
-2.972008e+01 -1.869090e+00 8.397969e-02 
-2.972008e+01 -8.690896e-01 1.549639e-01 
-2.972008e+01 1.309104e-01 3.769556e-01 
-2.972008e+01 1.130910e+00 -6.136888e-02 
-2.972008e+01 2.130910e+00 -6.986496e-02 
-2.972008e+01 3.130910e+00 7.438959e-01 
-2.972008e+01 4.130910e+00 3.248321e-01 
-2.972008e+01 5.130910e+00 -2.669041e-01 
-2.972008e+01 6.130910e+00 -2.341603e-01 
-2.972008e+01 7.130910e+00 -3.701449e-01 
-2.972008e+01 8.130910e+00 -2.902980e-01 
-2.972008e+01 9.130910e+00 -5.586959e-01 
-2.972008e+01 1.013091e+01 -3.704545e-01 
-2.972008e+01 1.113091e+01 -6.977928e-01 
-2.972008e+01 1.213091e+01 -5.840671e-01 
-2.972008e+01 1.313091e+01 -1.173463e+00 
-2.972008e+01 1.413091e+01 -6.611174e-01 
-2.972008e+01 1.513091e+01 -1.362978e+00 
-2.972008e+01 1.613091e+01 -9.703083e-01 
-2.972008e+01 1.713091e+01 -1.353450e+00 
-2.972008e+01 1.813091e+01 -9.214940e-01 
-2.972008e+01 1.913091e+01 -8.762004e-01 
-2.972008e+01 2.013091e+01 -5.564882e-01 
-2.972008e+01 2.113091e+01 -3.000000e+00 
-2.972008e+01 2.213091e+01 -3.000000e+00 
-2.872008e+01 -2.386909e+01 -3.000000e+00 
-2.872008e+01 -2.286909e+01 -3.000000e+00 
-2.872008e+01 -2.186909e+01 -3.000000e+00 
-2.872008e+01 -2.086909e+01 -3.000000e+00 
-2.872008e+01 -1.986909e+01 -3.000000e+00 
-2.872008e+01 -1.886909e+01 -3.000000e+00 
-2.872008e+01 -1.786909e+01 -3.000000e+00 
-2.872008e+01 -1.686909e+01 -3.000000e+00 
-2.872008e+01 -1.586909e+01 -2.246200e+00 
-2.872008e+01 -1.486909e+01 -2.816008e+00 
-2.872008e+01 -1.386909e+01 -2.490911e+00 
-2.872008e+01 -1.286909e+01 -2.178715e+00 
-2.872008e+01 -1.186909e+01 -2.213616e+00 
-2.872008e+01 -1.086909e+01 -2.790160e+00 
-2.872008e+01 -9.869090e+00 -2.070128e+00 
-2.872008e+01 -8.869090e+00 -1.424707e+00 
-2.872008e+01 -7.869090e+00 -8.222755e-01 
-2.872008e+01 -6.869090e+00 -5.135787e-01 
-2.872008e+01 -5.869090e+00 -2.343432e-01 
-2.872008e+01 -4.869090e+00 -2.012076e-01 
-2.872008e+01 -3.869090e+00 -9.892218e-02 
-2.872008e+01 -2.869090e+00 1.018519e-01 
-2.872008e+01 -1.869090e+00 -9.627988e-02 
-2.872008e+01 -8.690896e-01 1.472672e-01 
-2.872008e+01 1.309104e-01 -2.229186e-02 
-2.872008e+01 1.130910e+00 -2.518102e-01 
-2.872008e+01 2.130910e+00 1.878917e-01 
-2.872008e+01 3.130910e+00 3.181975e-01 
-2.872008e+01 4.130910e+00 3.221218e-02 
-2.872008e+01 5.130910e+00 1.341471e-01 
-2.872008e+01 6.130910e+00 9.333650e-02 
-2.872008e+01 7.130910e+00 1.820978e-01 
-2.872008e+01 8.130910e+00 -1.433180e-01 
-2.872008e+01 9.130910e+00 -5.867619e-02 
-2.872008e+01 1.013091e+01 -8.761602e-02 
-2.872008e+01 1.113091e+01 1.667275e-01 
-2.872008e+01 1.213091e+01 -5.171756e-02 
-2.872008e+01 1.313091e+01 4.286668e-02 
-2.872008e+01 1.413091e+01 -1.796918e-01 
-2.872008e+01 1.513091e+01 -4.984998e-02 
-2.872008e+01 1.613091e+01 -2.776222e-01 
-2.872008e+01 1.713091e+01 9.199817e-02 
-2.872008e+01 1.813091e+01 -5.411907e-01 
-2.872008e+01 1.913091e+01 1.228920e-01 
-2.872008e+01 2.013091e+01 -3.068205e-01 
-2.872008e+01 2.113091e+01 -4.419984e-02 
-2.872008e+01 2.213091e+01 -3.000000e+00 
-2.772008e+01 -2.386909e+01 -3.000000e+00 
-2.772008e+01 -2.286909e+01 -3.000000e+00 
-2.772008e+01 -2.186909e+01 -3.000000e+00 
-2.772008e+01 -2.086909e+01 -3.000000e+00 
-2.772008e+01 -1.986909e+01 -3.000000e+00 
-2.772008e+01 -1.886909e+01 -3.000000e+00 
-2.772008e+01 -1.786909e+01 -3.000000e+00 
-2.772008e+01 -1.686909e+01 -3.000000e+00 
-2.772008e+01 -1.586909e+01 -2.812457e+00 
-2.772008e+01 -1.486909e+01 -2.779822e+00 
-2.772008e+01 -1.386909e+01 -2.303495e+00 
-2.772008e+01 -1.286909e+01 -2.005111e+00 
-2.772008e+01 -1.186909e+01 -2.581346e+00 
-2.772008e+01 -1.086909e+01 -2.276133e+00 
-2.772008e+01 -9.869090e+00 -1.874225e+00 
-2.772008e+01 -8.869090e+00 -1.464743e+00 
-2.772008e+01 -7.869090e+00 -6.743848e-01 
-2.772008e+01 -6.869090e+00 -2.751191e-01 
-2.772008e+01 -5.869090e+00 -1.675660e-01 
-2.772008e+01 -4.869090e+00 -1.045136e-01 
-2.772008e+01 -3.869090e+00 -8.646438e-02 
-2.772008e+01 -2.869090e+00 2.126731e-02 
-2.772008e+01 -1.869090e+00 2.979314e-01 
-2.772008e+01 -8.690896e-01 3.572960e-01 
-2.772008e+01 1.309104e-01 9.136300e-02 
-2.772008e+01 1.130910e+00 1.379935e-01 
-2.772008e+01 2.130910e+00 3.480113e-01 
-2.772008e+01 3.130910e+00 1.842566e-01 
-2.772008e+01 4.130910e+00 1.199277e-01 
-2.772008e+01 5.130910e+00 3.403428e-02 
-2.772008e+01 6.130910e+00 1.443812e-01 
-2.772008e+01 7.130910e+00 1.787048e-01 
-2.772008e+01 8.130910e+00 6.873132e-02 
-2.772008e+01 9.130910e+00 4.845476e-01 
-2.772008e+01 1.013091e+01 -8.241500e-02 
-2.772008e+01 1.113091e+01 -4.706002e-01 
-2.772008e+01 1.213091e+01 -9.999330e-03 
-2.772008e+01 1.313091e+01 6.961154e-01 
-2.772008e+01 1.413091e+01 -2.191575e-01 
-2.772008e+01 1.513091e+01 1.361780e-01 
-2.772008e+01 1.613091e+01 -1.105040e-01 
-2.772008e+01 1.713091e+01 1.595769e-01 
-2.772008e+01 1.813091e+01 -1.342431e-01 
-2.772008e+01 1.913091e+01 -3.672861e-01 
-2.772008e+01 2.013091e+01 9.082831e-02 
-2.772008e+01 2.113091e+01 1.701694e-01 
-2.772008e+01 2.213091e+01 2.604107e-01 
-2.672008e+01 -2.386909e+01 -3.000000e+00 
-2.672008e+01 -2.286909e+01 -3.000000e+00 
-2.672008e+01 -2.186909e+01 -3.000000e+00 
-2.672008e+01 -2.086909e+01 -3.000000e+00 
-2.672008e+01 -1.986909e+01 -3.000000e+00 
-2.672008e+01 -1.886909e+01 -3.000000e+00 
-2.672008e+01 -1.786909e+01 -3.000000e+00 
-2.672008e+01 -1.686909e+01 -3.000000e+00 
-2.672008e+01 -1.586909e+01 -3.000000e+00 
-2.672008e+01 -1.486909e+01 -2.832597e+00 
-2.672008e+01 -1.386909e+01 -2.439854e+00 
-2.672008e+01 -1.286909e+01 -2.809126e+00 
-2.672008e+01 -1.186909e+01 -2.704039e+00 
-2.672008e+01 -1.086909e+01 -2.421135e+00 
-2.672008e+01 -9.869090e+00 -2.403023e+00 
-2.672008e+01 -8.869090e+00 -1.103008e+00 
-2.672008e+01 -7.869090e+00 -8.449213e-01 
-2.672008e+01 -6.869090e+00 -2.285179e-01 
-2.672008e+01 -5.869090e+00 -2.933592e-01 
-2.672008e+01 -4.869090e+00 -1.188995e-01 
-2.672008e+01 -3.869090e+00 -1.635943e-01 
-2.672008e+01 -2.869090e+00 -9.054827e-02 
-2.672008e+01 -1.869090e+00 -3.811415e-02 
-2.672008e+01 -8.690896e-01 1.717364e-02 
-2.672008e+01 1.309104e-01 1.417737e-01 
-2.672008e+01 1.130910e+00 -3.696997e-01 
-2.672008e+01 2.130910e+00 6.470273e-02 
-2.672008e+01 3.130910e+00 1.992773e-01 
-2.672008e+01 4.130910e+00 3.398398e-02 
-2.672008e+01 5.130910e+00 5.041760e-02 
-2.672008e+01 6.130910e+00 6.380186e-02 
-2.672008e+01 7.130910e+00 7.813386e-02 
-2.672008e+01 8.130910e+00 -4.517934e-02 
-2.672008e+01 9.130910e+00 3.178928e-02 
-2.672008e+01 1.013091e+01 7.728082e-01 
-2.672008e+01 1.113091e+01 -1.185290e-03 
-2.672008e+01 1.213091e+01 -2.930567e-01 
-2.672008e+01 1.313091e+01 -4.402797e-02 
-2.672008e+01 1.413091e+01 1.796563e-01 
-2.672008e+01 1.513091e+01 -2.127118e-02 
-2.672008e+01 1.613091e+01 7.004952e-02 
-2.672008e+01 1.713091e+01 1.686134e-01 
-2.672008e+01 1.813091e+01 3.531835e-01 
-2.672008e+01 1.913091e+01 2.243974e-01 
-2.672008e+01 2.013091e+01 -9.104501e-02 
-2.672008e+01 2.113091e+01 2.250707e-01 
-2.672008e+01 2.213091e+01 4.159696e-01 
-2.572008e+01 -2.386909e+01 -3.000000e+00 
-2.572008e+01 -2.286909e+01 -3.000000e+00 
-2.572008e+01 -2.186909e+01 -3.000000e+00 
-2.572008e+01 -2.086909e+01 -3.000000e+00 
-2.572008e+01 -1.986909e+01 -3.000000e+00 
-2.572008e+01 -1.886909e+01 -3.000000e+00 
-2.572008e+01 -1.786909e+01 -3.000000e+00 
-2.572008e+01 -1.686909e+01 -3.000000e+00 
-2.572008e+01 -1.586909e+01 -2.551240e+00 
-2.572008e+01 -1.486909e+01 -2.652303e+00 
-2.572008e+01 -1.386909e+01 -2.702411e+00 
-2.572008e+01 -1.286909e+01 -2.412490e+00 
-2.572008e+01 -1.186909e+01 -2.716177e+00 
-2.572008e+01 -1.086909e+01 -2.325029e+00 
-2.572008e+01 -9.869090e+00 -2.117257e+00 
-2.572008e+01 -8.869090e+00 -1.526316e+00 
-2.572008e+01 -7.869090e+00 -6.852299e-01 
-2.572008e+01 -6.869090e+00 -1.660785e-01 
-2.572008e+01 -5.869090e+00 6.157401e-02 
-2.572008e+01 -4.869090e+00 8.642077e-02 
-2.572008e+01 -3.869090e+00 8.559186e-02 
-2.572008e+01 -2.869090e+00 4.386619e-02 
-2.572008e+01 -1.869090e+00 4.785936e-02 
-2.572008e+01 -8.690896e-01 1.477971e-01 
-2.572008e+01 1.309104e-01 5.851171e-02 
-2.572008e+01 1.130910e+00 -1.365222e-01 
-2.572008e+01 2.130910e+00 3.573114e-02 
-2.572008e+01 3.130910e+00 -1.993782e-02 
-2.572008e+01 4.130910e+00 2.862805e-02 
-2.572008e+01 5.130910e+00 -1.084687e-01 
-2.572008e+01 6.130910e+00 -1.497543e-01 
-2.572008e+01 7.130910e+00 9.606599e-02 
-2.572008e+01 8.130910e+00 -2.081729e-01 
-2.572008e+01 9.130910e+00 -6.292246e-02 
-2.572008e+01 1.013091e+01 -1.495443e-01 
-2.572008e+01 1.113091e+01 1.468430e-01 
-2.572008e+01 1.213091e+01 -4.302459e-01 
-2.572008e+01 1.313091e+01 7.079110e-02 
-2.572008e+01 1.413091e+01 -9.397703e-04 
-2.572008e+01 1.513091e+01 3.123560e-01 
-2.572008e+01 1.613091e+01 1.009143e-01 
-2.572008e+01 1.713091e+01 3.008872e-01 
-2.572008e+01 1.813091e+01 1.404014e-01 
-2.572008e+01 1.913091e+01 2.521472e-01 
-2.572008e+01 2.013091e+01 4.951358e-02 
-2.572008e+01 2.113091e+01 1.913876e-01 
-2.572008e+01 2.213091e+01 3.513653e-01 
-2.472008e+01 -2.386909e+01 -3.000000e+00 
-2.472008e+01 -2.286909e+01 -3.000000e+00 
-2.472008e+01 -2.186909e+01 -3.000000e+00 
-2.472008e+01 -2.086909e+01 -3.000000e+00 
-2.472008e+01 -1.986909e+01 -3.000000e+00 
-2.472008e+01 -1.886909e+01 -3.000000e+00 
-2.472008e+01 -1.786909e+01 -3.000000e+00 
-2.472008e+01 -1.686909e+01 -3.000000e+00 
-2.472008e+01 -1.586909e+01 -2.940623e+00 
-2.472008e+01 -1.486909e+01 -2.834237e+00 
-2.472008e+01 -1.386909e+01 -3.000000e+00 
-2.472008e+01 -1.286909e+01 -3.000000e+00 
-2.472008e+01 -1.186909e+01 -2.798955e+00 
-2.472008e+01 -1.086909e+01 -2.876007e+00 
-2.472008e+01 -9.869090e+00 -2.415087e+00 
-2.472008e+01 -8.869090e+00 -1.492767e+00 
-2.472008e+01 -7.869090e+00 -1.018541e+00 
-2.472008e+01 -6.869090e+00 -1.868647e-01 
-2.472008e+01 -5.869090e+00 -1.631665e-01 
-2.472008e+01 -4.869090e+00 4.697327e-02 
-2.472008e+01 -3.869090e+00 2.620945e-02 
-2.472008e+01 -2.869090e+00 9.389032e-02 
-2.472008e+01 -1.869090e+00 -6.837692e-02 
-2.472008e+01 -8.690896e-01 2.354055e-01 
-2.472008e+01 1.309104e-01 -1.563291e-01 
-2.472008e+01 1.130910e+00 -5.344505e-02 
-2.472008e+01 2.130910e+00 1.970080e-01 
-2.472008e+01 3.130910e+00 8.898827e-02 
-2.472008e+01 4.130910e+00 6.330664e-02 
-2.472008e+01 5.130910e+00 -1.350781e-01 
-2.472008e+01 6.130910e+00 -1.239963e-01 
-2.472008e+01 7.130910e+00 -1.676964e-01 
-2.472008e+01 8.130910e+00 -5.246075e-01 
-2.472008e+01 9.130910e+00 -5.363182e-01 
-2.472008e+01 1.013091e+01 -6.684385e-01 
-2.472008e+01 1.113091e+01 -7.275624e-01 
-2.472008e+01 1.213091e+01 -7.103296e-01 
-2.472008e+01 1.313091e+01 -9.596221e-01 
-2.472008e+01 1.413091e+01 -3.834130e-01 
-2.472008e+01 1.513091e+01 -9.491812e-01 
-2.472008e+01 1.613091e+01 -8.670193e-02 
-2.472008e+01 1.713091e+01 -9.567342e-02 
-2.472008e+01 1.813091e+01 2.647738e-01 
-2.472008e+01 1.913091e+01 1.338115e-01 
-2.472008e+01 2.013091e+01 -9.791666e-02 
-2.472008e+01 2.113091e+01 -8.817633e-02 
-2.472008e+01 2.213091e+01 7.217438e-02 
-2.372008e+01 -2.386909e+01 -3.000000e+00 
-2.372008e+01 -2.286909e+01 -3.000000e+00 
-2.372008e+01 -2.186909e+01 -3.000000e+00 
-2.372008e+01 -2.086909e+01 -3.000000e+00 
-2.372008e+01 -1.986909e+01 -3.000000e+00 
-2.372008e+01 -1.886909e+01 -3.000000e+00 
-2.372008e+01 -1.786909e+01 -3.000000e+00 
-2.372008e+01 -1.686909e+01 -2.814622e+00 
-2.372008e+01 -1.586909e+01 -2.953459e+00 
-2.372008e+01 -1.486909e+01 -3.000000e+00 
-2.372008e+01 -1.386909e+01 -3.000000e+00 
-2.372008e+01 -1.286909e+01 -3.000000e+00 
-2.372008e+01 -1.186909e+01 -2.940377e+00 
-2.372008e+01 -1.086909e+01 -2.636924e+00 
-2.372008e+01 -9.869090e+00 -2.497711e+00 
-2.372008e+01 -8.869090e+00 -1.915903e+00 
-2.372008e+01 -7.869090e+00 -7.129766e-01 
-2.372008e+01 -6.869090e+00 -1.555599e-01 
-2.372008e+01 -5.869090e+00 -2.857017e-01 
-2.372008e+01 -4.869090e+00 9.368244e-02 
-2.372008e+01 -3.869090e+00 -3.141391e-03 
-2.372008e+01 -2.869090e+00 1.324902e-01 
-2.372008e+01 -1.869090e+00 2.504768e-01 
-2.372008e+01 -8.690896e-01 2.185589e-01 
-2.372008e+01 1.309104e-01 1.109056e-01 
-2.372008e+01 1.130910e+00 8.000521e-02 
-2.372008e+01 2.130910e+00 2.134352e-01 
-2.372008e+01 3.130910e+00 1.029268e-01 
-2.372008e+01 4.130910e+00 1.476237e-02 
-2.372008e+01 5.130910e+00 -1.578261e-01 
-2.372008e+01 6.130910e+00 -3.207960e-01 
-2.372008e+01 7.130910e+00 -4.569576e-01 
-2.372008e+01 8.130910e+00 -8.389684e-01 
-2.372008e+01 9.130910e+00 -6.057686e-01 
-2.372008e+01 1.013091e+01 -1.113317e+00 
-2.372008e+01 1.113091e+01 -4.488923e-01 
-2.372008e+01 1.213091e+01 -1.315254e+00 
-2.372008e+01 1.313091e+01 -9.206767e-01 
-2.372008e+01 1.413091e+01 -1.096633e+00 
-2.372008e+01 1.513091e+01 -1.123637e+00 
-2.372008e+01 1.613091e+01 -9.574194e-01 
