f            Pxx32k       Pxx31k       Pxx30k       Pxx29k       Pxx28k       Pxx27k       Pxx26k       Pxx25k       Pxx_pow32k   Pxx_pow31k   Pxx_pow30k   Pxx_pow29k   Pxx_pow28k   Pxx_pow27k   Pxx_pow26k   Pxx_pow25k   
7.152557e+00 5.200913e-10 5.482528e-10 5.908126e-10 6.070025e-10 6.530818e-10 7.327349e-10 7.490461e-10 8.009854e-10 1.081794e-15 1.081861e-15 1.082664e-15 1.081569e-15 1.082546e-15 1.085371e-15 1.084299e-15 1.085139e-15 
7.629395e+00 5.191321e-10 5.473071e-10 5.899276e-10 6.060409e-10 6.521769e-10 7.320490e-10 7.482472e-10 8.002376e-10 1.079799e-15 1.079995e-15 1.081042e-15 1.079856e-15 1.081046e-15 1.084355e-15 1.083142e-15 1.084126e-15 
7.867813e+00 5.186315e-10 5.468133e-10 5.894653e-10 6.055387e-10 6.517041e-10 7.316902e-10 7.478294e-10 7.998465e-10 1.078758e-15 1.079020e-15 1.080195e-15 1.078961e-15 1.080263e-15 1.083823e-15 1.082537e-15 1.083596e-15 
8.344650e+00 5.175891e-10 5.457848e-10 5.885017e-10 6.044920e-10 6.507183e-10 7.309412e-10 7.469576e-10 7.990300e-10 1.076590e-15 1.076991e-15 1.078429e-15 1.077096e-15 1.078629e-15 1.082714e-15 1.081275e-15 1.082490e-15 
8.821487e+00 5.164925e-10 5.447024e-10 5.874868e-10 6.033899e-10 6.496794e-10 7.301508e-10 7.460378e-10 7.981682e-10 1.074309e-15 1.074855e-15 1.076569e-15 1.075132e-15 1.076906e-15 1.081543e-15 1.079944e-15 1.081323e-15 
9.059906e+00 5.159243e-10 5.441413e-10 5.869603e-10 6.028183e-10 6.491403e-10 7.297401e-10 7.455601e-10 7.977204e-10 1.073127e-15 1.073748e-15 1.075604e-15 1.074113e-15 1.076013e-15 1.080935e-15 1.079252e-15 1.080716e-15 
9.536743e+00 5.147487e-10 5.429800e-10 5.858699e-10 6.016347e-10 6.480234e-10 7.288881e-10 7.445695e-10 7.967915e-10 1.070682e-15 1.071456e-15 1.073606e-15 1.072005e-15 1.074161e-15 1.079673e-15 1.077818e-15 1.079458e-15 
1.001358e+01 5.135220e-10 5.417675e-10 5.847304e-10 6.003981e-10 6.468555e-10 7.279957e-10 7.435323e-10 7.958185e-10 1.068130e-15 1.069064e-15 1.071518e-15 1.069801e-15 1.072226e-15 1.078351e-15 1.076317e-15 1.078140e-15 
1.049042e+01 5.122453e-10 5.405049e-10 5.835426e-10 5.991096e-10 6.456375e-10 7.270633e-10 7.424492e-10 7.948019e-10 1.065475e-15 1.066572e-15 1.069342e-15 1.067505e-15 1.070207e-15 1.076970e-15 1.074749e-15 1.076762e-15 
1.096725e+01 5.109199e-10 5.391935e-10 5.823076e-10 5.977701e-10 6.443703e-10 7.260914e-10 7.413208e-10 7.937421e-10 1.062718e-15 1.063984e-15 1.067078e-15 1.065119e-15 1.068106e-15 1.075530e-15 1.073116e-15 1.075327e-15 
1.144409e+01 5.095472e-10 5.378344e-10 5.810264e-10 5.963810e-10 6.430550e-10 7.250805e-10 7.401478e-10 7.926398e-10 1.059863e-15 1.061303e-15 1.064730e-15 1.062643e-15 1.065926e-15 1.074033e-15 1.071418e-15 1.073833e-15 
1.192093e+01 5.081285e-10 5.364289e-10 5.796999e-10 5.949433e-10 6.416923e-10 7.240311e-10 7.389309e-10 7.914955e-10 1.056912e-15 1.058529e-15 1.062300e-15 1.060082e-15 1.063667e-15 1.072478e-15 1.069656e-15 1.072283e-15 
1.263618e+01 5.059171e-10 5.342364e-10 5.776277e-10 5.926982e-10 6.395619e-10 7.223861e-10 7.370245e-10 7.897015e-10 1.052312e-15 1.054202e-15 1.058502e-15 1.056081e-15 1.060136e-15 1.070041e-15 1.066896e-15 1.069853e-15 
1.311302e+01 5.043892e-10 5.327203e-10 5.761927e-10 5.911443e-10 6.380855e-10 7.212429e-10 7.357008e-10 7.884548e-10 1.049134e-15 1.051211e-15 1.055873e-15 1.053312e-15 1.057689e-15 1.068348e-15 1.064980e-15 1.068163e-15 
1.382828e+01 5.020207e-10 5.303681e-10 5.739629e-10 5.887305e-10 6.357892e-10 7.194596e-10 7.336376e-10 7.865099e-10 1.044207e-15 1.046569e-15 1.051787e-15 1.049012e-15 1.053882e-15 1.065707e-15 1.061994e-15 1.065529e-15 
1.430511e+01 5.003925e-10 5.287497e-10 5.724263e-10 5.870680e-10 6.342055e-10 7.182261e-10 7.322116e-10 7.851645e-10 1.040821e-15 1.043376e-15 1.048971e-15 1.046049e-15 1.051257e-15 1.063879e-15 1.059929e-15 1.063706e-15 
1.502037e+01 4.978801e-10 5.262501e-10 5.700492e-10 5.844973e-10 6.317532e-10 7.163102e-10 7.299986e-10 7.830747e-10 1.035595e-15 1.038443e-15 1.044615e-15 1.041469e-15 1.047192e-15 1.061041e-15 1.056726e-15 1.060875e-15 
1.573563e+01 4.952877e-10 5.236682e-10 5.675889e-10 5.818382e-10 6.292123e-10 7.143174e-10 7.276993e-10 7.809009e-10 1.030203e-15 1.033348e-15 1.040106e-15 1.036731e-15 1.042980e-15 1.058090e-15 1.053397e-15 1.057930e-15 
1.645088e+01 4.926202e-10 5.210085e-10 5.650492e-10 5.790949e-10 6.265864e-10 7.122498e-10 7.253163e-10 7.786454e-10 1.024654e-15 1.028100e-15 1.035452e-15 1.031843e-15 1.038628e-15 1.055027e-15 1.049948e-15 1.054874e-15 
1.716614e+01 4.898825e-10 5.182755e-10 5.624342e-10 5.762719e-10 6.238793e-10 7.101096e-10 7.228525e-10 7.763105e-10 1.018960e-15 1.022707e-15 1.030660e-15 1.026813e-15 1.034140e-15 1.051857e-15 1.046381e-15 1.051711e-15 
1.811981e+01 4.861312e-10 5.145256e-10 5.588368e-10 5.723914e-10 6.201501e-10 7.071469e-10 7.194465e-10 7.730779e-10 1.011157e-15 1.015307e-15 1.024068e-15 1.019898e-15 1.027959e-15 1.047468e-15 1.041451e-15 1.047332e-15 
1.883507e+01 4.832481e-10 5.116394e-10 5.560610e-10 5.693993e-10 6.172684e-10 7.048459e-10 7.168049e-10 7.705670e-10 1.005160e-15 1.009612e-15 1.018981e-15 1.014567e-15 1.023182e-15 1.044060e-15 1.037627e-15 1.043930e-15 
1.978874e+01 4.793198e-10 5.077013e-10 5.522635e-10 5.653091e-10 6.133201e-10 7.016769e-10 7.131722e-10 7.671087e-10 9.969893e-16 1.001841e-15 1.012023e-15 1.007279e-15 1.016637e-15 1.039366e-15 1.032369e-15 1.039245e-15 
2.074242e+01 4.753054e-10 5.036702e-10 5.483643e-10 5.611130e-10 6.092589e-10 6.983976e-10 7.094195e-10 7.635295e-10 9.886392e-16 9.938866e-16 1.004877e-15 9.998022e-16 1.009906e-15 1.034508e-15 1.026936e-15 1.034396e-15 
2.169609e+01 4.712152e-10 4.995560e-10 5.443724e-10 5.568210e-10 6.050938e-10 6.950133e-10 7.055534e-10 7.598354e-10 9.801316e-16 9.857681e-16 9.975620e-16 9.921546e-16 1.003001e-15 1.029495e-15 1.021340e-15 1.029391e-15 
2.264977e+01 4.670594e-10 4.953686e-10 5.402965e-10 5.524428e-10 6.008334e-10 6.915295e-10 7.015810e-10 7.560323e-10 9.714875e-16 9.775051e-16 9.900930e-16 9.843535e-16 9.959395e-16 1.024335e-15 1.015589e-15 1.024239e-15 
2.384186e+01 4.617871e-10 4.900458e-10 5.350969e-10 5.468633e-10 5.953871e-10 6.870435e-10 6.964763e-10 7.511342e-10 9.605211e-16 9.670018e-16 9.805647e-16 9.744118e-16 9.869117e-16 1.017690e-15 1.008200e-15 1.017603e-15 
2.479553e+01 4.575185e-10 4.857279e-10 5.308635e-10 5.423254e-10 5.909436e-10 6.833562e-10 6.922895e-10 7.471077e-10 9.516423e-16 9.584813e-16 9.728071e-16 9.663260e-16 9.795462e-16 1.012228e-15 1.002139e-15 1.012148e-15 
2.598763e+01 4.521335e-10 4.802701e-10 5.254929e-10 5.365745e-10 5.852944e-10 6.786330e-10 6.869379e-10 7.419492e-10 9.404416e-16 9.477115e-16 9.629654e-16 9.560789e-16 9.701821e-16 1.005232e-15 9.943924e-16 1.005160e-15 
2.717972e+01 4.467089e-10 4.747600e-10 5.200487e-10 5.307516e-10 5.795542e-10 6.737928e-10 6.814672e-10 7.366621e-10 9.291583e-16 9.368384e-16 9.529889e-16 9.457036e-16 9.606672e-16 9.980622e-16 9.864731e-16 9.979970e-16 
2.861023e+01 4.401679e-10 4.680998e-10 5.134387e-10 5.236908e-10 5.725664e-10 6.678448e-10 6.747626e-10 7.301635e-10 9.155529e-16 9.236960e-16 9.408760e-16 9.331225e-16 9.490842e-16 9.892516e-16 9.767678e-16 9.891931e-16 
2.980232e+01 4.347067e-10 4.625259e-10 5.078818e-10 5.177626e-10 5.666765e-10 6.627834e-10 6.690732e-10 7.246327e-10 9.041937e-16 9.126971e-16 9.306931e-16 9.225595e-16 9.393211e-16 9.817544e-16 9.685320e-16 9.817001e-16 
3.123283e+01 4.281596e-10 4.558277e-10 5.011743e-10 5.106158e-10 5.595480e-10 6.565989e-10 6.621407e-10 7.178732e-10 8.905755e-16 8.994796e-16 9.184016e-16 9.098253e-16 9.275050e-16 9.725936e-16 9.584966e-16 9.725426e-16 
3.266335e+01 4.216373e-10 4.491378e-10 4.944427e-10 5.034532e-10 5.523734e-10 6.503090e-10 6.551114e-10 7.109969e-10 8.770091e-16 8.862785e-16 9.060660e-16 8.970628e-16 9.156125e-16 9.632766e-16 9.483213e-16 9.632269e-16 
3.433228e+01 4.140820e-10 4.413672e-10 4.865832e-10 4.951025e-10 5.439707e-10 6.428585e-10 6.468128e-10 7.028498e-10 8.612940e-16 8.709448e-16 8.916634e-16 8.821834e-16 9.016841e-16 9.522404e-16 9.363085e-16 9.521897e-16 
3.600121e+01 4.066072e-10 4.336571e-10 4.787422e-10 4.867841e-10 5.355599e-10 6.353097e-10 6.384348e-10 6.945932e-10 8.457464e-16 8.557306e-16 8.772947e-16 8.673615e-16 8.877424e-16 9.410587e-16 9.241807e-16 9.410039e-16 
3.767014e+01 3.992327e-10 4.260290e-10 4.709428e-10 4.785222e-10 5.271664e-10 6.276850e-10 6.300028e-10 6.862513e-10 8.304075e-16 8.406781e-16 8.630023e-16 8.526402e-16 8.738293e-16 9.297646e-16 9.119747e-16 9.297027e-16 
3.933907e+01 3.919753e-10 4.185011e-10 4.632054e-10 4.703377e-10 5.188127e-10 6.200055e-10 6.215402e-10 6.778471e-10 8.153120e-16 8.258234e-16 8.488235e-16 8.380570e-16 8.599822e-16 9.183893e-16 8.997245e-16 9.183171e-16 
4.124641e+01 3.838417e-10 4.100401e-10 4.544611e-10 4.611019e-10 5.093398e-10 6.111867e-10 6.118586e-10 6.681933e-10 7.983940e-16 8.091274e-16 8.327996e-16 8.216004e-16 8.442801e-16 9.053263e-16 8.857097e-16 9.052385e-16 
4.315376e+01 3.758946e-10 4.017485e-10 4.458431e-10 4.520133e-10 4.999707e-10 6.023484e-10 6.021940e-10 6.585151e-10 7.818641e-16 7.927658e-16 8.170073e-16 8.054062e-16 8.287498e-16 8.922344e-16 8.717195e-16 8.921270e-16 
4.529953e+01 3.671922e-10 3.926411e-10 4.363218e-10 4.419875e-10 4.895813e-10 5.924121e-10 5.913736e-10 6.476310e-10 7.637630e-16 7.747942e-16 7.995595e-16 7.875420e-16 8.115284e-16 8.775162e-16 8.560562e-16 8.773817e-16 
4.720688e+01 3.596777e-10 3.847537e-10 4.280294e-10 4.332684e-10 4.805003e-10 5.836100e-10 5.818271e-10 6.379860e-10 7.481328e-16 7.592300e-16 7.843635e-16 7.720061e-16 7.964758e-16 8.644780e-16 8.422369e-16 8.643151e-16 
4.959106e+01 3.505856e-10 3.751817e-10 4.179081e-10 4.226419e-10 4.693758e-10 5.726775e-10 5.700195e-10 6.260024e-10 7.292211e-16 7.403417e-16 7.658163e-16 7.530716e-16 7.780359e-16 8.482841e-16 8.251445e-16 8.480802e-16 
5.197525e+01 3.418328e-10 3.659374e-10 4.080736e-10 4.123321e-10 4.585236e-10 5.618533e-10 5.583815e-10 6.141328e-10 7.110151e-16 7.221001e-16 7.477945e-16 7.347014e-16 7.600473e-16 8.322507e-16 8.082977e-16 8.319999e-16 
5.435944e+01 3.334200e-10 3.570251e-10 3.985369e-10 4.023486e-10 4.479599e-10 5.511653e-10 5.469400e-10 6.024080e-10 6.935165e-16 7.045136e-16 7.303186e-16 7.169127e-16 7.425368e-16 8.164190e-16 7.917352e-16 8.161156e-16 
5.698204e+01 3.245552e-10 3.476052e-10 3.883982e-10 3.917494e-10 4.366858e-10 5.395934e-10 5.346067e-10 5.897083e-10 6.750776e-16 6.859254e-16 7.117395e-16 6.980269e-16 7.238490e-16 7.992780e-16 7.738819e-16 7.989106e-16 
5.960464e+01 3.160905e-10 3.385830e-10 3.786312e-10 3.815522e-10 4.257827e-10 5.282396e-10 5.225593e-10 5.772427e-10 6.574708e-16 6.681220e-16 6.938413e-16 6.798571e-16 7.057760e-16 7.824601e-16 7.564425e-16 7.820227e-16 
6.246567e+01 3.072998e-10 3.291850e-10 3.683987e-10 3.708823e-10 4.143154e-10 5.161257e-10 5.097620e-10 5.639365e-10 6.391862e-16 6.495769e-16 6.750905e-16 6.608454e-16 6.867679e-16 7.645162e-16 7.379175e-16 7.639961e-16 
6.532669e+01 2.989556e-10 3.202374e-10 3.586014e-10 3.606781e-10 4.032928e-10 5.043144e-10 4.973391e-10 5.509568e-10 6.218301e-16 6.319208e-16 6.571369e-16 6.426633e-16 6.684969e-16 7.470207e-16 7.199343e-16 7.464118e-16 
6.842613e+01 2.903980e-10 3.110338e-10 3.484675e-10 3.501347e-10 3.918470e-10 4.918765e-10 4.843133e-10 5.372819e-10 6.040304e-16 6.137593e-16 6.385665e-16 6.238768e-16 6.495244e-16 7.285969e-16 7.010786e-16 7.278856e-16 
7.176399e+01 2.817146e-10 3.016663e-10 3.380945e-10 3.393537e-10 3.800841e-10 4.789101e-10 4.707935e-10 5.230186e-10 5.859687e-16 5.952746e-16 6.195580e-16 6.046671e-16 6.300262e-16 7.093902e-16 6.815077e-16 7.085623e-16 
7.486343e+01 2.741182e-10 2.934478e-10 3.289451e-10 3.298528e-10 3.696686e-10 4.672735e-10 4.587103e-10 5.102117e-10 5.701682e-16 5.790571e-16 6.027917e-16 5.877383e-16 6.127615e-16 6.921535e-16 6.640165e-16 6.912121e-16 
7.867813e+01 2.653471e-10 2.839304e-10 3.182925e-10 3.188000e-10 3.574940e-10 4.534868e-10 4.444534e-10 4.950300e-10 5.519242e-16 5.602766e-16 5.832707e-16 5.680441e-16 5.925808e-16 6.717318e-16 6.433785e-16 6.706447e-16 
8.225441e+01 2.576648e-10 2.755696e-10 3.088833e-10 3.090445e-10 3.466968e-10 4.410937e-10 4.316901e-10 4.813751e-10 5.359449e-16 5.437783e-16 5.660284e-16 5.506616e-16 5.746836e-16 6.533743e-16 6.249027e-16 6.521455e-16 
8.630753e+01 2.495432e-10 2.667049e-10 2.988545e-10 2.986528e-10 3.351427e-10 4.276587e-10 4.179079e-10 4.665634e-10 5.190520e-16 5.262856e-16 5.476507e-16 5.321454e-16 5.555315e-16 6.334737e-16 6.049520e-16 6.320793e-16 
9.036064e+01 2.419948e-10 2.584414e-10 2.894567e-10 2.889196e-10 3.242713e-10 4.148547e-10 4.048232e-10 4.524384e-10 5.033513e-16 5.099795e-16 5.304292e-16 5.148026e-16 5.375111e-16 6.145076e-16 5.860109e-16 6.129434e-16 
9.441376e+01 2.349726e-10 2.507325e-10 2.806459e-10 2.797976e-10 3.140391e-10 4.026595e-10 3.924043e-10 4.389763e-10 4.887451e-16 4.947675e-16 5.142835e-16 4.985489e-16 5.205502e-16 5.964433e-16 5.680337e-16 5.947056e-16 
9.894371e+01 2.276939e-10 2.427192e-10 2.714420e-10 2.702710e-10 3.033077e-10 3.897193e-10 3.792716e-10 4.246824e-10 4.736052e-16 4.789550e-16 4.974173e-16 4.815741e-16 5.027618e-16 5.772756e-16 5.490232e-16 5.753408e-16 
1.037121e+02 2.206231e-10 2.349121e-10 2.624295e-10 2.609435e-10 2.927556e-10 3.768459e-10 3.662503e-10 4.104517e-10 4.588978e-16 4.635493e-16 4.809019e-16 4.649543e-16 4.852707e-16 5.582066e-16 5.301739e-16 5.560617e-16 
1.084805e+02 2.141014e-10 2.276907e-10 2.540522e-10 2.522734e-10 2.829066e-10 3.646963e-10 3.539994e-10 3.970111e-10 4.453327e-16 4.492994e-16 4.655504e-16 4.495057e-16 4.689450e-16 5.402099e-16 5.124398e-16 5.378529e-16 
1.137257e+02 2.074997e-10 2.203597e-10 2.455063e-10 2.434277e-10 2.728172e-10 3.521159e-10 3.413514e-10 3.830827e-10 4.316011e-16 4.348332e-16 4.498902e-16 4.337442e-16 4.522210e-16 5.215752e-16 4.941309e-16 5.189834e-16 
1.189709e+02 2.014375e-10 2.136085e-10 2.375983e-10 2.352400e-10 2.634409e-10 3.403024e-10 3.295072e-10 3.699923e-10 4.189917e-16 4.215111e-16 4.353986e-16 4.191552e-16 4.366789e-16 5.040763e-16 4.769856e-16 5.012491e-16 
1.244545e+02 1.956174e-10 2.071086e-10 2.299488e-10 2.273171e-10 2.543327e-10 3.287133e-10 3.179174e-10 3.571392e-10 4.068858e-16 4.086850e-16 4.213811e-16 4.050380e-16 4.215811e-16 4.869098e-16 4.602085e-16 4.838363e-16 
1.304150e+02 1.898280e-10 2.006245e-10 2.222817e-10 2.193718e-10 2.451631e-10 3.169323e-10 3.061640e-10 3.440608e-10 3.948439e-16 3.958901e-16 4.073311e-16 3.908810e-16 4.063816e-16 4.694591e-16 4.431945e-16 4.661183e-16 
1.366138e+02 1.843355e-10 1.944551e-10 2.149516e-10 2.117709e-10 2.363562e-10 3.055088e-10 2.947929e-10 3.313662e-10 3.834194e-16 3.837161e-16 3.938986e-16 3.773375e-16 3.917833e-16 4.525378e-16 4.267340e-16 4.489202e-16 
1.430511e+02 1.791379e-10 1.886002e-10 2.079620e-10 2.045176e-10 2.279194e-10 2.944641e-10 2.838215e-10 3.190793e-10 3.726085e-16 3.721626e-16 3.810902e-16 3.644134e-16 3.777985e-16 4.361778e-16 4.108522e-16 4.322744e-16 
1.497269e+02 1.742305e-10 1.830563e-10 2.013126e-10 1.976114e-10 2.198554e-10 2.838132e-10 2.732611e-10 3.072167e-10 3.624009e-16 3.612228e-16 3.689053e-16 3.521078e-16 3.644316e-16 4.204011e-16 3.955653e-16 4.162036e-16 
1.568794e+02 1.694541e-10 1.776451e-10 1.947919e-10 1.908321e-10 2.119088e-10 2.732256e-10 2.627814e-10 2.954100e-10 3.524659e-16 3.505451e-16 3.569561e-16 3.400284e-16 3.512594e-16 4.047181e-16 3.803952e-16 4.002084e-16 
1.642704e+02 1.649796e-10 1.725617e-10 1.886373e-10 1.844265e-10 2.043707e-10 2.630958e-10 2.527704e-10 2.840987e-10 3.431590e-16 3.405139e-16 3.456776e-16 3.286147e-16 3.387643e-16 3.897132e-16 3.659035e-16 3.848842e-16 
1.718998e+02 1.607929e-10 1.677921e-10 1.828359e-10 1.783815e-10 1.972295e-10 2.534192e-10 2.432204e-10 2.732782e-10 3.344505e-16 3.311021e-16 3.350467e-16 3.178436e-16 3.269270e-16 3.753796e-16 3.520792e-16 3.702251e-16 
1.800060e+02 1.567664e-10 1.631927e-10 1.772159e-10 1.725182e-10 1.902758e-10 2.439195e-10 2.338563e-10 2.626394e-10 3.260754e-16 3.220262e-16 3.247481e-16 3.073963e-16 3.154006e-16 3.613081e-16 3.385240e-16 3.558122e-16 
1.885891e+02 1.529174e-10 1.587844e-10 1.718049e-10 1.668653e-10 1.835450e-10 2.346487e-10 2.247277e-10 2.522399e-10 3.180695e-16 3.133275e-16 3.148324e-16 2.973240e-16 3.042435e-16 3.475757e-16 3.253097e-16 3.417234e-16 
1.974106e+02 1.493490e-10 1.546871e-10 1.667529e-10 1.615804e-10 1.772269e-10 2.258760e-10 2.160975e-10 2.423819e-10 3.106471e-16 3.052423e-16 3.055747e-16 2.879070e-16 2.937707e-16 3.345811e-16 3.128168e-16 3.283682e-16 
