f            Pxx32k       Pxx31k       Pxx30k       Pxx29k       Pxx28k       Pxx27k       Pxx26k       Pxx25k       Pxx_pow32k   Pxx_pow31k   Pxx_pow30k   Pxx_pow29k   Pxx_pow28k   Pxx_pow27k   Pxx_pow26k   Pxx_pow25k   
6.437302e+00 7.561349e-19 9.914543e-19 7.366012e-19 9.364811e-19 9.482373e-19 1.042452e-18 1.481725e-18 1.503848e-18 3.275740e-30 3.865900e-30 2.477189e-30 2.977714e-30 2.609886e-30 2.291525e-30 3.111048e-30 2.766112e-30 
6.675720e+00 7.283784e-19 7.778842e-19 9.533728e-19 9.068729e-19 1.098178e-18 1.233973e-18 1.410619e-18 1.889157e-18 3.155493e-30 3.033143e-30 3.206191e-30 2.883569e-30 3.022575e-30 2.712529e-30 2.961753e-30 3.474834e-30 
6.914139e+00 8.807116e-19 7.437423e-19 1.171028e-18 8.182357e-19 9.378129e-19 1.516493e-18 1.255591e-18 2.164389e-18 3.815433e-30 2.900016e-30 3.938164e-30 2.601731e-30 2.581194e-30 3.333564e-30 2.636254e-30 3.981084e-30 
7.152557e+00 7.340220e-19 6.238447e-19 7.872478e-19 8.878247e-19 9.623010e-19 1.220895e-18 1.550402e-18 2.258367e-18 3.179942e-30 2.432509e-30 2.647513e-30 2.823002e-30 2.648594e-30 2.683780e-30 3.255242e-30 4.153942e-30 
7.390976e+00 6.544331e-19 5.066282e-19 7.714705e-19 7.657219e-19 1.080076e-18 1.336079e-18 1.544987e-18 1.570585e-18 2.835146e-30 1.975456e-30 2.594454e-30 2.434753e-30 2.972752e-30 2.936977e-30 3.243873e-30 2.888866e-30 
7.629395e+00 6.572526e-19 6.691179e-19 8.743955e-19 8.089447e-19 1.044884e-18 1.222962e-18 1.346127e-18 1.825272e-18 2.847360e-30 2.609039e-30 2.940590e-30 2.572188e-30 2.875892e-30 2.688324e-30 2.826345e-30 3.357327e-30 
7.867813e+00 5.341837e-19 7.173848e-19 9.639469e-19 9.410977e-19 1.119227e-18 1.233197e-18 1.200063e-18 2.150575e-18 2.314199e-30 2.797242e-30 3.241751e-30 2.992393e-30 3.080510e-30 2.710821e-30 2.519667e-30 3.955675e-30 
8.106232e+00 5.331607e-19 8.151260e-19 8.688782e-19 7.129825e-19 1.177685e-18 1.289392e-18 1.195992e-18 2.177856e-18 2.309767e-30 3.178357e-30 2.922036e-30 2.267059e-30 3.241408e-30 2.834349e-30 2.511119e-30 4.005854e-30 
8.344650e+00 6.612263e-19 8.158294e-19 8.992706e-19 7.655213e-19 9.368742e-19 1.469169e-18 1.208425e-18 2.424183e-18 2.864575e-30 3.181100e-30 3.024245e-30 2.434115e-30 2.578611e-30 3.229537e-30 2.537223e-30 4.458937e-30 
8.583069e+00 8.020710e-19 7.049363e-19 8.352295e-19 1.073096e-18 1.038681e-18 1.556159e-18 1.531495e-18 2.048450e-18 3.474745e-30 2.748703e-30 2.808875e-30 3.412105e-30 2.858818e-30 3.420760e-30 3.215545e-30 3.767831e-30 
8.821487e+00 6.886648e-19 8.030372e-19 6.676317e-19 1.034674e-18 9.952814e-19 1.483392e-18 1.593910e-18 1.321375e-18 2.983445e-30 3.131220e-30 2.245244e-30 3.289937e-30 2.739368e-30 3.260802e-30 3.346592e-30 2.430480e-30 
9.059906e+00 5.041234e-19 7.050932e-19 8.266554e-19 8.667418e-19 9.589671e-19 1.061267e-18 1.325586e-18 1.648274e-18 2.183972e-30 2.749315e-30 2.780041e-30 2.755965e-30 2.639418e-30 2.332885e-30 2.783217e-30 3.031763e-30 
9.298325e+00 5.065707e-19 8.436611e-19 9.414052e-19 9.990179e-19 1.177933e-18 1.117561e-18 1.431987e-18 1.992851e-18 2.194574e-30 3.289622e-30 3.165944e-30 3.176561e-30 3.242091e-30 2.456631e-30 3.006617e-30 3.665563e-30 
9.536743e+00 6.422332e-19 6.795351e-19 8.997309e-19 9.531518e-19 1.122066e-18 1.233170e-18 1.514174e-18 1.423836e-18 2.782293e-30 2.649658e-30 3.025793e-30 3.030721e-30 3.088324e-30 2.710762e-30 3.179178e-30 2.618942e-30 
9.775162e+00 7.682622e-19 6.465291e-19 6.604990e-19 1.224937e-18 8.997022e-19 1.286444e-18 1.031851e-18 1.854546e-18 3.328278e-30 2.520960e-30 2.221257e-30 3.894912e-30 2.476300e-30 2.827871e-30 2.166488e-30 3.411171e-30 
1.001358e+01 6.595554e-19 6.965150e-19 5.065315e-19 1.116574e-18 8.191294e-19 1.351849e-18 9.661284e-19 1.969078e-18 2.857336e-30 2.715867e-30 1.703464e-30 3.550351e-30 2.254535e-30 2.971644e-30 2.028495e-30 3.621837e-30 
1.025200e+01 5.219291e-19 7.141433e-19 6.917684e-19 8.693585e-19 1.151781e-18 1.285576e-18 1.285400e-18 1.562213e-18 2.261110e-30 2.784603e-30 2.326416e-30 2.764285e-30 3.170111e-30 2.825961e-30 2.698842e-30 2.873468e-30 
1.049042e+01 5.681624e-19 8.151170e-19 6.628689e-19 9.453960e-19 1.134751e-18 1.280897e-18 1.469992e-18 1.544556e-18 2.461402e-30 3.178322e-30 2.229227e-30 3.006060e-30 3.123238e-30 2.815676e-30 3.086413e-30 2.840990e-30 
1.072884e+01 6.217067e-19 9.973824e-19 6.397623e-19 7.659601e-19 1.073230e-18 1.383885e-18 1.171846e-18 1.746816e-18 2.693368e-30 3.889015e-30 2.151519e-30 2.435511e-30 2.953911e-30 3.042064e-30 2.460421e-30 3.213019e-30 
1.096725e+01 5.372794e-19 7.761791e-19 8.457775e-19 7.860159e-19 9.411072e-19 1.081203e-18 1.180205e-18 1.995224e-18 2.327610e-30 3.026494e-30 2.844348e-30 2.499282e-30 2.590261e-30 2.376708e-30 2.477973e-30 3.669929e-30 
1.120567e+01 5.991364e-19 8.322684e-19 9.414046e-19 7.087471e-19 1.197915e-18 8.882920e-19 8.134020e-19 1.885909e-18 2.595588e-30 3.245199e-30 3.165942e-30 2.253592e-30 3.297088e-30 1.952649e-30 1.707829e-30 3.468859e-30 
1.144409e+01 4.855515e-19 7.097419e-19 1.003682e-18 9.152089e-19 1.403580e-18 1.222782e-18 1.001253e-18 1.625514e-18 2.103514e-30 2.767441e-30 3.375382e-30 2.910075e-30 3.863150e-30 2.687927e-30 2.102242e-30 2.989900e-30 
1.168251e+01 5.113762e-19 7.031802e-19 9.908729e-19 9.367424e-19 9.407192e-19 1.237334e-18 1.325591e-18 1.296446e-18 2.215392e-30 2.741855e-30 3.332304e-30 2.978545e-30 2.589193e-30 2.719916e-30 2.783226e-30 2.384626e-30 
1.192093e+01 6.345675e-19 6.633112e-19 9.664135e-19 8.493306e-19 1.042745e-18 9.380594e-19 1.497807e-18 2.043043e-18 2.749083e-30 2.586398e-30 3.250047e-30 2.700603e-30 2.870006e-30 2.062048e-30 3.144814e-30 3.757884e-30 
1.215935e+01 5.389382e-19 6.597841e-19 9.306997e-19 7.445581e-19 1.054002e-18 1.168790e-18 1.155493e-18 2.019602e-18 2.334797e-30 2.572645e-30 3.129941e-30 2.367459e-30 2.900989e-30 2.569242e-30 2.426087e-30 3.714769e-30 
1.239777e+01 5.517146e-19 6.943273e-19 8.606699e-19 7.725064e-19 9.975118e-19 1.302515e-18 1.046449e-18 1.477507e-18 2.390147e-30 2.707336e-30 2.894431e-30 2.456326e-30 2.745507e-30 2.863196e-30 2.197137e-30 2.717663e-30 
1.263618e+01 5.634623e-19 6.583348e-19 7.788045e-19 9.764665e-19 1.042150e-18 1.112815e-18 1.105245e-18 1.460432e-18 2.441040e-30 2.566993e-30 2.619118e-30 3.104855e-30 2.868367e-30 2.446197e-30 2.320585e-30 2.686255e-30 
1.287460e+01 4.441462e-19 5.941620e-19 8.249339e-19 1.188593e-18 1.271528e-18 1.216231e-18 1.212130e-18 2.163198e-18 1.924137e-30 2.316770e-30 2.774251e-30 3.779348e-30 3.499698e-30 2.673526e-30 2.545002e-30 3.978892e-30 
1.311302e+01 6.610961e-19 4.938546e-19 7.241481e-19 1.172054e-18 8.266898e-19 1.559047e-18 1.199018e-18 2.005926e-18 2.864011e-30 1.925649e-30 2.435309e-30 3.726762e-30 2.275344e-30 3.427107e-30 2.517474e-30 3.689614e-30 
1.335144e+01 6.456651e-19 6.449394e-19 6.714688e-19 9.078318e-19 9.029369e-19 1.374494e-18 1.264972e-18 1.491517e-18 2.797161e-30 2.514762e-30 2.258148e-30 2.886618e-30 2.485203e-30 3.021421e-30 2.655951e-30 2.743431e-30 
1.358986e+01 6.770076e-19 6.522281e-19 6.659885e-19 8.417500e-19 1.006358e-18 1.115573e-18 1.012689e-18 1.457534e-18 2.932943e-30 2.543182e-30 2.239718e-30 2.676499e-30 2.769854e-30 2.452260e-30 2.126254e-30 2.680924e-30 
1.382828e+01 5.665298e-19 6.798358e-19 6.157211e-19 1.177337e-18 1.029685e-18 1.370565e-18 1.048615e-18 1.561854e-18 2.454330e-30 2.650830e-30 2.070669e-30 3.743559e-30 2.834058e-30 3.012785e-30 2.201685e-30 2.872806e-30 
1.406670e+01 4.939963e-19 5.283872e-19 7.159118e-19 9.281392e-19 1.091719e-18 1.177354e-18 1.532801e-18 2.470729e-18 2.140099e-30 2.060299e-30 2.407610e-30 2.951189e-30 3.004800e-30 2.588068e-30 3.218288e-30 4.544552e-30 
1.430511e+01 5.242678e-19 5.527692e-19 5.726711e-19 7.671138e-19 1.168343e-18 8.217848e-19 1.486915e-18 1.907042e-18 2.271242e-30 2.155370e-30 1.925892e-30 2.439179e-30 3.215695e-30 1.806453e-30 3.121944e-30 3.507730e-30 
1.454353e+01 5.563086e-19 6.979056e-19 6.865999e-19 9.920307e-19 1.102482e-18 7.773396e-19 1.645483e-18 1.960609e-18 2.410049e-30 2.721289e-30 2.309034e-30 3.154344e-30 3.034422e-30 1.708753e-30 3.454875e-30 3.606259e-30 
1.478195e+01 6.060301e-19 8.560353e-19 7.370314e-19 1.117590e-18 1.118321e-18 1.082308e-18 1.530734e-18 1.612577e-18 2.625454e-30 3.337871e-30 2.478635e-30 3.553584e-30 3.078017e-30 2.379137e-30 3.213948e-30 2.966104e-30 
1.502037e+01 4.600022e-19 6.973521e-19 6.633919e-19 1.135492e-18 9.684410e-19 1.369669e-18 1.535999e-18 1.894828e-18 1.992829e-30 2.719130e-30 2.230986e-30 3.610506e-30 2.665494e-30 3.010816e-30 3.225003e-30 3.485265e-30 
1.525879e+01 5.659432e-19 7.451587e-19 7.647031e-19 9.864378e-19 8.978056e-19 1.315743e-18 1.135729e-18 1.650334e-18 2.451788e-30 2.905539e-30 2.571695e-30 3.136560e-30 2.471080e-30 2.892276e-30 2.384589e-30 3.035553e-30 
1.549721e+01 6.160686e-19 8.436230e-19 6.648558e-19 9.664732e-19 1.231473e-18 1.375003e-18 1.094086e-18 1.565612e-18 2.668942e-30 3.289473e-30 2.235909e-30 3.073079e-30 3.389451e-30 3.022540e-30 2.297156e-30 2.879719e-30 
1.573563e+01 5.901056e-19 7.412714e-19 7.036397e-19 8.239461e-19 1.145281e-18 1.303693e-18 1.583298e-18 1.946900e-18 2.556465e-30 2.890382e-30 2.366339e-30 2.619888e-30 3.152219e-30 2.865787e-30 3.324312e-30 3.581044e-30 
1.597404e+01 6.787353e-19 5.055643e-19 7.632943e-19 7.462770e-19 1.083852e-18 9.878540e-19 1.390093e-18 1.866160e-18 2.940428e-30 1.971307e-30 2.566957e-30 2.372925e-30 2.983147e-30 2.171507e-30 2.918656e-30 3.432535e-30 
1.621246e+01 7.750581e-19 6.208827e-19 8.026921e-19 9.763556e-19 1.258009e-18 1.268145e-18 1.413816e-18 1.741163e-18 3.357719e-30 2.420959e-30 2.699452e-30 3.104502e-30 3.462487e-30 2.787644e-30 2.968465e-30 3.202621e-30 
1.645088e+01 7.432946e-19 7.478901e-19 7.657832e-19 9.542475e-19 1.164614e-18 1.265201e-18 1.167409e-18 1.711534e-18 3.220113e-30 2.916189e-30 2.575327e-30 3.034205e-30 3.205430e-30 2.781174e-30 2.451106e-30 3.148122e-30 
1.668930e+01 6.186034e-19 7.303590e-19 7.558411e-19 7.541764e-19 1.238607e-18 1.367929e-18 1.088635e-18 1.134725e-18 2.679923e-30 2.847832e-30 2.541892e-30 2.398042e-30 3.409085e-30 3.006990e-30 2.285712e-30 2.087164e-30 
1.692772e+01 5.867528e-19 7.211514e-19 6.995415e-19 8.617954e-19 1.118846e-18 1.716622e-18 1.354824e-18 1.157591e-18 2.541940e-30 2.811929e-30 2.352557e-30 2.740237e-30 3.079462e-30 3.773491e-30 2.844605e-30 2.129223e-30 
1.716614e+01 6.753941e-19 8.941656e-19 7.600895e-19 8.649269e-19 1.043687e-18 1.327717e-18 1.354356e-18 1.676972e-18 2.925953e-30 3.486550e-30 2.556180e-30 2.750194e-30 2.872598e-30 2.918597e-30 2.843622e-30 3.084550e-30 
1.740456e+01 6.134205e-19 7.506615e-19 7.636409e-19 9.554702e-19 1.091502e-18 1.126571e-18 1.439085e-18 1.493947e-18 2.657470e-30 2.926996e-30 2.568123e-30 3.038093e-30 3.004202e-30 2.476435e-30 3.021521e-30 2.747902e-30 
1.764297e+01 4.372695e-19 4.894910e-19 6.408049e-19 5.688454e-19 9.286808e-19 1.215948e-18 1.334833e-18 1.470582e-18 1.894346e-30 1.908634e-30 2.155026e-30 1.808749e-30 2.556059e-30 2.672904e-30 2.802632e-30 2.704926e-30 
1.788139e+01 5.916773e-19 5.382817e-19 6.172657e-19 7.229378e-19 7.135307e-19 1.243753e-18 1.454657e-18 1.721305e-18 2.563274e-30 2.098880e-30 2.075863e-30 2.298714e-30 1.963890e-30 2.734026e-30 3.054216e-30 3.166093e-30 
1.811981e+01 5.012722e-19 7.714848e-19 6.416675e-19 7.284333e-19 7.310855e-19 1.253073e-18 1.713119e-18 1.604308e-18 2.171620e-30 3.008190e-30 2.157927e-30 2.316188e-30 2.012207e-30 2.754514e-30 3.596886e-30 2.950895e-30 
1.835823e+01 5.332601e-19 8.089138e-19 7.265776e-19 9.220464e-19 1.026935e-18 1.297901e-18 1.533799e-18 1.370642e-18 2.310198e-30 3.154134e-30 2.443479e-30 2.931816e-30 2.826490e-30 2.853055e-30 3.220383e-30 2.521100e-30 
1.859665e+01 6.473803e-19 6.559570e-19 5.783165e-19 8.749542e-19 8.666780e-19 1.096249e-18 1.375289e-18 1.585151e-18 2.804591e-30 2.557722e-30 1.944877e-30 2.782077e-30 2.385406e-30 2.409781e-30 2.887573e-30 2.915659e-30 
1.883507e+01 5.680285e-19 5.851381e-19 8.702402e-19 9.325233e-19 8.620270e-19 1.178535e-18 1.077198e-18 1.817017e-18 2.460822e-30 2.281583e-30 2.926616e-30 2.965129e-30 2.372604e-30 2.590664e-30 2.261697e-30 3.342143e-30 
1.907349e+01 6.142515e-19 7.106528e-19 7.083685e-19 9.396662e-19 1.064103e-18 1.036250e-18 9.977209e-19 1.489353e-18 2.661070e-30 2.770993e-30 2.382242e-30 2.987841e-30 2.928788e-30 2.277893e-30 2.094827e-30 2.739452e-30 
1.931190e+01 6.553852e-19 7.051308e-19 6.803094e-19 7.380487e-19 1.093312e-18 9.213812e-19 1.378988e-18 1.049814e-18 2.839271e-30 2.749461e-30 2.287879e-30 2.346761e-30 3.009183e-30 2.025386e-30 2.895340e-30 1.930982e-30 
1.955032e+01 6.174187e-19 5.385285e-19 7.606894e-19 6.911461e-19 1.107500e-18 8.267052e-19 1.238405e-18 1.575277e-18 2.674791e-30 2.099842e-30 2.558197e-30 2.197626e-30 3.048232e-30 1.817269e-30 2.600170e-30 2.897496e-30 
1.978874e+01 4.360958e-19 6.974117e-19 7.206190e-19 6.398251e-19 8.927716e-19 8.676012e-19 1.482189e-18 1.472421e-18 1.889261e-30 2.719363e-30 2.423440e-30 2.034441e-30 2.457225e-30 1.907167e-30 3.112022e-30 2.708308e-30 
2.002716e+01 4.573709e-19 6.865967e-19 7.523155e-19 7.972774e-19 1.199715e-18 9.155461e-19 1.566980e-18 1.925468e-18 1.981430e-30 2.677193e-30 2.530036e-30 2.535090e-30 3.302043e-30 2.012560e-30 3.290051e-30 3.541623e-30 
2.026558e+01 5.432891e-19 7.582510e-19 5.239981e-19 6.153131e-19 1.067601e-18 1.047035e-18 1.524924e-18 1.653338e-18 2.353646e-30 2.956589e-30 1.762204e-30 1.956501e-30 2.938418e-30 2.301600e-30 3.201750e-30 3.041078e-30 
2.050400e+01 4.427712e-19 7.304364e-19 7.281555e-19 7.190923e-19 9.287413e-19 9.727884e-19 1.400157e-18 1.606126e-18 1.918181e-30 2.848134e-30 2.448786e-30 2.286486e-30 2.556226e-30 2.138390e-30 2.939787e-30 2.954239e-30 
2.074242e+01 4.819211e-19 7.928493e-19 7.678010e-19 7.226547e-19 8.596742e-19 9.758076e-19 1.362840e-18 1.588068e-18 2.087786e-30 3.091495e-30 2.582113e-30 2.297813e-30 2.366129e-30 2.145027e-30 2.861436e-30 2.921024e-30 
2.098083e+01 4.596959e-19 7.364457e-19 6.355367e-19 8.776398e-19 1.033678e-18 1.003792e-18 1.419387e-18 1.602663e-18 1.991502e-30 2.871565e-30 2.137309e-30 2.790617e-30 2.845048e-30 2.206541e-30 2.980162e-30 2.947869e-30 
2.121925e+01 5.066691e-19 7.685665e-19 7.217275e-19 8.016926e-19 1.161433e-18 1.064092e-18 1.198398e-18 1.368176e-18 2.195000e-30 2.996811e-30 2.427168e-30 2.549129e-30 3.196677e-30 2.339094e-30 2.516171e-30 2.516565e-30 
2.145767e+01 4.495695e-19 7.792670e-19 7.958089e-19 9.040445e-19 1.290793e-18 9.656847e-19 1.106678e-18 1.448970e-18 1.947632e-30 3.038535e-30 2.676304e-30 2.874576e-30 3.552722e-30 2.122774e-30 2.323595e-30 2.665173e-30 
2.169609e+01 4.230077e-19 7.958369e-19 7.692558e-19 8.715843e-19 1.121722e-18 1.082391e-18 1.254188e-18 1.372149e-18 1.832561e-30 3.103144e-30 2.587006e-30 2.771363e-30 3.087378e-30 2.379319e-30 2.633307e-30 2.523872e-30 
2.193451e+01 5.363977e-19 6.547984e-19 7.437184e-19 8.104202e-19 1.206286e-18 1.253440e-18 1.069817e-18 1.538058e-18 2.323791e-30 2.553204e-30 2.501124e-30 2.576880e-30 3.320126e-30 2.755321e-30 2.246202e-30 2.829038e-30 
2.217293e+01 5.625991e-19 4.909510e-19 7.805233e-19 8.865854e-19 1.273017e-18 1.151570e-18 1.191892e-18 1.354513e-18 2.437301e-30 1.914327e-30 2.624898e-30 2.819061e-30 3.503795e-30 2.531389e-30 2.502510e-30 2.491433e-30 
2.241135e+01 6.505214e-19 5.289768e-19 8.184302e-19 9.020773e-19 9.098810e-19 1.138919e-18 1.424125e-18 1.388471e-18 2.818199e-30 2.062598e-30 2.752379e-30 2.868321e-30 2.504316e-30 2.503579e-30 2.990111e-30 2.553894e-30 
2.264977e+01 7.433640e-19 5.271205e-19 6.110412e-19 8.140347e-19 8.559330e-19 1.390810e-18 1.526859e-18 1.368026e-18 3.220413e-30 2.055360e-30 2.054930e-30 2.588373e-30 2.355832e-30 3.057288e-30 3.205812e-30 2.516287e-30 
2.288818e+01 6.197577e-19 4.661568e-19 6.845288e-19 7.542064e-19 9.501171e-19 1.409260e-18 1.066034e-18 1.078136e-18 2.684924e-30 1.817649e-30 2.302069e-30 2.398138e-30 2.615060e-30 3.097845e-30 2.238257e-30 1.983077e-30 
2.312660e+01 5.231687e-19 4.921723e-19 6.154245e-19 7.420737e-19 8.528041e-19 9.579679e-19 1.234350e-18 1.268074e-18 2.266480e-30 1.919089e-30 2.069671e-30 2.359560e-30 2.347220e-30 2.105811e-30 2.591657e-30 2.332440e-30 
2.336502e+01 5.728082e-19 5.651699e-19 6.253397e-19 7.240460e-19 8.312122e-19 8.324620e-19 1.542393e-18 1.347868e-18 2.481529e-30 2.203723e-30 2.103016e-30 2.302237e-30 2.287791e-30 1.829923e-30 3.238426e-30 2.479211e-30 
2.360344e+01 6.616469e-19 6.469347e-19 7.189419e-19 7.692833e-19 1.086190e-18 1.100300e-18 1.875611e-18 1.314996e-18 2.866397e-30 2.522542e-30 2.417800e-30 2.446078e-30 2.989581e-30 2.418688e-30 3.938055e-30 2.418747e-30 
2.384186e+01 6.976636e-19 6.643308e-19 5.550026e-19 7.583898e-19 9.054237e-19 1.087995e-18 1.516748e-18 1.432809e-18 3.022429e-30 2.590373e-30 1.866473e-30 2.411440e-30 2.492048e-30 2.391639e-30 3.184583e-30 2.635448e-30 
