Vtes01       Ites01       Rtes01       Ptes01       Ptot01       Vtes02       Ites02       Rtes02       Ptes02       Ptot02       Vtes03       Ites03       Rtes03       Ptes03       Ptot03       Vtes04       Ites04       Rtes04       Ptes04       Ptot04       Vtes05       Ites05       Rtes05       Ptes05       Ptot05       Vtes06       Ites06       Rtes06       Ptes06       Ptot06       Vtes07       Ites07       Rtes07       Ptes07       Ptot07       Vtes08       Ites08       Rtes08       Ptes08       Ptot08       Vtes09       Ites09       Rtes09       Ptes09       Ptot09       Vtes10       Ites10       Rtes10       Ptes10       Ptot10       Vtes11       Ites11       Rtes11       Ptes11       Ptot11       Vtes12       Ites12       Rtes12       Ptes12       Ptot12       Vtes13       Ites13       Rtes13       Ptes13       Ptot13       Vtes14       Ites14       Rtes14       Ptes14       Ptot14       Vtes15       Ites15       Rtes15       Ptes15       Ptot15       
1.163722e+00 2.950271e+02 3.944460e+00 3.433296e+02 5.568064e+02 1.165161e+00 2.855761e+02 4.080037e+00 3.327422e+02 5.681004e+02 1.166397e+00 2.774584e+02 4.203863e+00 3.236267e+02 5.819337e+02 1.167361e+00 2.711307e+02 4.305528e+00 3.165073e+02 5.988303e+02 1.168006e+00 2.668907e+02 4.376346e+00 3.117300e+02 6.191366e+02 1.168108e+00 2.662196e+02 4.387763e+00 3.109733e+02 6.445308e+02 1.168140e+00 2.660132e+02 4.391285e+00 3.107406e+02 6.715164e+02 1.168144e+00 2.659884e+02 4.391709e+00 3.107126e+02 6.997741e+02 1.168148e+00 2.659594e+02 4.392205e+00 3.106799e+02 7.290944e+02 1.168149e+00 2.659533e+02 4.392308e+00 3.106731e+02 7.595080e+02 1.168151e+00 2.659376e+02 4.392577e+00 3.106554e+02 7.909781e+02 1.168154e+00 2.659221e+02 4.392842e+00 3.106379e+02 8.235159e+02 1.168153e+00 2.659233e+02 4.392821e+00 3.106392e+02 8.571398e+02 1.168154e+00 2.659227e+02 4.392831e+00 3.106385e+02 8.918291e+02 1.168155e+00 2.659100e+02 4.393048e+00 3.106242e+02 9.275722e+02 
1.159120e+00 2.949575e+02 3.929786e+00 3.418911e+02 5.553679e+02 1.160557e+00 2.855207e+02 4.064702e+00 3.313629e+02 5.667211e+02 1.161820e+00 2.772210e+02 4.190953e+00 3.220810e+02 5.803879e+02 1.162824e+00 2.706292e+02 4.296742e+00 3.146941e+02 5.970172e+02 1.163533e+00 2.659733e+02 4.374623e+00 3.094686e+02 6.168752e+02 1.163640e+00 2.652654e+02 4.386702e+00 3.086736e+02 6.422311e+02 1.163678e+00 2.650175e+02 4.390948e+00 3.083952e+02 6.691709e+02 1.163682e+00 2.649897e+02 4.391425e+00 3.083639e+02 6.974254e+02 1.163686e+00 2.649694e+02 4.391774e+00 3.083410e+02 7.267556e+02 1.163688e+00 2.649561e+02 4.392002e+00 3.083261e+02 7.571611e+02 1.163690e+00 2.649371e+02 4.392327e+00 3.083048e+02 7.886276e+02 1.163693e+00 2.649222e+02 4.392583e+00 3.082881e+02 8.211661e+02 1.163694e+00 2.649152e+02 4.392704e+00 3.082801e+02 8.547807e+02 1.163692e+00 2.649250e+02 4.392534e+00 3.082912e+02 8.894818e+02 1.163695e+00 2.649059e+02 4.392863e+00 3.082697e+02 9.252177e+02 
1.154499e+00 2.950109e+02 3.913409e+00 3.405897e+02 5.540665e+02 1.155942e+00 2.855288e+02 4.048427e+00 3.300548e+02 5.654129e+02 1.157242e+00 2.769933e+02 4.177870e+00 3.205482e+02 5.788551e+02 1.158277e+00 2.701959e+02 4.286804e+00 3.129616e+02 5.952847e+02 1.159055e+00 2.650828e+02 4.372426e+00 3.072456e+02 6.146522e+02 1.159172e+00 2.643186e+02 4.385509e+00 3.063906e+02 6.399481e+02 1.159216e+00 2.640263e+02 4.390532e+00 3.060636e+02 6.668393e+02 1.159221e+00 2.639915e+02 4.391132e+00 3.060245e+02 6.950860e+02 1.159224e+00 2.639721e+02 4.391465e+00 3.060029e+02 7.244174e+02 1.159226e+00 2.639637e+02 4.391610e+00 3.059934e+02 7.548284e+02 1.159229e+00 2.639401e+02 4.392016e+00 3.059670e+02 7.862898e+02 1.159231e+00 2.639268e+02 4.392245e+00 3.059521e+02 8.188301e+02 1.159232e+00 2.639193e+02 4.392374e+00 3.059438e+02 8.524444e+02 1.159231e+00 2.639274e+02 4.392235e+00 3.059528e+02 8.871434e+02 1.159233e+00 2.639121e+02 4.392499e+00 3.059357e+02 9.228836e+02 
1.149872e+00 2.950978e+02 3.896580e+00 3.393248e+02 5.528016e+02 1.151311e+00 2.856473e+02 4.030534e+00 3.288689e+02 5.642270e+02 1.152665e+00 2.767548e+02 4.164932e+00 3.190056e+02 5.773125e+02 1.153730e+00 2.697628e+02 4.276830e+00 3.112333e+02 5.935563e+02 1.154557e+00 2.643254e+02 4.367939e+00 3.051789e+02 6.125855e+02 1.154702e+00 2.633747e+02 4.384255e+00 3.041194e+02 6.376768e+02 1.154755e+00 2.630295e+02 4.390210e+00 3.037345e+02 6.645103e+02 1.154760e+00 2.629962e+02 4.390784e+00 3.036975e+02 6.927589e+02 1.154764e+00 2.629712e+02 4.391216e+00 3.036696e+02 7.220841e+02 1.154766e+00 2.629539e+02 4.391515e+00 3.036503e+02 7.524852e+02 1.154769e+00 2.629358e+02 4.391829e+00 3.036301e+02 7.839528e+02 1.154771e+00 2.629251e+02 4.392014e+00 3.036181e+02 8.164961e+02 1.154772e+00 2.629144e+02 4.392198e+00 3.036062e+02 8.501068e+02 1.154770e+00 2.629261e+02 4.391996e+00 3.036193e+02 8.848098e+02 1.154774e+00 2.628997e+02 4.392453e+00 3.035898e+02 9.205378e+02 
1.145242e+00 2.952113e+02 3.879397e+00 3.380883e+02 5.515651e+02 1.146655e+00 2.859298e+02 4.010267e+00 3.278629e+02 5.632210e+02 1.148089e+00 2.765138e+02 4.152012e+00 3.174623e+02 5.757692e+02 1.149176e+00 2.693691e+02 4.266176e+00 3.095526e+02 5.918757e+02 1.149990e+00 2.640233e+02 4.355639e+00 3.036242e+02 6.110308e+02 1.150232e+00 2.624335e+02 4.382947e+00 3.018595e+02 6.354170e+02 1.150294e+00 2.620306e+02 4.389920e+00 3.014121e+02 6.621879e+02 1.150300e+00 2.619909e+02 4.390609e+00 3.013681e+02 6.904295e+02 1.150303e+00 2.619679e+02 4.391007e+00 3.013425e+02 7.197571e+02 1.150305e+00 2.619532e+02 4.391262e+00 3.013262e+02 7.501612e+02 1.150308e+00 2.619337e+02 4.391602e+00 3.013045e+02 7.816273e+02 1.150311e+00 2.619167e+02 4.391895e+00 3.012857e+02 8.141637e+02 1.150311e+00 2.619161e+02 4.391906e+00 3.012850e+02 8.477856e+02 1.150310e+00 2.619240e+02 4.391769e+00 3.012938e+02 8.824843e+02 1.150313e+00 2.619041e+02 4.392116e+00 3.012716e+02 9.182195e+02 
1.140617e+00 2.952911e+02 3.862685e+00 3.368139e+02 5.502907e+02 1.142021e+00 2.860655e+02 3.992167e+00 3.266928e+02 5.620510e+02 1.143516e+00 2.762477e+02 4.139458e+00 3.158937e+02 5.742006e+02 1.144618e+00 2.690118e+02 4.254897e+00 3.079156e+02 5.902387e+02 1.145456e+00 2.635017e+02 4.347055e+00 3.018297e+02 6.092363e+02 1.145765e+00 2.614774e+02 4.381888e+00 2.995915e+02 6.331490e+02 1.145829e+00 2.610519e+02 4.389278e+00 2.991210e+02 6.598968e+02 1.145838e+00 2.609947e+02 4.390274e+00 2.990577e+02 6.881191e+02 1.145842e+00 2.609693e+02 4.390716e+00 2.990296e+02 7.174441e+02 1.145844e+00 2.609536e+02 4.390990e+00 2.990122e+02 7.478471e+02 1.145845e+00 2.609473e+02 4.391099e+00 2.990053e+02 7.793281e+02 1.145849e+00 2.609268e+02 4.391457e+00 2.989825e+02 8.118605e+02 1.145850e+00 2.609203e+02 4.391569e+00 2.989754e+02 8.454760e+02 1.145848e+00 2.609274e+02 4.391446e+00 2.989832e+02 8.801738e+02 1.145851e+00 2.609098e+02 4.391752e+00 2.989638e+02 9.159117e+02 
1.135995e+00 2.953485e+02 3.846285e+00 3.355143e+02 5.489911e+02 1.137415e+00 2.860167e+02 3.976745e+00 3.253198e+02 5.606780e+02 1.138936e+00 2.760299e+02 4.126133e+00 3.143803e+02 5.726872e+02 1.140068e+00 2.685976e+02 4.244518e+00 3.062194e+02 5.885425e+02 1.140930e+00 2.629295e+02 4.339302e+00 2.999843e+02 6.073909e+02 1.141297e+00 2.605220e+02 4.380808e+00 2.973330e+02 6.308905e+02 1.141368e+00 2.600553e+02 4.388944e+00 2.968188e+02 6.575946e+02 1.141377e+00 2.599936e+02 4.390022e+00 2.967508e+02 6.858123e+02 1.141381e+00 2.599700e+02 4.390434e+00 2.967248e+02 7.151394e+02 1.141383e+00 2.599567e+02 4.390666e+00 2.967102e+02 7.455451e+02 1.141385e+00 2.599436e+02 4.390895e+00 2.966958e+02 7.770185e+02 1.141388e+00 2.599275e+02 4.391177e+00 2.966780e+02 8.095560e+02 1.141389e+00 2.599188e+02 4.391328e+00 2.966684e+02 8.431690e+02 1.141390e+00 2.599130e+02 4.391431e+00 2.966620e+02 8.778526e+02 1.141391e+00 2.599057e+02 4.391557e+00 2.966540e+02 9.136019e+02 
1.131363e+00 2.954695e+02 3.829036e+00 3.342832e+02 5.477600e+02 1.132803e+00 2.860119e+02 3.960685e+00 3.239951e+02 5.593533e+02 1.134348e+00 2.758650e+02 4.111967e+00 3.129269e+02 5.712338e+02 1.135508e+00 2.682471e+02 4.233066e+00 3.045967e+02 5.869198e+02 1.136408e+00 2.623311e+02 4.331962e+00 2.981153e+02 6.055219e+02 1.136828e+00 2.595750e+02 4.379575e+00 2.950921e+02 6.286496e+02 1.136904e+00 2.590743e+02 4.388332e+00 2.945427e+02 6.553185e+02 1.136915e+00 2.590034e+02 4.389576e+00 2.944649e+02 6.835263e+02 1.136919e+00 2.589780e+02 4.390022e+00 2.944370e+02 7.128515e+02 1.136922e+00 2.589578e+02 4.390375e+00 2.944149e+02 7.432498e+02 1.136924e+00 2.589459e+02 4.390584e+00 2.944018e+02 7.747246e+02 1.136928e+00 2.589212e+02 4.391019e+00 2.943746e+02 8.072526e+02 1.136928e+00 2.589218e+02 4.391008e+00 2.943753e+02 8.408759e+02 1.136927e+00 2.589258e+02 4.390937e+00 2.943797e+02 8.755703e+02 1.136929e+00 2.589101e+02 4.391213e+00 2.943625e+02 9.113104e+02 
1.126734e+00 2.955769e+02 3.811982e+00 3.330364e+02 5.465132e+02 1.128193e+00 2.859939e+02 3.944813e+00 3.226562e+02 5.580144e+02 1.129750e+00 2.757658e+02 4.096772e+00 3.115464e+02 5.698533e+02 1.130937e+00 2.679684e+02 4.220412e+00 3.030554e+02 5.853784e+02 1.131875e+00 2.618047e+02 4.323358e+00 2.963303e+02 6.037369e+02 1.132357e+00 2.586438e+02 4.378054e+00 2.928771e+02 6.264346e+02 1.132439e+00 2.581009e+02 4.387585e+00 2.922836e+02 6.530594e+02 1.132454e+00 2.580075e+02 4.389227e+00 2.921816e+02 6.812430e+02 1.132457e+00 2.579820e+02 4.389677e+00 2.921536e+02 7.105681e+02 1.132460e+00 2.579682e+02 4.389918e+00 2.921386e+02 7.409736e+02 1.132463e+00 2.579453e+02 4.390323e+00 2.921135e+02 7.724363e+02 1.132465e+00 2.579330e+02 4.390540e+00 2.921001e+02 8.049780e+02 1.132467e+00 2.579195e+02 4.390777e+00 2.920853e+02 8.385859e+02 1.132466e+00 2.579287e+02 4.390614e+00 2.920954e+02 8.732860e+02 1.132469e+00 2.579048e+02 4.391037e+00 2.920692e+02 9.090171e+02 
1.122110e+00 2.956462e+02 3.795448e+00 3.317475e+02 5.452243e+02 1.123583e+00 2.859691e+02 3.929037e+00 3.213101e+02 5.566683e+02 1.125154e+00 2.756506e+02 4.081814e+00 3.101494e+02 5.684563e+02 1.126369e+00 2.676715e+02 4.208028e+00 3.014969e+02 5.838200e+02 1.127335e+00 2.613252e+02 4.313917e+00 2.946011e+02 6.020077e+02 1.127886e+00 2.577074e+02 4.376615e+00 2.906647e+02 6.242221e+02 1.127976e+00 2.571163e+02 4.387027e+00 2.900211e+02 6.507968e+02 1.127993e+00 2.570087e+02 4.388928e+00 2.899039e+02 6.789653e+02 1.127997e+00 2.569811e+02 4.389416e+00 2.898738e+02 7.082883e+02 1.127999e+00 2.569637e+02 4.389722e+00 2.898549e+02 7.386899e+02 1.128002e+00 2.569474e+02 4.390011e+00 2.898372e+02 7.701599e+02 1.128005e+00 2.569265e+02 4.390381e+00 2.898143e+02 8.026923e+02 1.128006e+00 2.569230e+02 4.390442e+00 2.898106e+02 8.363112e+02 1.128005e+00 2.569244e+02 4.390417e+00 2.898121e+02 8.710027e+02 1.128008e+00 2.569103e+02 4.390666e+00 2.897968e+02 9.067447e+02 
1.117477e+00 2.957770e+02 3.778106e+00 3.305240e+02 5.440008e+02 1.118977e+00 2.859222e+02 3.913573e+00 3.199404e+02 5.552986e+02 1.120544e+00 2.756290e+02 4.065409e+00 3.088545e+02 5.671614e+02 1.121793e+00 2.674289e+02 4.194734e+00 2.999998e+02 5.823229e+02 1.122807e+00 2.607697e+02 4.305740e+00 2.927940e+02 6.002006e+02 1.123417e+00 2.567618e+02 4.375328e+00 2.884506e+02 6.220080e+02 1.123510e+00 2.561529e+02 4.386090e+00 2.877903e+02 6.485661e+02 1.123529e+00 2.560243e+02 4.388369e+00 2.876508e+02 6.767123e+02 1.123535e+00 2.559885e+02 4.389006e+00 2.876119e+02 7.060264e+02 1.123538e+00 2.559675e+02 4.389377e+00 2.875892e+02 7.364241e+02 1.123540e+00 2.559526e+02 4.389642e+00 2.875730e+02 7.678958e+02 1.123544e+00 2.559290e+02 4.390061e+00 2.875474e+02 8.004254e+02 1.123544e+00 2.559282e+02 4.390075e+00 2.875466e+02 8.340471e+02 1.123543e+00 2.559314e+02 4.390018e+00 2.875501e+02 8.687406e+02 1.123546e+00 2.559141e+02 4.390325e+00 2.875313e+02 9.044792e+02 
1.112844e+00 2.959050e+02 3.760816e+00 3.292962e+02 5.427730e+02 1.114362e+00 2.859383e+02 3.897210e+00 3.186387e+02 5.539969e+02 1.115921e+00 2.756969e+02 4.047637e+00 3.076560e+02 5.659629e+02 1.117224e+00 2.671376e+02 4.182204e+00 2.984526e+02 5.807756e+02 1.118273e+00 2.602453e+02 4.296997e+00 2.910254e+02 5.984320e+02 1.118945e+00 2.558325e+02 4.373743e+00 2.862625e+02 6.198200e+02 1.119043e+00 2.551913e+02 4.385114e+00 2.855701e+02 6.463458e+02 1.119068e+00 2.550249e+02 4.388075e+00 2.853902e+02 6.744517e+02 1.119074e+00 2.549854e+02 4.388779e+00 2.853476e+02 7.037621e+02 1.119076e+00 2.549729e+02 4.389001e+00 2.853341e+02 7.341690e+02 1.119080e+00 2.549463e+02 4.389475e+00 2.853053e+02 7.656281e+02 1.119082e+00 2.549344e+02 4.389687e+00 2.852925e+02 7.981705e+02 1.119083e+00 2.549281e+02 4.389798e+00 2.852857e+02 8.317863e+02 1.119084e+00 2.549237e+02 4.389877e+00 2.852809e+02 8.664715e+02 1.119086e+00 2.549090e+02 4.390140e+00 2.852650e+02 9.022130e+02 
1.108211e+00 2.960354e+02 3.743509e+00 3.280698e+02 5.415466e+02 1.109746e+00 2.859536e+02 3.880861e+00 3.173360e+02 5.526941e+02 1.111282e+00 2.758638e+02 4.028374e+00 3.065626e+02 5.648695e+02 1.112658e+00 2.668258e+02 4.169980e+00 2.968860e+02 5.792091e+02 1.113730e+00 2.597892e+02 4.287052e+00 2.893350e+02 5.967416e+02 1.114472e+00 2.549156e+02 4.371924e+00 2.840963e+02 6.176538e+02 1.114577e+00 2.542215e+02 4.384277e+00 2.833496e+02 6.441253e+02 1.114609e+00 2.540177e+02 4.387916e+00 2.831303e+02 6.721918e+02 1.114613e+00 2.539863e+02 4.388478e+00 2.830965e+02 7.015110e+02 1.114616e+00 2.539694e+02 4.388781e+00 2.830783e+02 7.319132e+02 1.114619e+00 2.539490e+02 4.389145e+00 2.830564e+02 7.633792e+02 1.114622e+00 2.539290e+02 4.389502e+00 2.830349e+02 7.959129e+02 1.114623e+00 2.539220e+02 4.389628e+00 2.830273e+02 8.295279e+02 1.114622e+00 2.539290e+02 4.389502e+00 2.830349e+02 8.642255e+02 1.114625e+00 2.539091e+02 4.389859e+00 2.830134e+02 8.999614e+02 
1.103571e+00 2.962166e+02 3.725553e+00 3.268959e+02 5.403727e+02 1.105123e+00 2.860169e+02 3.863840e+00 3.160840e+02 5.514422e+02 1.106646e+00 2.760166e+02 4.009347e+00 3.054526e+02 5.637595e+02 1.108082e+00 2.665854e+02 4.156574e+00 2.953984e+02 5.777215e+02 1.109189e+00 2.593166e+02 4.277353e+00 2.876310e+02 5.950376e+02 1.109998e+00 2.539986e+02 4.370096e+00 2.819380e+02 6.154955e+02 1.110109e+00 2.532742e+02 4.383030e+00 2.811619e+02 6.419377e+02 1.110146e+00 2.530295e+02 4.387416e+00 2.808997e+02 6.699611e+02 1.110153e+00 2.529836e+02 4.388240e+00 2.808504e+02 6.992650e+02 1.110155e+00 2.529667e+02 4.388544e+00 2.808323e+02 7.296673e+02 1.110157e+00 2.529530e+02 4.388790e+00 2.808176e+02 7.611404e+02 1.110161e+00 2.529300e+02 4.389203e+00 2.807930e+02 7.936710e+02 1.110161e+00 2.529290e+02 4.389221e+00 2.807919e+02 8.272925e+02 1.110161e+00 2.529306e+02 4.389192e+00 2.807936e+02 8.619842e+02 1.110164e+00 2.529124e+02 4.389518e+00 2.807742e+02 8.977221e+02 
1.098934e+00 2.963710e+02 3.707967e+00 3.256921e+02 5.391689e+02 1.100501e+00 2.860810e+02 3.846815e+00 3.148323e+02 5.501905e+02 1.102043e+00 2.759474e+02 3.993672e+00 3.041060e+02 5.624130e+02 1.103511e+00 2.663105e+02 4.143700e+00 2.938764e+02 5.761995e+02 1.104646e+00 2.588516e+02 4.267488e+00 2.859395e+02 5.933461e+02 1.105517e+00 2.531335e+02 4.367327e+00 2.798434e+02 6.134009e+02 1.105640e+00 2.523239e+02 4.381828e+00 2.789795e+02 6.397552e+02 1.105739e+00 2.516719e+02 4.393575e+00 2.782836e+02 6.673450e+02 1.105747e+00 2.516250e+02 4.394423e+00 2.782334e+02 6.966479e+02 1.105749e+00 2.516088e+02 4.394714e+00 2.782162e+02 7.270512e+02 1.105752e+00 2.515895e+02 4.395064e+00 2.781956e+02 7.585184e+02 1.105754e+00 2.515730e+02 4.395363e+00 2.781779e+02 7.910559e+02 1.105756e+00 2.515615e+02 4.395571e+00 2.781657e+02 8.246663e+02 1.105755e+00 2.515665e+02 4.395479e+00 2.781710e+02 8.593616e+02 1.105759e+00 2.515460e+02 4.395851e+00 2.781491e+02 8.950970e+02 
1.094302e+00 2.964927e+02 3.690823e+00 3.244526e+02 5.379294e+02 1.095876e+00 2.861538e+02 3.829677e+00 3.135891e+02 5.489473e+02 1.097450e+00 2.758194e+02 3.978870e+00 3.026980e+02 5.610049e+02 1.098942e+00 2.660186e+02 4.131071e+00 2.923390e+02 5.746621e+02 1.100094e+00 2.584536e+02 4.256446e+00 2.843232e+02 5.917297e+02 1.100977e+00 2.526514e+02 4.357692e+00 2.781635e+02 6.117209e+02 1.101228e+00 2.510046e+02 4.387282e+00 2.764133e+02 6.371890e+02 1.101277e+00 2.506805e+02 4.393150e+00 2.760687e+02 6.651302e+02 1.101285e+00 2.506319e+02 4.394031e+00 2.760171e+02 6.944316e+02 1.101288e+00 2.506128e+02 4.394379e+00 2.759967e+02 7.248317e+02 1.101291e+00 2.505886e+02 4.394818e+00 2.759710e+02 7.562938e+02 1.101294e+00 2.505711e+02 4.395136e+00 2.759524e+02 7.888304e+02 1.101294e+00 2.505681e+02 4.395191e+00 2.759492e+02 8.224498e+02 1.101294e+00 2.505697e+02 4.395161e+00 2.759509e+02 8.571415e+02 1.101297e+00 2.505489e+02 4.395538e+00 2.759288e+02 8.928768e+02 
1.089654e+00 2.967221e+02 3.672306e+00 3.233244e+02 5.368012e+02 1.091248e+00 2.862513e+02 3.812204e+00 3.123713e+02 5.477294e+02 1.092844e+00 2.757695e+02 3.962891e+00 3.013731e+02 5.596800e+02 1.094352e+00 2.658679e+02 4.116149e+00 2.909530e+02 5.732760e+02 1.095546e+00 2.580235e+02 4.245917e+00 2.826766e+02 5.900832e+02 1.096495e+00 2.517924e+02 4.354756e+00 2.760891e+02 6.096466e+02 1.096759e+00 2.500573e+02 4.386030e+00 2.742526e+02 6.350284e+02 1.096816e+00 2.496808e+02 4.392873e+00 2.738540e+02 6.629155e+02 1.096823e+00 2.496335e+02 4.393736e+00 2.738039e+02 6.922184e+02 1.096827e+00 2.496091e+02 4.394180e+00 2.737780e+02 7.226130e+02 1.096830e+00 2.495908e+02 4.394514e+00 2.737586e+02 7.540814e+02 1.096833e+00 2.495700e+02 4.394892e+00 2.737366e+02 7.866146e+02 1.096834e+00 2.495670e+02 4.394947e+00 2.737334e+02 8.202340e+02 1.096833e+00 2.495694e+02 4.394903e+00 2.737360e+02 8.549266e+02 1.096835e+00 2.495559e+02 4.395149e+00 2.737217e+02 8.906696e+02 
1.085034e+00 2.967684e+02 3.656164e+00 3.220038e+02 5.354806e+02 1.086632e+00 2.862711e+02 3.795816e+00 3.110714e+02 5.464295e+02 1.088246e+00 2.756721e+02 3.947610e+00 2.999991e+02 5.583060e+02 1.089758e+00 2.657391e+02 4.100858e+00 2.895914e+02 5.719144e+02 1.090988e+00 2.576603e+02 4.234212e+00 2.811043e+02 5.885109e+02 1.091973e+00 2.511920e+02 4.347164e+00 2.742949e+02 6.078524e+02 1.092293e+00 2.490933e+02 4.385074e+00 2.720828e+02 6.328586e+02 1.092354e+00 2.486898e+02 4.392435e+00 2.716573e+02 6.607188e+02 1.092362e+00 2.486362e+02 4.393415e+00 2.716008e+02 6.900153e+02 1.092366e+00 2.486106e+02 4.393883e+00 2.715738e+02 7.204088e+02 1.092370e+00 2.485852e+02 4.394348e+00 2.715470e+02 7.518698e+02 1.092373e+00 2.485669e+02 4.394683e+00 2.715277e+02 7.844057e+02 1.092374e+00 2.485556e+02 4.394890e+00 2.715158e+02 8.180164e+02 1.092372e+00 2.485707e+02 4.394613e+00 2.715317e+02 8.527223e+02 1.092376e+00 2.485433e+02 4.395115e+00 2.715028e+02 8.884508e+02 
1.080389e+00 2.969746e+02 3.637986e+00 3.208482e+02 5.343250e+02 1.081994e+00 2.864337e+02 3.777469e+00 3.099197e+02 5.452778e+02 1.083655e+00 2.755272e+02 3.933023e+00 2.985764e+02 5.568833e+02 1.085165e+00 2.656115e+02 4.085533e+00 2.882322e+02 5.705552e+02 1.086434e+00 2.572733e+02 4.222879e+00 2.795105e+02 5.869171e+02 1.087448e+00 2.506138e+02 4.339138e+00 2.725295e+02 6.060870e+02 1.087824e+00 2.481461e+02 4.383804e+00 2.699392e+02 6.307149e+02 1.087892e+00 2.476970e+02 4.392027e+00 2.694676e+02 6.585291e+02 1.087900e+00 2.476424e+02 4.393030e+00 2.694103e+02 6.878248e+02 1.087905e+00 2.476146e+02 4.393540e+00 2.693810e+02 7.182160e+02 1.087909e+00 2.475870e+02 4.394047e+00 2.693521e+02 7.496748e+02 1.087911e+00 2.475713e+02 4.394336e+00 2.693355e+02 7.822135e+02 1.087912e+00 2.475640e+02 4.394469e+00 2.693279e+02 8.158285e+02 1.087913e+00 2.475624e+02 4.394499e+00 2.693262e+02 8.505168e+02 1.087915e+00 2.475491e+02 4.394743e+00 2.693123e+02 8.862602e+02 
1.075755e+00 2.971145e+02 3.620675e+00 3.196224e+02 5.330992e+02 1.077358e+00 2.865887e+02 3.759247e+00 3.087585e+02 5.441167e+02 1.079045e+00 2.755048e+02 3.916611e+00 2.972822e+02 5.555891e+02 1.080551e+00 2.656157e+02 4.068098e+00 2.870113e+02 5.693343e+02 1.081864e+00 2.569895e+02 4.209759e+00 2.780278e+02 5.854343e+02 1.082922e+00 2.500402e+02 4.330992e+00 2.707741e+02 6.043316e+02 1.083355e+00 2.471958e+02 4.382580e+00 2.678008e+02 6.285766e+02 1.083429e+00 2.467127e+02 4.391460e+00 2.672956e+02 6.563571e+02 1.083440e+00 2.466393e+02 4.392812e+00 2.672189e+02 6.856334e+02 1.083443e+00 2.466185e+02 4.393194e+00 2.671972e+02 7.160321e+02 1.083447e+00 2.465929e+02 4.393666e+00 2.671704e+02 7.474932e+02 1.083450e+00 2.465708e+02 4.394075e+00 2.671472e+02 7.800252e+02 1.083452e+00 2.465605e+02 4.394264e+00 2.671365e+02 8.136370e+02 1.083451e+00 2.465641e+02 4.394197e+00 2.671402e+02 8.483308e+02 1.083453e+00 2.465514e+02 4.394431e+00 2.671270e+02 8.840749e+02 
1.071119e+00 2.972628e+02 3.603274e+00 3.184039e+02 5.318807e+02 1.072740e+00 2.866187e+02 3.742742e+00 3.074673e+02 5.428255e+02 1.074443e+00 2.754335e+02 3.900916e+00 2.959375e+02 5.542445e+02 1.075929e+00 2.656712e+02 4.049853e+00 2.858434e+02 5.681664e+02 1.077310e+00 2.566048e+02 4.198322e+00 2.764428e+02 5.838494e+02 1.078394e+00 2.494803e+02 4.322563e+00 2.690381e+02 6.025956e+02 1.078887e+00 2.462410e+02 4.381428e+00 2.656664e+02 6.264422e+02 1.078966e+00 2.457227e+02 4.390993e+00 2.651265e+02 6.541880e+02 1.078977e+00 2.456499e+02 4.392338e+00 2.650507e+02 6.834652e+02 1.078983e+00 2.456148e+02 4.392987e+00 2.650142e+02 7.138491e+02 1.078986e+00 2.455931e+02 4.393390e+00 2.649915e+02 7.453143e+02 1.078990e+00 2.455645e+02 4.393920e+00 2.649617e+02 7.778397e+02 1.078990e+00 2.455667e+02 4.393879e+00 2.649640e+02 8.114646e+02 1.078990e+00 2.455703e+02 4.393812e+00 2.649678e+02 8.461584e+02 1.078993e+00 2.455489e+02 4.394207e+00 2.649455e+02 8.818935e+02 
1.066589e+00 2.967158e+02 3.594650e+00 3.164740e+02 5.299508e+02 1.068112e+00 2.867126e+02 3.725376e+00 3.062414e+02 5.415995e+02 1.069827e+00 2.754546e+02 3.883857e+00 2.946887e+02 5.529956e+02 1.071291e+00 2.658391e+02 4.029846e+00 2.847909e+02 5.671139e+02 1.072746e+00 2.562801e+02 4.185834e+00 2.749234e+02 5.823300e+02 1.073868e+00 2.489069e+02 4.314338e+00 2.672933e+02 6.008508e+02 1.074419e+00 2.452916e+02 4.380171e+00 2.635459e+02 6.243217e+02 1.074502e+00 2.447438e+02 4.390316e+00 2.629777e+02 6.520392e+02 1.074518e+00 2.446436e+02 4.392175e+00 2.628738e+02 6.812883e+02 1.074520e+00 2.446291e+02 4.392445e+00 2.628588e+02 7.116937e+02 1.074524e+00 2.445992e+02 4.392999e+00 2.628278e+02 7.431506e+02 1.074527e+00 2.445807e+02 4.393344e+00 2.628086e+02 7.756866e+02 1.074529e+00 2.445688e+02 4.393565e+00 2.627963e+02 8.092969e+02 1.074529e+00 2.445690e+02 4.393561e+00 2.627965e+02 8.439870e+02 1.074531e+00 2.445553e+02 4.393816e+00 2.627823e+02 8.797302e+02 
