f            Pxx          
4.104614e+02 5.524182e-10 
4.112244e+02 6.026024e-10 
4.119873e+02 6.026702e-10 
4.127502e+02 5.593374e-10 
4.135132e+02 6.785541e-10 
4.142761e+02 6.699368e-10 
4.150391e+02 6.409651e-10 
4.158020e+02 6.005393e-10 
4.165649e+02 6.349533e-10 
4.173279e+02 5.988599e-10 
4.180908e+02 6.117489e-10 
4.188538e+02 6.866052e-10 
4.196167e+02 6.783379e-10 
4.203796e+02 6.313644e-10 
4.211426e+02 6.541142e-10 
4.219055e+02 7.057932e-10 
4.226685e+02 6.831724e-10 
4.234314e+02 6.082790e-10 
4.241943e+02 5.801250e-10 
4.249573e+02 5.885113e-10 
4.257202e+02 6.558985e-10 
4.264832e+02 6.744888e-10 
4.272461e+02 7.035148e-10 
4.280090e+02 7.148108e-10 
4.287720e+02 6.322381e-10 
4.295349e+02 6.131187e-10 
4.302979e+02 6.166071e-10 
4.310608e+02 5.887017e-10 
4.318237e+02 6.562915e-10 
4.325867e+02 5.730934e-10 
4.333496e+02 5.590157e-10 
4.341125e+02 6.000565e-10 
4.348755e+02 6.019046e-10 
4.356384e+02 6.460121e-10 
4.364014e+02 6.230440e-10 
4.371643e+02 6.013879e-10 
4.379272e+02 6.346091e-10 
4.386902e+02 6.269641e-10 
4.394531e+02 5.836508e-10 
4.402161e+02 6.183745e-10 
4.409790e+02 6.138973e-10 
4.417419e+02 5.882571e-10 
4.425049e+02 6.388737e-10 
4.432678e+02 6.414021e-10 
4.440308e+02 6.317696e-10 
4.447937e+02 5.926819e-10 
4.455566e+02 6.180477e-10 
4.463196e+02 6.707730e-10 
4.470825e+02 7.175665e-10 
4.478455e+02 6.113846e-10 
4.486084e+02 6.061164e-10 
4.493713e+02 6.072190e-10 
4.501343e+02 6.159370e-10 
4.508972e+02 5.933482e-10 
4.516602e+02 6.076111e-10 
4.524231e+02 6.025003e-10 
4.531860e+02 6.297897e-10 
4.539490e+02 6.156133e-10 
4.547119e+02 5.840815e-10 
4.554749e+02 6.102784e-10 
4.562378e+02 6.033036e-10 
4.570007e+02 5.720246e-10 
4.577637e+02 6.423224e-10 
4.585266e+02 6.304018e-10 
4.592896e+02 6.087621e-10 
4.600525e+02 6.128809e-10 
4.608154e+02 5.780347e-10 
4.615784e+02 5.582755e-10 
4.623413e+02 5.871919e-10 
4.631042e+02 5.917757e-10 
4.638672e+02 6.414787e-10 
4.646301e+02 6.147987e-10 
4.653931e+02 5.429269e-10 
4.661560e+02 5.198212e-10 
4.669189e+02 6.186721e-10 
4.676819e+02 6.100667e-10 
4.684448e+02 6.533527e-10 
4.692078e+02 6.597872e-10 
4.699707e+02 5.975130e-10 
4.707336e+02 6.659437e-10 
4.714966e+02 6.467080e-10 
4.722595e+02 6.299736e-10 
4.730225e+02 6.406792e-10 
4.737854e+02 6.546736e-10 
4.745483e+02 6.709105e-10 
4.753113e+02 6.620424e-10 
4.760742e+02 6.653918e-10 
4.768372e+02 7.258579e-10 
