f            Pxx32k       Pxx31k       Pxx30k       Pxx29k       Pxx28k       Pxx27k       Pxx26k       Pxx25k       Pxx_pow32k   Pxx_pow31k   Pxx_pow30k   Pxx_pow29k   Pxx_pow28k   Pxx_pow27k   Pxx_pow26k   Pxx_pow25k   
3.099442e+00 8.539715e-10 1.040352e-09 9.544847e-10 1.219421e-09 1.332038e-09 1.072514e-09 1.130517e-09 1.212989e-09 2.116574e-15 2.421664e-15 2.039817e-15 2.545576e-15 2.566938e-15 1.900043e-15 1.911620e-15 1.961301e-15 
3.337860e+00 8.806476e-10 1.018463e-09 1.017014e-09 1.058286e-09 1.179228e-09 1.059580e-09 1.161930e-09 1.201793e-09 2.182691e-15 2.370713e-15 2.173448e-15 2.209204e-15 2.272462e-15 1.877129e-15 1.964736e-15 1.943198e-15 
3.576279e+00 7.664107e-10 9.685905e-10 1.001310e-09 1.004029e-09 1.301303e-09 9.569291e-10 1.160525e-09 1.253399e-09 1.899554e-15 2.254623e-15 2.139887e-15 2.095940e-15 2.507710e-15 1.695275e-15 1.962362e-15 2.026640e-15 
3.814697e+00 8.837825e-10 1.051874e-09 9.672880e-10 1.057228e-09 1.343804e-09 1.007415e-09 1.184724e-09 1.320800e-09 2.190461e-15 2.448485e-15 2.067179e-15 2.206994e-15 2.589612e-15 1.784715e-15 2.003279e-15 2.135622e-15 
4.053116e+00 8.257974e-10 1.040119e-09 1.090081e-09 1.144316e-09 1.345659e-09 1.017533e-09 1.196640e-09 1.257268e-09 2.046745e-15 2.421121e-15 2.329598e-15 2.388793e-15 2.593188e-15 1.802640e-15 2.023430e-15 2.032896e-15 
4.291534e+00 7.795982e-10 1.013262e-09 1.256862e-09 1.113004e-09 1.161723e-09 9.795701e-10 1.175200e-09 1.194574e-09 1.932240e-15 2.358606e-15 2.686024e-15 2.323429e-15 2.238728e-15 1.735385e-15 1.987176e-15 1.931526e-15 
4.529953e+00 7.357591e-10 9.778545e-10 1.291013e-09 1.037345e-09 1.399394e-09 1.054302e-09 1.212594e-09 1.228378e-09 1.823584e-15 2.276187e-15 2.759007e-15 2.165489e-15 2.696739e-15 1.867780e-15 2.050406e-15 1.986184e-15 
4.768372e+00 7.372478e-10 8.720083e-10 1.096857e-09 9.458321e-10 1.288564e-09 1.008000e-09 1.246657e-09 1.208950e-09 1.827274e-15 2.029805e-15 2.344078e-15 1.974452e-15 2.483161e-15 1.785751e-15 2.108003e-15 1.954769e-15 
5.006790e+00 7.989363e-10 8.982425e-10 1.085298e-09 1.013190e-09 1.139334e-09 1.035263e-09 1.110423e-09 1.257319e-09 1.980169e-15 2.090871e-15 2.319377e-15 2.115064e-15 2.195583e-15 1.834050e-15 1.877642e-15 2.032979e-15 
5.245209e+00 7.830752e-10 1.032723e-09 1.157072e-09 9.628953e-10 1.027527e-09 1.075081e-09 1.090173e-09 1.164270e-09 1.940857e-15 2.403905e-15 2.472763e-15 2.010072e-15 1.980122e-15 1.904591e-15 1.843401e-15 1.882527e-15 
5.483627e+00 7.778460e-10 9.678229e-10 1.107691e-09 1.034536e-09 1.111205e-09 1.039866e-09 1.077945e-09 1.137169e-09 1.927897e-15 2.252836e-15 2.367233e-15 2.159624e-15 2.141377e-15 1.842204e-15 1.822724e-15 1.838706e-15 
5.722046e+00 8.125174e-10 8.930228e-10 1.079060e-09 1.018203e-09 1.138460e-09 1.051545e-09 1.116356e-09 1.255156e-09 2.013830e-15 2.078721e-15 2.306044e-15 2.125529e-15 2.193898e-15 1.862895e-15 1.887675e-15 2.029481e-15 
5.960464e+00 8.717525e-10 9.982492e-10 1.059873e-09 1.006869e-09 1.149232e-09 1.074779e-09 1.158493e-09 1.214232e-09 2.160645e-15 2.323660e-15 2.265042e-15 2.101868e-15 2.214658e-15 1.904055e-15 1.958925e-15 1.963311e-15 
6.198883e+00 7.918126e-10 1.042869e-09 8.940286e-10 1.014417e-09 1.068636e-09 1.056541e-09 1.049881e-09 1.170517e-09 1.962513e-15 2.427524e-15 1.910617e-15 2.117625e-15 2.059343e-15 1.871745e-15 1.775271e-15 1.892628e-15 
6.437302e+00 7.811375e-10 1.001120e-09 9.220012e-10 9.589499e-10 1.107600e-09 1.045243e-09 1.147898e-09 1.150593e-09 1.936055e-15 2.330343e-15 1.970397e-15 2.001836e-15 2.134429e-15 1.851730e-15 1.941010e-15 1.860412e-15 
6.675720e+00 7.717469e-10 9.125285e-10 9.917481e-10 9.418027e-10 9.415323e-10 1.029185e-09 1.132980e-09 1.115139e-09 1.912780e-15 2.124126e-15 2.119452e-15 1.966041e-15 1.814404e-15 1.823283e-15 1.915785e-15 1.803085e-15 
6.914139e+00 8.330737e-10 9.295960e-10 1.090822e-09 1.083595e-09 1.038917e-09 9.531192e-10 1.073959e-09 1.330168e-09 2.064779e-15 2.163854e-15 2.331182e-15 2.262037e-15 2.002073e-15 1.688526e-15 1.815985e-15 2.150770e-15 
7.152557e+00 7.978925e-10 9.827773e-10 1.225495e-09 9.503421e-10 1.159386e-09 1.046706e-09 1.163414e-09 1.293569e-09 1.977582e-15 2.287646e-15 2.618989e-15 1.983867e-15 2.234226e-15 1.854323e-15 1.967246e-15 2.091593e-15 
7.390976e+00 8.204189e-10 9.494886e-10 1.163442e-09 7.630207e-10 1.203783e-09 1.027087e-09 1.107735e-09 1.146556e-09 2.033414e-15 2.210159e-15 2.486376e-15 1.592828e-15 2.319781e-15 1.819564e-15 1.873098e-15 1.853885e-15 
7.629395e+00 7.936477e-10 9.634877e-10 9.821959e-10 8.005350e-10 1.126701e-09 9.572468e-10 1.163384e-09 1.107880e-09 1.967061e-15 2.242745e-15 2.099038e-15 1.671140e-15 2.171239e-15 1.695838e-15 1.967195e-15 1.791349e-15 
7.867813e+00 7.232551e-10 8.936246e-10 8.283296e-10 9.023370e-10 1.093424e-09 9.849762e-10 1.279907e-09 1.210292e-09 1.792593e-15 2.080122e-15 1.770212e-15 1.883655e-15 2.107111e-15 1.744963e-15 2.164228e-15 1.956939e-15 
8.106232e+00 6.816485e-10 8.967685e-10 8.845538e-10 9.931090e-10 1.187473e-09 1.046029e-09 1.138359e-09 1.188106e-09 1.689471e-15 2.087440e-15 1.890368e-15 2.073144e-15 2.288351e-15 1.853122e-15 1.924880e-15 1.921066e-15 
8.344650e+00 8.329546e-10 1.044150e-09 8.944050e-10 1.026312e-09 9.678844e-10 9.223307e-10 9.800524e-10 1.074665e-09 2.064484e-15 2.430504e-15 1.911421e-15 2.142456e-15 1.865187e-15 1.633981e-15 1.657196e-15 1.737643e-15 
8.583069e+00 8.561621e-10 8.650445e-10 9.697869e-10 9.369942e-10 1.112858e-09 1.008364e-09 1.097431e-09 1.151748e-09 2.122004e-15 2.013595e-15 2.072519e-15 1.956003e-15 2.144562e-15 1.786396e-15 1.855673e-15 1.862280e-15 
8.821487e+00 8.907192e-10 8.139123e-10 9.756499e-10 1.055217e-09 1.360952e-09 1.002839e-09 1.211821e-09 9.920462e-10 2.207654e-15 1.894573e-15 2.085049e-15 2.202796e-15 2.622658e-15 1.776607e-15 2.049099e-15 1.604055e-15 
9.059906e+00 8.315848e-10 9.010879e-10 9.596631e-10 8.388677e-10 1.291313e-09 1.085539e-09 1.038489e-09 1.085617e-09 2.061089e-15 2.097495e-15 2.050884e-15 1.751161e-15 2.488459e-15 1.923118e-15 1.756007e-15 1.755352e-15 
9.298325e+00 8.472541e-10 8.224618e-10 1.063095e-09 9.211543e-10 1.148626e-09 1.015656e-09 1.074871e-09 1.168769e-09 2.099925e-15 1.914474e-15 2.271926e-15 1.922937e-15 2.213489e-15 1.799315e-15 1.817526e-15 1.889800e-15 
9.536743e+00 7.243826e-10 8.564400e-10 9.813666e-10 1.041442e-09 1.280286e-09 9.703203e-10 1.191108e-09 1.218383e-09 1.795387e-15 1.993566e-15 2.097266e-15 2.174041e-15 2.467208e-15 1.718999e-15 2.014074e-15 1.970022e-15 
9.775162e+00 7.276122e-10 9.551348e-10 1.042592e-09 1.001582e-09 1.207040e-09 8.660855e-10 1.178875e-09 1.135464e-09 1.803392e-15 2.223302e-15 2.228110e-15 2.090832e-15 2.326057e-15 1.534339e-15 1.993390e-15 1.835949e-15 
1.001358e+01 8.086235e-10 9.162111e-10 9.552740e-10 9.718342e-10 1.156017e-09 9.002552e-10 1.101789e-09 1.193268e-09 2.004179e-15 2.132697e-15 2.041504e-15 2.028732e-15 2.227732e-15 1.594873e-15 1.863042e-15 1.929414e-15 
1.025200e+01 8.785229e-10 8.675543e-10 8.809286e-10 9.239856e-10 1.247802e-09 8.356205e-10 1.220797e-09 1.186410e-09 2.177425e-15 2.019437e-15 1.882621e-15 1.928847e-15 2.404609e-15 1.480367e-15 2.064276e-15 1.918325e-15 
1.049042e+01 7.995894e-10 8.856224e-10 8.717044e-10 9.834970e-10 1.158388e-09 8.516299e-10 1.108130e-09 1.277536e-09 1.981788e-15 2.061495e-15 1.862908e-15 2.053079e-15 2.232301e-15 1.508729e-15 1.873765e-15 2.065668e-15 
1.072884e+01 7.064243e-10 9.318452e-10 9.161548e-10 9.886835e-10 1.296486e-09 9.233544e-10 9.988191e-10 1.308353e-09 1.750878e-15 2.169090e-15 1.957903e-15 2.063906e-15 2.498427e-15 1.635795e-15 1.688929e-15 2.115496e-15 
1.096725e+01 8.621987e-10 9.153727e-10 9.583156e-10 1.101487e-09 1.285007e-09 9.394149e-10 1.088548e-09 1.340675e-09 2.136965e-15 2.130746e-15 2.048004e-15 2.299385e-15 2.476307e-15 1.664247e-15 1.840654e-15 2.167758e-15 
1.120567e+01 9.230964e-10 8.798135e-10 1.017821e-09 9.854133e-10 1.188803e-09 1.075277e-09 9.771747e-10 1.219496e-09 2.287901e-15 2.047973e-15 2.175171e-15 2.057079e-15 2.290915e-15 1.904938e-15 1.652330e-15 1.971821e-15 
1.144409e+01 7.721146e-10 9.457871e-10 9.392447e-10 8.598827e-10 1.154971e-09 1.123672e-09 9.943994e-10 1.164542e-09 1.913691e-15 2.201543e-15 2.007248e-15 1.795030e-15 2.225717e-15 1.990673e-15 1.681455e-15 1.882965e-15 
1.168251e+01 7.869091e-10 8.071420e-10 9.877559e-10 9.243915e-10 1.066626e-09 1.167026e-09 1.109216e-09 1.224670e-09 1.950360e-15 1.878813e-15 2.110920e-15 1.929694e-15 2.055469e-15 2.067479e-15 1.875601e-15 1.980188e-15 
1.192093e+01 8.706200e-10 8.569031e-10 1.074357e-09 1.004919e-09 1.156054e-09 1.011916e-09 1.130013e-09 1.238655e-09 2.157838e-15 1.994644e-15 2.295994e-15 2.097797e-15 2.227804e-15 1.792689e-15 1.910768e-15 2.002800e-15 
1.215935e+01 8.737783e-10 9.522222e-10 9.421319e-10 1.007934e-09 1.154161e-09 9.609220e-10 1.045533e-09 1.422975e-09 2.165666e-15 2.216522e-15 2.013418e-15 2.104092e-15 2.224157e-15 1.702349e-15 1.767918e-15 2.300831e-15 
1.239777e+01 7.246766e-10 9.020500e-10 1.029420e-09 9.368201e-10 1.039231e-09 9.585998e-10 1.082045e-09 1.401090e-09 1.796116e-15 2.099734e-15 2.199960e-15 1.955639e-15 2.002677e-15 1.698235e-15 1.829658e-15 2.265445e-15 
1.263618e+01 6.636137e-10 8.665854e-10 9.402396e-10 1.033280e-09 1.078989e-09 1.016827e-09 1.025362e-09 1.250105e-09 1.644771e-15 2.017182e-15 2.009374e-15 2.157003e-15 2.079294e-15 1.801389e-15 1.733810e-15 2.021314e-15 
1.287460e+01 6.973705e-10 8.386998e-10 8.376450e-10 1.038342e-09 1.102558e-09 9.615982e-10 1.105551e-09 1.225612e-09 1.728438e-15 1.952272e-15 1.790120e-15 2.167570e-15 2.124712e-15 1.703547e-15 1.869405e-15 1.981711e-15 
1.311302e+01 7.142841e-10 8.589426e-10 8.660750e-10 8.932339e-10 1.076669e-09 9.953539e-10 9.316130e-10 1.166660e-09 1.770358e-15 1.999392e-15 1.850878e-15 1.864652e-15 2.074822e-15 1.763348e-15 1.575288e-15 1.886390e-15 
1.335144e+01 7.524553e-10 1.101121e-09 9.574106e-10 7.659151e-10 1.097284e-09 8.698796e-10 9.877325e-10 1.192230e-09 1.864966e-15 2.563119e-15 2.046070e-15 1.598870e-15 2.114550e-15 1.541060e-15 1.670182e-15 1.927735e-15 
1.358986e+01 7.045542e-10 9.584637e-10 1.079653e-09 9.469053e-10 9.927918e-10 9.528033e-10 1.107507e-09 1.197675e-09 1.746243e-15 2.231050e-15 2.307313e-15 1.976693e-15 1.913185e-15 1.687966e-15 1.872712e-15 1.936539e-15 
1.382828e+01 7.411736e-10 7.492756e-10 9.792287e-10 1.004227e-09 8.746567e-10 9.950362e-10 1.034680e-09 1.270418e-09 1.837004e-15 1.744116e-15 2.092697e-15 2.096354e-15 1.685530e-15 1.762785e-15 1.749567e-15 2.054159e-15 
1.406670e+01 8.475166e-10 7.114471e-10 1.102581e-09 1.020117e-09 8.697781e-10 1.093909e-09 1.191913e-09 1.297394e-09 2.100576e-15 1.656061e-15 2.356311e-15 2.129525e-15 1.676129e-15 1.937946e-15 2.015436e-15 2.097776e-15 
1.430511e+01 7.751671e-10 6.970121e-10 9.651372e-10 9.282724e-10 8.948007e-10 1.014163e-09 1.217454e-09 1.224350e-09 1.921257e-15 1.622460e-15 2.062582e-15 1.937796e-15 1.724349e-15 1.796670e-15 2.058623e-15 1.979670e-15 
1.454353e+01 7.187507e-10 7.379854e-10 9.706460e-10 9.165147e-10 8.913911e-10 9.764449e-10 1.125405e-09 1.058296e-09 1.781429e-15 1.717835e-15 2.074355e-15 1.913251e-15 1.717778e-15 1.729849e-15 1.902975e-15 1.711175e-15 
1.478195e+01 8.114335e-10 7.929399e-10 9.285409e-10 8.423887e-10 9.530487e-10 1.062095e-09 9.913319e-10 1.012177e-09 2.011144e-15 1.845755e-15 1.984373e-15 1.758511e-15 1.836597e-15 1.881584e-15 1.676268e-15 1.636605e-15 
1.502037e+01 7.762065e-10 8.044437e-10 8.439477e-10 8.898024e-10 9.506256e-10 9.957069e-10 1.109118e-09 1.063474e-09 1.923833e-15 1.872533e-15 1.803590e-15 1.857489e-15 1.831928e-15 1.763973e-15 1.875436e-15 1.719547e-15 
1.525879e+01 7.050072e-10 7.738553e-10 8.848085e-10 8.110882e-10 1.019070e-09 1.028010e-09 1.194139e-09 1.083768e-09 1.747365e-15 1.801331e-15 1.890913e-15 1.693170e-15 1.963826e-15 1.821200e-15 2.019201e-15 1.752362e-15 
1.549721e+01 6.626149e-10 7.904988e-10 9.538298e-10 7.844405e-10 1.058906e-09 1.031959e-09 1.006120e-09 1.143958e-09 1.642296e-15 1.840073e-15 2.038417e-15 1.637543e-15 2.040592e-15 1.828197e-15 1.701274e-15 1.849684e-15 
1.573563e+01 6.447960e-10 8.004716e-10 9.979730e-10 9.532054e-10 9.949209e-10 1.162886e-09 1.021193e-09 1.101278e-09 1.598131e-15 1.863286e-15 2.132755e-15 1.989844e-15 1.917288e-15 2.060144e-15 1.726761e-15 1.780673e-15 
1.597404e+01 6.934915e-10 8.114421e-10 9.380813e-10 1.036636e-09 9.257526e-10 1.045663e-09 1.201950e-09 1.108586e-09 1.718824e-15 1.888823e-15 2.004762e-15 2.164007e-15 1.783996e-15 1.852474e-15 2.032408e-15 1.792490e-15 
1.621246e+01 8.475484e-10 7.526491e-10 9.270176e-10 9.079527e-10 1.012999e-09 8.718480e-10 1.174996e-09 1.151837e-09 2.100655e-15 1.751968e-15 1.981117e-15 1.895378e-15 1.952127e-15 1.544547e-15 1.986831e-15 1.862424e-15 
1.645088e+01 7.690541e-10 8.253208e-10 9.511237e-10 8.659526e-10 1.033251e-09 9.253892e-10 1.029727e-09 1.029674e-09 1.906106e-15 1.921129e-15 2.032634e-15 1.807701e-15 1.991153e-15 1.639400e-15 1.741191e-15 1.664896e-15 
1.668930e+01 7.851124e-10 7.702857e-10 9.586795e-10 9.498136e-10 1.066279e-09 1.064948e-09 1.015531e-09 1.058113e-09 1.945907e-15 1.793022e-15 2.048782e-15 1.982764e-15 2.054802e-15 1.886639e-15 1.717187e-15 1.710880e-15 
1.692772e+01 6.337343e-10 7.621668e-10 1.042891e-09 9.059651e-10 1.178096e-09 9.334833e-10 1.063261e-09 1.131666e-09 1.570715e-15 1.774123e-15 2.228749e-15 1.891229e-15 2.270280e-15 1.653739e-15 1.797895e-15 1.829808e-15 
1.716614e+01 6.395824e-10 8.211309e-10 8.870058e-10 8.486345e-10 1.072321e-09 9.090528e-10 1.029362e-09 1.215919e-09 1.585210e-15 1.911376e-15 1.895609e-15 1.771549e-15 2.066445e-15 1.610459e-15 1.740574e-15 1.966038e-15 
1.740456e+01 7.069744e-10 7.501551e-10 8.719461e-10 8.943705e-10 1.026563e-09 1.007970e-09 1.050597e-09 1.206474e-09 1.752241e-15 1.746163e-15 1.863425e-15 1.867025e-15 1.978265e-15 1.785698e-15 1.776481e-15 1.950767e-15 
1.764297e+01 6.795478e-10 8.432667e-10 8.115251e-10 9.763184e-10 9.721923e-10 9.041126e-10 1.038833e-09 1.033800e-09 1.684264e-15 1.962902e-15 1.734300e-15 2.038093e-15 1.873489e-15 1.601706e-15 1.756590e-15 1.671567e-15 
1.788139e+01 7.640769e-10 8.141602e-10 8.014287e-10 9.099379e-10 1.045792e-09 9.102681e-10 9.902033e-10 1.120445e-09 1.893770e-15 1.895150e-15 1.712723e-15 1.899522e-15 2.015320e-15 1.612611e-15 1.674360e-15 1.811666e-15 
1.811981e+01 7.381376e-10 8.108983e-10 7.945554e-10 8.607330e-10 1.034026e-09 9.261110e-10 9.567818e-10 1.039703e-09 1.829479e-15 1.887557e-15 1.698034e-15 1.796805e-15 1.992646e-15 1.640678e-15 1.617847e-15 1.681112e-15 
1.835823e+01 7.096562e-10 7.370455e-10 8.589817e-10 9.512865e-10 1.020086e-09 9.397631e-10 9.850369e-10 1.133418e-09 1.758888e-15 1.715647e-15 1.835719e-15 1.985839e-15 1.965783e-15 1.664864e-15 1.665624e-15 1.832642e-15 
1.859665e+01 6.646101e-10 7.130867e-10 7.931177e-10 8.129743e-10 9.641723e-10 9.099394e-10 1.070635e-09 1.240435e-09 1.647241e-15 1.659878e-15 1.694961e-15 1.697108e-15 1.858033e-15 1.612029e-15 1.810364e-15 2.005679e-15 
1.883507e+01 6.826172e-10 7.612072e-10 7.583655e-10 7.936800e-10 9.819056e-10 9.842169e-10 1.132711e-09 1.145154e-09 1.691871e-15 1.771889e-15 1.620693e-15 1.656830e-15 1.892207e-15 1.743618e-15 1.915331e-15 1.851617e-15 
1.907349e+01 6.601764e-10 8.582647e-10 8.539661e-10 8.361195e-10 8.739622e-10 1.040488e-09 9.343532e-10 1.031993e-09 1.636252e-15 1.997814e-15 1.825000e-15 1.745424e-15 1.684192e-15 1.843306e-15 1.579922e-15 1.668646e-15 
1.931190e+01 6.436665e-10 8.014011e-10 8.616224e-10 8.477806e-10 8.128611e-10 1.017226e-09 9.247076e-10 1.121824e-09 1.595332e-15 1.865450e-15 1.841362e-15 1.769767e-15 1.566445e-15 1.802096e-15 1.563612e-15 1.813894e-15 
1.955032e+01 6.680133e-10 8.650012e-10 9.020050e-10 8.581531e-10 9.820888e-10 9.630582e-10 1.029100e-09 1.078043e-09 1.655676e-15 2.013494e-15 1.927663e-15 1.791420e-15 1.892560e-15 1.706133e-15 1.740131e-15 1.743104e-15 
1.978874e+01 7.353127e-10 8.026817e-10 9.788403e-10 8.458568e-10 1.066557e-09 8.912567e-10 1.094592e-09 1.064928e-09 1.822478e-15 1.868431e-15 2.091867e-15 1.765751e-15 2.055337e-15 1.578931e-15 1.850873e-15 1.721899e-15 
2.002716e+01 7.142486e-10 7.491268e-10 8.475970e-10 8.105142e-10 1.019339e-09 9.229277e-10 9.926705e-10 1.105573e-09 1.770270e-15 1.743769e-15 1.811389e-15 1.691972e-15 1.964344e-15 1.635039e-15 1.678532e-15 1.787618e-15 
2.026558e+01 6.567496e-10 8.158376e-10 8.204670e-10 8.748547e-10 8.867757e-10 1.009074e-09 9.479086e-10 1.147274e-09 1.627758e-15 1.899055e-15 1.753409e-15 1.826285e-15 1.708884e-15 1.787653e-15 1.602843e-15 1.855046e-15 
2.050400e+01 6.410758e-10 8.127760e-10 8.399113e-10 8.833100e-10 8.457905e-10 1.025472e-09 9.420774e-10 1.077565e-09 1.588911e-15 1.891928e-15 1.794964e-15 1.843935e-15 1.629903e-15 1.816705e-15 1.592983e-15 1.742331e-15 
2.074242e+01 7.137259e-10 6.671337e-10 9.717146e-10 7.768330e-10 1.025625e-09 9.797624e-10 1.043701e-09 1.099868e-09 1.768975e-15 1.552911e-15 2.076639e-15 1.621662e-15 1.976458e-15 1.735726e-15 1.764821e-15 1.778394e-15 
2.098083e+01 6.079237e-10 7.754596e-10 8.931034e-10 7.722555e-10 9.884617e-10 8.723322e-10 9.786990e-10 1.126353e-09 1.506743e-15 1.805065e-15 1.908640e-15 1.612106e-15 1.904841e-15 1.545405e-15 1.654907e-15 1.821218e-15 
2.121925e+01 6.431020e-10 7.785896e-10 9.023434e-10 8.976944e-10 8.219387e-10 8.082226e-10 9.773529e-10 1.166223e-09 1.593933e-15 1.812351e-15 1.928386e-15 1.873963e-15 1.583938e-15 1.431830e-15 1.652631e-15 1.885685e-15 
2.145767e+01 6.542146e-10 7.770343e-10 9.349283e-10 7.980387e-10 9.521582e-10 9.297534e-10 9.127917e-10 1.207350e-09 1.621475e-15 1.808731e-15 1.998023e-15 1.665929e-15 1.834881e-15 1.647131e-15 1.543463e-15 1.952183e-15 
2.169609e+01 7.082184e-10 8.019544e-10 8.520720e-10 7.671997e-10 8.999779e-10 1.037628e-09 9.935602e-10 1.062622e-09 1.755324e-15 1.866738e-15 1.820952e-15 1.601552e-15 1.734326e-15 1.838239e-15 1.680036e-15 1.718170e-15 
2.193451e+01 6.740422e-10 7.547420e-10 7.586551e-10 9.384840e-10 8.784898e-10 8.934139e-10 9.397639e-10 9.451880e-10 1.670618e-15 1.756840e-15 1.621312e-15 1.959113e-15 1.692917e-15 1.582753e-15 1.589071e-15 1.528289e-15 
2.217293e+01 5.737032e-10 7.627610e-10 8.031656e-10 8.976771e-10 8.848560e-10 8.901213e-10 1.084538e-09 1.018801e-09 1.421927e-15 1.775506e-15 1.716435e-15 1.873927e-15 1.705185e-15 1.576920e-15 1.833873e-15 1.647315e-15 
2.241135e+01 6.469922e-10 7.725470e-10 7.969904e-10 8.605733e-10 1.016578e-09 9.195347e-10 1.041249e-09 1.033221e-09 1.603575e-15 1.798285e-15 1.703238e-15 1.796472e-15 1.959024e-15 1.629028e-15 1.760675e-15 1.670630e-15 
2.264977e+01 6.611898e-10 7.492546e-10 8.637390e-10 9.118285e-10 9.246164e-10 8.546976e-10 1.020755e-09 1.032268e-09 1.638764e-15 1.744067e-15 1.845885e-15 1.903469e-15 1.781806e-15 1.514164e-15 1.726020e-15 1.669090e-15 
2.288818e+01 6.665435e-10 7.467978e-10 9.330179e-10 8.572512e-10 9.333560e-10 9.523842e-10 1.085767e-09 1.150257e-09 1.652033e-15 1.738348e-15 1.993940e-15 1.789537e-15 1.798648e-15 1.687223e-15 1.835951e-15 1.859868e-15 
2.312660e+01 7.078911e-10 8.291389e-10 9.661801e-10 8.354486e-10 1.005547e-09 9.726030e-10 1.111404e-09 1.056400e-09 1.754513e-15 1.930016e-15 2.064811e-15 1.744023e-15 1.937766e-15 1.723043e-15 1.879301e-15 1.708109e-15 
2.336502e+01 7.074177e-10 8.263656e-10 9.371881e-10 7.137737e-10 9.188229e-10 1.031876e-09 1.141169e-09 1.025611e-09 1.753340e-15 1.923561e-15 2.002852e-15 1.490023e-15 1.770642e-15 1.828049e-15 1.929632e-15 1.658327e-15 
2.360344e+01 6.368016e-10 7.058424e-10 8.492810e-10 8.201546e-10 8.290840e-10 9.681086e-10 1.043517e-09 9.481574e-10 1.578317e-15 1.643015e-15 1.814987e-15 1.712097e-15 1.597708e-15 1.715080e-15 1.764510e-15 1.533090e-15 
2.384186e+01 6.834661e-10 7.013771e-10 8.682241e-10 8.402370e-10 8.262852e-10 7.731275e-10 1.016120e-09 9.380590e-10 1.693976e-15 1.632621e-15 1.855471e-15 1.754019e-15 1.592314e-15 1.369656e-15 1.718183e-15 1.516762e-15 
