f            Pxx          
2.367424e+02 2.644300e-20 
2.374822e+02 2.803293e-20 
2.382221e+02 1.899272e-20 
2.389619e+02 1.692106e-20 
2.397017e+02 1.788796e-20 
2.404415e+02 2.090920e-20 
2.411813e+02 2.164939e-20 
2.419212e+02 2.643237e-20 
2.426610e+02 2.353680e-20 
2.434008e+02 1.863458e-20 
2.441406e+02 2.261598e-20 
2.448804e+02 2.084437e-20 
2.456203e+02 1.783311e-20 
2.463601e+02 2.021054e-20 
2.470999e+02 2.652033e-20 
2.478397e+02 2.288344e-20 
2.485795e+02 2.238947e-20 
2.493194e+02 2.475376e-20 
2.500592e+02 2.419432e-20 
2.507990e+02 2.284511e-20 
2.515388e+02 2.891386e-20 
2.522786e+02 2.149587e-20 
2.530185e+02 2.232003e-20 
2.537583e+02 2.471516e-20 
2.544981e+02 2.349437e-20 
2.552379e+02 1.772408e-20 
2.559777e+02 1.760181e-20 
2.567176e+02 1.939828e-20 
2.574574e+02 2.345257e-20 
2.581972e+02 1.951538e-20 
2.589370e+02 2.058949e-20 
2.596768e+02 2.210281e-20 
2.604167e+02 2.159366e-20 
2.611565e+02 1.965506e-20 
2.618963e+02 2.621264e-20 
2.626361e+02 3.041075e-20 
2.633759e+02 2.442901e-20 
2.641158e+02 1.990118e-20 
2.648556e+02 2.416251e-20 
2.655954e+02 1.629537e-20 
2.663352e+02 1.727848e-20 
2.670750e+02 2.154211e-20 
2.678149e+02 2.481384e-20 
2.685547e+02 2.567356e-20 
2.692945e+02 2.282290e-20 
2.700343e+02 2.500175e-20 
2.707741e+02 2.279942e-20 
2.715140e+02 2.560673e-20 
2.722538e+02 2.549241e-20 
2.729936e+02 2.514513e-20 
2.737334e+02 1.899007e-20 
2.744732e+02 2.091399e-20 
2.752131e+02 3.211471e-20 
2.759529e+02 2.205553e-20 
2.766927e+02 1.903660e-20 
2.774325e+02 2.311039e-20 
2.781723e+02 1.889947e-20 
2.789122e+02 2.060374e-20 
2.796520e+02 2.698283e-20 
2.803918e+02 2.774996e-20 
2.811316e+02 2.476044e-20 
2.818714e+02 2.226298e-20 
2.826113e+02 2.317854e-20 
2.833511e+02 2.328349e-20 
2.840909e+02 1.852398e-20 
2.848307e+02 1.748784e-20 
2.855705e+02 1.649259e-20 
2.863104e+02 1.932988e-20 
2.870502e+02 2.484064e-20 
2.877900e+02 2.390980e-20 
2.885298e+02 1.568301e-20 
2.892696e+02 1.735907e-20 
2.900095e+02 2.329126e-20 
2.907493e+02 2.017525e-20 
2.914891e+02 1.871686e-20 
2.922289e+02 2.104403e-20 
2.929688e+02 2.027183e-20 
2.937086e+02 2.142061e-20 
2.944484e+02 2.293528e-20 
2.951882e+02 2.768466e-20 
2.959280e+02 2.688534e-20 
2.966679e+02 2.208028e-20 
2.974077e+02 2.613519e-20 
2.981475e+02 1.751158e-20 
2.988873e+02 2.312483e-20 
2.996271e+02 2.594534e-20 
3.003670e+02 2.100784e-20 
3.011068e+02 2.023532e-20 
3.018466e+02 2.136182e-20 
3.025864e+02 1.983171e-20 
3.033262e+02 2.218729e-20 
3.040661e+02 1.567560e-20 
3.048059e+02 1.659712e-20 
3.055457e+02 2.033219e-20 
3.062855e+02 2.017701e-20 
3.070253e+02 1.912641e-20 
3.077652e+02 2.007188e-20 
3.085050e+02 1.855903e-20 
3.092448e+02 1.970398e-20 
3.099846e+02 1.632922e-20 
3.107244e+02 1.494791e-20 
3.114643e+02 1.638313e-20 
