t            Det1         Det2         Det3         Det4         Det5         Det6         Det7         Det8         Det9         Det10        Det11        Det12        Det13        Det14        Det15        Det16        Det17        Det18        Det19        Det20        Det21        Det22        Det23        Det24        Det25        Det26        Det27        Det28        Det29        Det30        Det31        Det32        Det33        Det34        Det35        Det36        Det37        Det38        Det39        Det40        Det41        Det42        Det43        Det44        Det45        Det46        Det47        Det48        Det49        Det50        
0.000000e+00 -2.763610e-02 2.287733e+00 -1.554353e+00 2.470133e+00 4.318317e+00 4.275388e+00 -1.642832e+00 3.792280e+00 3.758606e-01 1.368261e-01 -2.004004e+00 -2.638473e+00 3.782792e-01 -2.108808e+00 3.224321e+00 
3.200000e-01 -4.522307e-02 2.278007e+00 -1.692263e+00 2.461414e+00 4.320684e+00 4.271103e+00 -1.604792e+00 3.822057e+00 3.540411e-01 2.137646e-01 -2.011715e+00 -2.636712e+00 3.473901e-01 -2.070164e+00 3.378654e+00 
6.400000e-01 -2.391554e-02 2.260617e+00 -1.607469e+00 2.435963e+00 4.289387e+00 4.292209e+00 -1.704816e+00 3.770203e+00 3.809920e-01 1.246244e-01 -1.967230e+00 -2.660148e+00 3.493491e-01 -2.105894e+00 3.199422e+00 
9.600000e-01 -2.261355e-03 2.271187e+00 -1.621287e+00 2.483617e+00 4.296530e+00 4.310235e+00 -1.657767e+00 3.854337e+00 3.599182e-01 6.303981e-02 -1.961498e+00 -2.626401e+00 3.556858e-01 -2.081821e+00 3.149527e+00 
1.280000e+00 -2.345199e-02 2.284460e+00 -1.628974e+00 2.437837e+00 4.285014e+00 4.300533e+00 -1.704151e+00 3.804728e+00 3.508204e-01 1.293205e-01 -1.984704e+00 -2.672986e+00 3.647271e-01 -2.117523e+00 3.340566e+00 
1.600000e+00 -6.627262e-02 2.343622e+00 -1.729235e+00 2.462333e+00 4.314347e+00 4.302657e+00 -1.624431e+00 3.754652e+00 3.450844e-01 1.082669e-01 -1.965851e+00 -2.630149e+00 3.213019e-01 -2.045462e+00 3.211684e+00 
1.920000e+00 -9.367895e-03 2.285645e+00 -1.681400e+00 2.467642e+00 4.292648e+00 4.312400e+00 -1.631013e+00 3.842191e+00 3.207658e-01 1.631562e-01 -1.981503e+00 -2.594206e+00 3.155255e-01 -2.119160e+00 3.082158e+00 
2.240000e+00 -3.981355e-02 2.361213e+00 -1.683629e+00 2.444049e+00 4.277319e+00 4.307349e+00 -1.696730e+00 3.774258e+00 3.584429e-01 1.258579e-01 -1.997841e+00 -2.640977e+00 3.247846e-01 -2.151621e+00 3.210129e+00 
2.560000e+00 -1.640591e-03 2.378426e+00 -1.572093e+00 2.447355e+00 4.321941e+00 4.312065e+00 -1.683750e+00 3.815051e+00 3.161987e-01 1.170705e-01 -1.988287e+00 -2.645531e+00 3.049121e-01 -2.072332e+00 3.302719e+00 
2.880000e+00 3.827777e-02 2.348004e+00 -1.643227e+00 2.467924e+00 4.307039e+00 4.303613e+00 -1.651894e+00 3.784428e+00 3.508768e-01 7.657166e-02 -2.015887e+00 -2.628388e+00 3.778841e-01 -2.090056e+00 3.210423e+00 
3.200000e+00 -1.426548e-02 2.326701e+00 -1.775180e+00 2.483302e+00 4.299037e+00 4.318789e+00 -1.638330e+00 3.828829e+00 3.797585e-01 1.489874e-01 -1.973502e+00 -2.586809e+00 3.749214e-01 -2.078508e+00 3.093183e+00 
3.520000e+00 -4.837929e-02 2.306897e+00 -1.663575e+00 2.433871e+00 4.274799e+00 4.295156e+00 -1.663777e+00 3.806405e+00 3.613653e-01 1.529660e-01 -1.991895e+00 -2.652565e+00 3.428230e-01 -2.098110e+00 3.220105e+00 
3.840000e+00 -3.611719e-02 2.276834e+00 -1.712180e+00 2.486443e+00 4.271139e+00 4.293511e+00 -1.661189e+00 3.798311e+00 3.762476e-01 1.543445e-01 -1.974796e+00 -2.626397e+00 3.595192e-01 -2.120716e+00 3.201732e+00 
4.160000e+00 -7.495928e-02 2.333928e+00 -1.742154e+00 2.454251e+00 4.327226e+00 4.263335e+00 -1.643800e+00 3.873746e+00 3.583663e-01 6.914667e-02 -1.962243e+00 -2.576357e+00 3.089874e-01 -2.084179e+00 3.239276e+00 
4.480000e+00 -3.199757e-02 2.269868e+00 -1.628450e+00 2.459524e+00 4.276670e+00 4.282716e+00 -1.673395e+00 3.835282e+00 3.219186e-01 1.092867e-01 -2.011792e+00 -2.646664e+00 3.606156e-01 -2.075884e+00 3.209076e+00 
4.800000e+00 -3.479504e-02 2.389208e+00 -1.670549e+00 2.461967e+00 4.275082e+00 4.269841e+00 -1.677603e+00 3.845989e+00 3.816006e-01 1.097140e-01 -1.978109e+00 -2.589401e+00 3.211366e-01 -2.087348e+00 3.193783e+00 
5.120000e+00 -3.919682e-02 2.335831e+00 -1.658827e+00 2.406372e+00 4.337795e+00 4.317640e+00 -1.654393e+00 3.825261e+00 3.830437e-01 1.365520e-01 -1.974449e+00 -2.651445e+00 2.802549e-01 -2.090742e+00 3.226667e+00 
5.440000e+00 -6.409994e-02 2.282711e+00 -1.618026e+00 2.456243e+00 4.264521e+00 4.310876e+00 -1.613390e+00 3.805195e+00 3.756752e-01 5.561885e-02 -1.999151e+00 -2.624954e+00 3.262962e-01 -2.073521e+00 3.430520e+00 
5.760000e+00 -6.262059e-02 2.330345e+00 -1.611105e+00 2.455908e+00 4.283535e+00 4.279302e+00 -1.648794e+00 3.813527e+00 3.811855e-01 1.006323e-01 -1.971873e+00 -2.653303e+00 3.084271e-01 -2.078895e+00 3.095819e+00 
6.080000e+00 8.061872e-03 2.319401e+00 -1.573274e+00 2.443150e+00 4.309675e+00 4.272591e+00 -1.633537e+00 3.785452e+00 3.085681e-01 8.686667e-02 -1.996119e+00 -2.626558e+00 3.121960e-01 -2.034816e+00 3.278763e+00 
