x            y            z            
-3.272008e+01 -2.386909e+01 -1.250000e+01 
-3.272008e+01 -2.286909e+01 -1.250000e+01 
-3.272008e+01 -2.186909e+01 -1.250000e+01 
-3.272008e+01 -2.086909e+01 -1.250000e+01 
-3.272008e+01 -1.986909e+01 -1.250000e+01 
-3.272008e+01 -1.886909e+01 -1.250000e+01 
-3.272008e+01 -1.786909e+01 -1.250000e+01 
-3.272008e+01 -1.686909e+01 -1.250000e+01 
-3.272008e+01 -1.586909e+01 -1.250000e+01 
-3.272008e+01 -1.486909e+01 -1.250000e+01 
-3.272008e+01 -1.386909e+01 -4.730967e+00 
-3.272008e+01 -1.286909e+01 -5.747087e+00 
-3.272008e+01 -1.186909e+01 -3.955220e+00 
-3.272008e+01 -1.086909e+01 -5.697731e+00 
-3.272008e+01 -9.869090e+00 -5.402522e+00 
-3.272008e+01 -8.869090e+00 -8.305981e+00 
-3.272008e+01 -7.869090e+00 -8.254558e+00 
-3.272008e+01 -6.869090e+00 -8.552988e+00 
-3.272008e+01 -5.869090e+00 -8.262992e+00 
-3.272008e+01 -4.869090e+00 -8.402902e+00 
-3.272008e+01 -3.869090e+00 -8.702791e+00 
-3.272008e+01 -2.869090e+00 -6.303423e+00 
-3.272008e+01 -1.869090e+00 -7.584194e+00 
-3.272008e+01 -8.690896e-01 -8.174115e+00 
-3.272008e+01 1.309104e-01 -1.012031e+01 
-3.272008e+01 1.130910e+00 -9.032267e+00 
-3.272008e+01 2.130910e+00 -1.250000e+01 
-3.272008e+01 3.130910e+00 -1.250000e+01 
-3.272008e+01 4.130910e+00 -8.723852e+00 
-3.272008e+01 5.130910e+00 -4.263405e+00 
-3.272008e+01 6.130910e+00 -1.250000e+01 
-3.272008e+01 7.130910e+00 -6.606169e+00 
-3.272008e+01 8.130910e+00 -6.069272e+00 
-3.272008e+01 9.130910e+00 -4.050072e+00 
-3.272008e+01 1.013091e+01 -5.800823e+00 
-3.272008e+01 1.113091e+01 -6.221004e+00 
-3.272008e+01 1.213091e+01 -1.250000e+01 
-3.272008e+01 1.313091e+01 -1.250000e+01 
-3.272008e+01 1.413091e+01 -1.250000e+01 
-3.272008e+01 1.513091e+01 -1.250000e+01 
-3.272008e+01 1.613091e+01 -1.250000e+01 
-3.272008e+01 1.713091e+01 -1.250000e+01 
-3.272008e+01 1.813091e+01 -1.250000e+01 
-3.272008e+01 1.913091e+01 -1.250000e+01 
-3.272008e+01 2.013091e+01 -1.250000e+01 
-3.272008e+01 2.113091e+01 -1.250000e+01 
-3.272008e+01 2.213091e+01 -1.250000e+01 
-3.172008e+01 -2.386909e+01 -1.250000e+01 
-3.172008e+01 -2.286909e+01 -1.250000e+01 
-3.172008e+01 -2.186909e+01 -1.250000e+01 
-3.172008e+01 -2.086909e+01 -1.250000e+01 
-3.172008e+01 -1.986909e+01 -1.250000e+01 
-3.172008e+01 -1.886909e+01 -1.250000e+01 
-3.172008e+01 -1.786909e+01 -1.250000e+01 
-3.172008e+01 -1.686909e+01 -1.250000e+01 
-3.172008e+01 -1.586909e+01 -7.201155e+00 
-3.172008e+01 -1.486909e+01 -5.933143e+00 
-3.172008e+01 -1.386909e+01 -5.690586e+00 
-3.172008e+01 -1.286909e+01 -5.880110e+00 
-3.172008e+01 -1.186909e+01 -7.053172e+00 
-3.172008e+01 -1.086909e+01 -7.338377e+00 
-3.172008e+01 -9.869090e+00 -6.318545e+00 
-3.172008e+01 -8.869090e+00 -7.051991e+00 
-3.172008e+01 -7.869090e+00 -7.936091e+00 
-3.172008e+01 -6.869090e+00 -8.847166e+00 
-3.172008e+01 -5.869090e+00 -8.101097e+00 
-3.172008e+01 -4.869090e+00 -8.369762e+00 
-3.172008e+01 -3.869090e+00 -8.686581e+00 
-3.172008e+01 -2.869090e+00 -7.869100e+00 
-3.172008e+01 -1.869090e+00 -7.775241e+00 
-3.172008e+01 -8.690896e-01 -8.245901e+00 
-3.172008e+01 1.309104e-01 -7.258486e+00 
-3.172008e+01 1.130910e+00 -9.412229e+00 
-3.172008e+01 2.130910e+00 -7.272548e+00 
-3.172008e+01 3.130910e+00 -1.008818e+01 
-3.172008e+01 4.130910e+00 -8.749158e+00 
-3.172008e+01 5.130910e+00 -7.898498e+00 
-3.172008e+01 6.130910e+00 -1.054161e+01 
-3.172008e+01 7.130910e+00 -8.591475e+00 
-3.172008e+01 8.130910e+00 -8.262133e+00 
-3.172008e+01 9.130910e+00 -8.138435e+00 
-3.172008e+01 1.013091e+01 -7.339938e+00 
-3.172008e+01 1.113091e+01 -6.155767e+00 
-3.172008e+01 1.213091e+01 -6.200483e+00 
-3.172008e+01 1.313091e+01 -6.099840e+00 
-3.172008e+01 1.413091e+01 -1.250000e+01 
-3.172008e+01 1.513091e+01 -1.250000e+01 
-3.172008e+01 1.613091e+01 -1.250000e+01 
-3.172008e+01 1.713091e+01 -1.250000e+01 
-3.172008e+01 1.813091e+01 -1.250000e+01 
-3.172008e+01 1.913091e+01 -1.250000e+01 
-3.172008e+01 2.013091e+01 -1.250000e+01 
-3.172008e+01 2.113091e+01 -1.250000e+01 
-3.172008e+01 2.213091e+01 -1.250000e+01 
-3.072008e+01 -2.386909e+01 -1.250000e+01 
-3.072008e+01 -2.286909e+01 -1.250000e+01 
-3.072008e+01 -2.186909e+01 -1.250000e+01 
-3.072008e+01 -2.086909e+01 -1.250000e+01 
-3.072008e+01 -1.986909e+01 -1.250000e+01 
-3.072008e+01 -1.886909e+01 -1.250000e+01 
-3.072008e+01 -1.786909e+01 -1.250000e+01 
-3.072008e+01 -1.686909e+01 -6.399697e+00 
-3.072008e+01 -1.586909e+01 -2.727907e+00 
-3.072008e+01 -1.486909e+01 -3.857359e+00 
-3.072008e+01 -1.386909e+01 -5.773739e+00 
-3.072008e+01 -1.286909e+01 -6.131835e+00 
-3.072008e+01 -1.186909e+01 -7.287366e+00 
-3.072008e+01 -1.086909e+01 -7.507453e+00 
-3.072008e+01 -9.869090e+00 -7.546838e+00 
-3.072008e+01 -8.869090e+00 -7.123611e+00 
-3.072008e+01 -7.869090e+00 -7.600129e+00 
-3.072008e+01 -6.869090e+00 -8.545706e+00 
-3.072008e+01 -5.869090e+00 -8.626243e+00 
-3.072008e+01 -4.869090e+00 -9.334086e+00 
-3.072008e+01 -3.869090e+00 -1.119480e+01 
-3.072008e+01 -2.869090e+00 -9.133605e+00 
-3.072008e+01 -1.869090e+00 -7.452732e+00 
-3.072008e+01 -8.690896e-01 -9.217271e+00 
-3.072008e+01 1.309104e-01 -6.481995e+00 
-3.072008e+01 1.130910e+00 -6.498223e+00 
-3.072008e+01 2.130910e+00 -9.593247e+00 
-3.072008e+01 3.130910e+00 -6.977793e+00 
-3.072008e+01 4.130910e+00 -9.232128e+00 
-3.072008e+01 5.130910e+00 -8.208017e+00 
-3.072008e+01 6.130910e+00 -9.590137e+00 
-3.072008e+01 7.130910e+00 -1.246554e+01 
-3.072008e+01 8.130910e+00 -9.065228e+00 
-3.072008e+01 9.130910e+00 -8.255037e+00 
-3.072008e+01 1.013091e+01 -8.006739e+00 
-3.072008e+01 1.113091e+01 -7.773554e+00 
-3.072008e+01 1.213091e+01 -7.250948e+00 
-3.072008e+01 1.313091e+01 -6.998934e+00 
-3.072008e+01 1.413091e+01 -6.255521e+00 
-3.072008e+01 1.513091e+01 -6.184757e+00 
-3.072008e+01 1.613091e+01 -1.250000e+01 
-3.072008e+01 1.713091e+01 -1.250000e+01 
-3.072008e+01 1.813091e+01 -1.250000e+01 
-3.072008e+01 1.913091e+01 -1.250000e+01 
-3.072008e+01 2.013091e+01 -1.250000e+01 
-3.072008e+01 2.113091e+01 -1.250000e+01 
-3.072008e+01 2.213091e+01 -1.250000e+01 
-2.972008e+01 -2.386909e+01 -1.250000e+01 
-2.972008e+01 -2.286909e+01 -1.250000e+01 
-2.972008e+01 -2.186909e+01 -1.250000e+01 
-2.972008e+01 -2.086909e+01 -1.250000e+01 
-2.972008e+01 -1.986909e+01 -1.250000e+01 
-2.972008e+01 -1.886909e+01 -1.250000e+01 
-2.972008e+01 -1.786909e+01 -1.250000e+01 
-2.972008e+01 -1.686909e+01 -4.056744e+00 
-2.972008e+01 -1.586909e+01 -2.398325e+00 
-2.972008e+01 -1.486909e+01 -5.939191e+00 
-2.972008e+01 -1.386909e+01 -7.355079e+00 
-2.972008e+01 -1.286909e+01 -5.987198e+00 
-2.972008e+01 -1.186909e+01 -8.001331e+00 
-2.972008e+01 -1.086909e+01 -8.216058e+00 
-2.972008e+01 -9.869090e+00 -7.604187e+00 
-2.972008e+01 -8.869090e+00 -7.645362e+00 
-2.972008e+01 -7.869090e+00 -6.705587e+00 
-2.972008e+01 -6.869090e+00 -8.357746e+00 
-2.972008e+01 -5.869090e+00 -9.244215e+00 
-2.972008e+01 -4.869090e+00 -1.025537e+01 
-2.972008e+01 -3.869090e+00 -7.050570e+00 
-2.972008e+01 -2.869090e+00 -8.890659e+00 
-2.972008e+01 -1.869090e+00 -8.663247e+00 
-2.972008e+01 -8.690896e-01 -9.310942e+00 
-2.972008e+01 1.309104e-01 -9.463410e+00 
-2.972008e+01 1.130910e+00 -9.381330e+00 
-2.972008e+01 2.130910e+00 -1.035943e+01 
-2.972008e+01 3.130910e+00 -1.082469e+01 
-2.972008e+01 4.130910e+00 -1.119423e+01 
-2.972008e+01 5.130910e+00 -9.466194e+00 
-2.972008e+01 6.130910e+00 -1.066253e+01 
-2.972008e+01 7.130910e+00 -1.025469e+01 
-2.972008e+01 8.130910e+00 -8.164888e+00 
-2.972008e+01 9.130910e+00 -8.410864e+00 
-2.972008e+01 1.013091e+01 -9.170764e+00 
-2.972008e+01 1.113091e+01 -1.007456e+01 
-2.972008e+01 1.213091e+01 -8.460852e+00 
-2.972008e+01 1.313091e+01 -7.753908e+00 
-2.972008e+01 1.413091e+01 -7.305441e+00 
-2.972008e+01 1.513091e+01 -6.382896e+00 
-2.972008e+01 1.613091e+01 -1.250000e+01 
-2.972008e+01 1.713091e+01 -1.250000e+01 
-2.972008e+01 1.813091e+01 -1.250000e+01 
-2.972008e+01 1.913091e+01 -1.250000e+01 
-2.972008e+01 2.013091e+01 -1.250000e+01 
-2.972008e+01 2.113091e+01 -1.250000e+01 
-2.972008e+01 2.213091e+01 -1.250000e+01 
-2.872008e+01 -2.386909e+01 -1.250000e+01 
-2.872008e+01 -2.286909e+01 -1.250000e+01 
-2.872008e+01 -2.186909e+01 -1.250000e+01 
-2.872008e+01 -2.086909e+01 -1.250000e+01 
-2.872008e+01 -1.986909e+01 -1.250000e+01 
-2.872008e+01 -1.886909e+01 -1.250000e+01 
-2.872008e+01 -1.786909e+01 -1.276082e+00 
-2.872008e+01 -1.686909e+01 -2.648319e+00 
-2.872008e+01 -1.586909e+01 -2.391295e+00 
-2.872008e+01 -1.486909e+01 -3.496193e+00 
-2.872008e+01 -1.386909e+01 -4.183161e+00 
-2.872008e+01 -1.286909e+01 -5.574071e+00 
-2.872008e+01 -1.186909e+01 -5.929528e+00 
-2.872008e+01 -1.086909e+01 -6.632454e+00 
-2.872008e+01 -9.869090e+00 -7.099989e+00 
-2.872008e+01 -8.869090e+00 -8.515776e+00 
-2.872008e+01 -7.869090e+00 -8.440793e+00 
-2.872008e+01 -6.869090e+00 -7.962211e+00 
-2.872008e+01 -5.869090e+00 -7.315130e+00 
-2.872008e+01 -4.869090e+00 -1.119815e+01 
-2.872008e+01 -3.869090e+00 -8.920230e+00 
-2.872008e+01 -2.869090e+00 -9.124335e+00 
-2.872008e+01 -1.869090e+00 -7.136655e+00 
-2.872008e+01 -8.690896e-01 -1.014537e+01 
-2.872008e+01 1.309104e-01 -9.849198e+00 
-2.872008e+01 1.130910e+00 -1.012466e+01 
-2.872008e+01 2.130910e+00 -1.068632e+01 
-2.872008e+01 3.130910e+00 -1.069297e+01 
-2.872008e+01 4.130910e+00 -1.250000e+01 
-2.872008e+01 5.130910e+00 -1.250000e+01 
-2.872008e+01 6.130910e+00 -1.077992e+01 
-2.872008e+01 7.130910e+00 -1.137038e+01 
-2.872008e+01 8.130910e+00 -1.250000e+01 
-2.872008e+01 9.130910e+00 -1.094097e+01 
-2.872008e+01 1.013091e+01 -1.130058e+01 
-2.872008e+01 1.113091e+01 -1.250000e+01 
-2.872008e+01 1.213091e+01 -1.146255e+01 
-2.872008e+01 1.313091e+01 -8.306231e+00 
-2.872008e+01 1.413091e+01 -9.028051e+00 
-2.872008e+01 1.513091e+01 -8.037408e+00 
-2.872008e+01 1.613091e+01 -7.302825e+00 
-2.872008e+01 1.713091e+01 -1.250000e+01 
-2.872008e+01 1.813091e+01 -1.250000e+01 
-2.872008e+01 1.913091e+01 -1.250000e+01 
-2.872008e+01 2.013091e+01 -1.250000e+01 
-2.872008e+01 2.113091e+01 -1.250000e+01 
-2.872008e+01 2.213091e+01 -1.250000e+01 
-2.772008e+01 -2.386909e+01 -1.250000e+01 
-2.772008e+01 -2.286909e+01 -1.250000e+01 
-2.772008e+01 -2.186909e+01 -1.250000e+01 
-2.772008e+01 -2.086909e+01 -1.250000e+01 
-2.772008e+01 -1.986909e+01 -1.250000e+01 
-2.772008e+01 -1.886909e+01 2.404372e+00 
-2.772008e+01 -1.786909e+01 2.183364e+00 
-2.772008e+01 -1.686909e+01 1.409704e+00 
-2.772008e+01 -1.586909e+01 1.247009e-01 
-2.772008e+01 -1.486909e+01 -2.163666e+00 
-2.772008e+01 -1.386909e+01 -2.857904e+00 
-2.772008e+01 -1.286909e+01 -4.010627e+00 
-2.772008e+01 -1.186909e+01 -4.386678e+00 
-2.772008e+01 -1.086909e+01 -5.524261e+00 
-2.772008e+01 -9.869090e+00 -6.820287e+00 
-2.772008e+01 -8.869090e+00 -7.179060e+00 
-2.772008e+01 -7.869090e+00 -7.921690e+00 
-2.772008e+01 -6.869090e+00 -7.769235e+00 
-2.772008e+01 -5.869090e+00 -7.829604e+00 
-2.772008e+01 -4.869090e+00 -9.088201e+00 
-2.772008e+01 -3.869090e+00 -7.889135e+00 
-2.772008e+01 -2.869090e+00 -9.275653e+00 
-2.772008e+01 -1.869090e+00 -9.340975e+00 
-2.772008e+01 -8.690896e-01 -1.049804e+01 
-2.772008e+01 1.309104e-01 -1.010851e+01 
-2.772008e+01 1.130910e+00 -1.077402e+01 
-2.772008e+01 2.130910e+00 -1.125458e+01 
-2.772008e+01 3.130910e+00 -1.035882e+01 
-2.772008e+01 4.130910e+00 -1.174865e+01 
-2.772008e+01 5.130910e+00 -1.137450e+01 
-2.772008e+01 6.130910e+00 -1.245073e+01 
-2.772008e+01 7.130910e+00 -1.043027e+01 
-2.772008e+01 8.130910e+00 -1.157925e+01 
-2.772008e+01 9.130910e+00 -1.250000e+01 
-2.772008e+01 1.013091e+01 -1.250000e+01 
-2.772008e+01 1.113091e+01 -1.250000e+01 
-2.772008e+01 1.213091e+01 -1.250000e+01 
-2.772008e+01 1.313091e+01 -1.153066e+01 
-2.772008e+01 1.413091e+01 -1.027562e+01 
-2.772008e+01 1.513091e+01 -1.018570e+01 
-2.772008e+01 1.613091e+01 -8.561854e+00 
-2.772008e+01 1.713091e+01 -7.359436e+00 
-2.772008e+01 1.813091e+01 -1.250000e+01 
-2.772008e+01 1.913091e+01 -1.250000e+01 
-2.772008e+01 2.013091e+01 -1.250000e+01 
-2.772008e+01 2.113091e+01 -1.250000e+01 
-2.772008e+01 2.213091e+01 -1.250000e+01 
-2.672008e+01 -2.386909e+01 -1.250000e+01 
-2.672008e+01 -2.286909e+01 -1.250000e+01 
-2.672008e+01 -2.186909e+01 -1.250000e+01 
-2.672008e+01 -2.086909e+01 -1.250000e+01 
-2.672008e+01 -1.986909e+01 1.387598e+00 
-2.672008e+01 -1.886909e+01 1.937852e+00 
-2.672008e+01 -1.786909e+01 2.567870e+00 
-2.672008e+01 -1.686909e+01 1.476322e+00 
-2.672008e+01 -1.586909e+01 1.937282e+00 
-2.672008e+01 -1.486909e+01 7.631147e-01 
-2.672008e+01 -1.386909e+01 3.475023e-01 
-2.672008e+01 -1.286909e+01 -4.198889e-01 
-2.672008e+01 -1.186909e+01 -8.417110e-01 
-2.672008e+01 -1.086909e+01 -1.355718e+00 
-2.672008e+01 -9.869090e+00 -3.373576e+00 
-2.672008e+01 -8.869090e+00 -3.570969e+00 
-2.672008e+01 -7.869090e+00 -5.136806e+00 
-2.672008e+01 -6.869090e+00 -5.753430e+00 
-2.672008e+01 -5.869090e+00 -7.388420e+00 
-2.672008e+01 -4.869090e+00 -5.650422e+00 
-2.672008e+01 -3.869090e+00 -5.842345e+00 
-2.672008e+01 -2.869090e+00 -4.885324e+00 
-2.672008e+01 -1.869090e+00 -5.518019e+00 
-2.672008e+01 -8.690896e-01 -7.920020e+00 
-2.672008e+01 1.309104e-01 -7.986076e+00 
-2.672008e+01 1.130910e+00 -8.699299e+00 
-2.672008e+01 2.130910e+00 -8.757425e+00 
-2.672008e+01 3.130910e+00 -8.450057e+00 
-2.672008e+01 4.130910e+00 -1.011430e+01 
-2.672008e+01 5.130910e+00 -1.104778e+01 
-2.672008e+01 6.130910e+00 -9.717271e+00 
-2.672008e+01 7.130910e+00 -1.071923e+01 
-2.672008e+01 8.130910e+00 -1.055330e+01 
-2.672008e+01 9.130910e+00 -8.932092e+00 
-2.672008e+01 1.013091e+01 -1.132911e+01 
-2.672008e+01 1.113091e+01 -1.023062e+01 
-2.672008e+01 1.213091e+01 -1.250000e+01 
-2.672008e+01 1.313091e+01 -1.250000e+01 
-2.672008e+01 1.413091e+01 -1.201243e+01 
-2.672008e+01 1.513091e+01 -1.167983e+01 
-2.672008e+01 1.613091e+01 -1.014753e+01 
-2.672008e+01 1.713091e+01 -8.109533e+00 
-2.672008e+01 1.813091e+01 -1.250000e+01 
-2.672008e+01 1.913091e+01 -1.250000e+01 
-2.672008e+01 2.013091e+01 -1.250000e+01 
-2.672008e+01 2.113091e+01 -1.250000e+01 
-2.672008e+01 2.213091e+01 -1.250000e+01 
-2.572008e+01 -2.386909e+01 -1.250000e+01 
-2.572008e+01 -2.286909e+01 -1.250000e+01 
-2.572008e+01 -2.186909e+01 -1.250000e+01 
-2.572008e+01 -2.086909e+01 -1.250000e+01 
-2.572008e+01 -1.986909e+01 4.545579e-01 
-2.572008e+01 -1.886909e+01 9.843388e-01 
-2.572008e+01 -1.786909e+01 9.910065e-01 
-2.572008e+01 -1.686909e+01 2.097810e+00 
-2.572008e+01 -1.586909e+01 1.678974e+00 
-2.572008e+01 -1.486909e+01 2.203118e+00 
-2.572008e+01 -1.386909e+01 2.322776e+00 
-2.572008e+01 -1.286909e+01 1.634524e+00 
-2.572008e+01 -1.186909e+01 -3.665184e-03 
-2.572008e+01 -1.086909e+01 -3.087333e-01 
-2.572008e+01 -9.869090e+00 -1.399903e+00 
-2.572008e+01 -8.869090e+00 -1.958275e+00 
-2.572008e+01 -7.869090e+00 -2.636244e+00 
-2.572008e+01 -6.869090e+00 -1.364116e+00 
-2.572008e+01 -5.869090e+00 -4.260626e+00 
-2.572008e+01 -4.869090e+00 -2.868119e+00 
-2.572008e+01 -3.869090e+00 -1.938056e+00 
-2.572008e+01 -2.869090e+00 -1.001004e+00 
-2.572008e+01 -1.869090e+00 -4.261835e+00 
-2.572008e+01 -8.690896e-01 -5.120423e+00 
-2.572008e+01 1.309104e-01 -4.479303e+00 
-2.572008e+01 1.130910e+00 -4.264415e+00 
-2.572008e+01 2.130910e+00 -5.769154e+00 
-2.572008e+01 3.130910e+00 -6.887200e+00 
-2.572008e+01 4.130910e+00 -6.789752e+00 
-2.572008e+01 5.130910e+00 -8.185560e+00 
-2.572008e+01 6.130910e+00 -1.035705e+01 
-2.572008e+01 7.130910e+00 -8.134419e+00 
-2.572008e+01 8.130910e+00 -9.232243e+00 
-2.572008e+01 9.130910e+00 -1.145980e+01 
-2.572008e+01 1.013091e+01 -1.160129e+01 
-2.572008e+01 1.113091e+01 -1.128731e+01 
-2.572008e+01 1.213091e+01 -1.167450e+01 
-2.572008e+01 1.313091e+01 -1.250000e+01 
-2.572008e+01 1.413091e+01 -1.250000e+01 
-2.572008e+01 1.513091e+01 -1.145690e+01 
-2.572008e+01 1.613091e+01 -1.164797e+01 
-2.572008e+01 1.713091e+01 -9.644573e+00 
-2.572008e+01 1.813091e+01 -1.250000e+01 
-2.572008e+01 1.913091e+01 -1.250000e+01 
-2.572008e+01 2.013091e+01 -1.250000e+01 
-2.572008e+01 2.113091e+01 -1.250000e+01 
-2.572008e+01 2.213091e+01 -1.250000e+01 
-2.472008e+01 -2.386909e+01 -1.250000e+01 
-2.472008e+01 -2.286909e+01 -1.250000e+01 
-2.472008e+01 -2.186909e+01 -1.250000e+01 
-2.472008e+01 -2.086909e+01 -1.250000e+01 
-2.472008e+01 -1.986909e+01 1.183190e+00 
-2.472008e+01 -1.886909e+01 1.779928e+00 
-2.472008e+01 -1.786909e+01 1.348139e+00 
-2.472008e+01 -1.686909e+01 1.973740e+00 
-2.472008e+01 -1.586909e+01 1.484745e+00 
-2.472008e+01 -1.486909e+01 2.037775e+00 
-2.472008e+01 -1.386909e+01 2.830850e+00 
-2.472008e+01 -1.286909e+01 2.187300e+00 
-2.472008e+01 -1.186909e+01 1.325068e+00 
-2.472008e+01 -1.086909e+01 1.019888e+00 
-2.472008e+01 -9.869090e+00 8.458899e-01 
-2.472008e+01 -8.869090e+00 -4.272698e-01 
-2.472008e+01 -7.869090e+00 -1.902112e+00 
-2.472008e+01 -6.869090e+00 -1.209641e+00 
-2.472008e+01 -5.869090e+00 -1.085639e+00 
-2.472008e+01 -4.869090e+00 -5.371270e-01 
-2.472008e+01 -3.869090e+00 2.759424e+00 
-2.472008e+01 -2.869090e+00 4.146057e-01 
-2.472008e+01 -1.869090e+00 -1.067506e+00 
-2.472008e+01 -8.690896e-01 -3.772735e-01 
-2.472008e+01 1.309104e-01 -5.807280e-01 
-2.472008e+01 1.130910e+00 -2.858488e-01 
-2.472008e+01 2.130910e+00 -1.169600e+00 
-2.472008e+01 3.130910e+00 -1.741324e+00 
-2.472008e+01 4.130910e+00 -2.903845e+00 
-2.472008e+01 5.130910e+00 -3.382677e+00 
-2.472008e+01 6.130910e+00 -3.847988e+00 
-2.472008e+01 7.130910e+00 -5.507256e+00 
-2.472008e+01 8.130910e+00 -6.138478e+00 
-2.472008e+01 9.130910e+00 -9.045665e+00 
-2.472008e+01 1.013091e+01 -1.058800e+01 
-2.472008e+01 1.113091e+01 -1.105510e+01 
-2.472008e+01 1.213091e+01 -1.223734e+01 
-2.472008e+01 1.313091e+01 -1.116955e+01 
-2.472008e+01 1.413091e+01 -1.247583e+01 
-2.472008e+01 1.513091e+01 -1.097150e+01 
-2.472008e+01 1.613091e+01 -1.180984e+01 
-2.472008e+01 1.713091e+01 -1.040182e+01 
-2.472008e+01 1.813091e+01 -9.369128e+00 
-2.472008e+01 1.913091e+01 -1.250000e+01 
-2.472008e+01 2.013091e+01 -1.250000e+01 
-2.472008e+01 2.113091e+01 -1.250000e+01 
-2.472008e+01 2.213091e+01 -1.250000e+01 
-2.372008e+01 -2.386909e+01 -1.250000e+01 
-2.372008e+01 -2.286909e+01 -1.250000e+01 
-2.372008e+01 -2.186909e+01 -1.250000e+01 
-2.372008e+01 -2.086909e+01 1.196205e-01 
-2.372008e+01 -1.986909e+01 1.206581e+00 
-2.372008e+01 -1.886909e+01 5.906514e-02 
-2.372008e+01 -1.786909e+01 1.666685e+00 
-2.372008e+01 -1.686909e+01 1.397965e+00 
-2.372008e+01 -1.586909e+01 2.586056e+00 
-2.372008e+01 -1.486909e+01 3.149226e+00 
-2.372008e+01 -1.386909e+01 3.054679e+00 
-2.372008e+01 -1.286909e+01 2.596932e+00 
-2.372008e+01 -1.186909e+01 1.523602e+00 
-2.372008e+01 -1.086909e+01 5.119950e-01 
-2.372008e+01 -9.869090e+00 7.612342e-01 
-2.372008e+01 -8.869090e+00 -2.457121e-01 
-2.372008e+01 -7.869090e+00 2.356022e-01 
-2.372008e+01 -6.869090e+00 -1.270662e-01 
-2.372008e+01 -5.869090e+00 6.440888e-02 
-2.372008e+01 -4.869090e+00 7.802158e-02 
-2.372008e+01 -3.869090e+00 1.112006e+00 
-2.372008e+01 -2.869090e+00 -1.606374e-01 
-2.372008e+01 -1.869090e+00 4.904388e-01 
-2.372008e+01 -8.690896e-01 1.338676e+00 
-2.372008e+01 1.309104e-01 1.390000e+00 
-2.372008e+01 1.130910e+00 2.066948e+00 
-2.372008e+01 2.130910e+00 9.700687e-01 
-2.372008e+01 3.130910e+00 9.081530e-01 
-2.372008e+01 4.130910e+00 5.888093e-01 
-2.372008e+01 5.130910e+00 6.884721e-01 
-2.372008e+01 6.130910e+00 3.741847e-01 
-2.372008e+01 7.130910e+00 -2.207894e+00 
-2.372008e+01 8.130910e+00 -3.904977e+00 
-2.372008e+01 9.130910e+00 -4.101261e+00 
-2.372008e+01 1.013091e+01 -8.724225e+00 
-2.372008e+01 1.113091e+01 -1.028834e+01 
-2.372008e+01 1.213091e+01 -1.073347e+01 
-2.372008e+01 1.313091e+01 -1.250000e+01 
-2.372008e+01 1.413091e+01 -1.250000e+01 
-2.372008e+01 1.513091e+01 -1.250000e+01 
