t            Tb_tes       
1.235200e+02 -1.797805e-03 
1.235520e+02 2.131344e-03 
1.235840e+02 -5.617811e-03 
1.236160e+02 -1.743233e-03 
1.236480e+02 -2.070663e-03 
1.236800e+02 -2.561806e-03 
1.237120e+02 -8.619245e-03 
1.237440e+02 -5.726954e-03 
1.237760e+02 -8.510102e-03 
1.238080e+02 -8.837531e-03 
1.238400e+02 -4.635524e-03 
1.238720e+02 -7.691529e-03 
1.239040e+02 -1.478583e-02 
1.239360e+02 -1.254839e-02 
1.239680e+02 -4.853810e-03 
1.240000e+02 -9.383246e-03 
1.240320e+02 -1.500411e-02 
1.240640e+02 -8.510102e-03 
1.240960e+02 -1.303954e-02 
1.241280e+02 -1.216639e-02 
1.241600e+02 -1.260297e-02 
1.241920e+02 -1.102039e-02 
1.242240e+02 -7.909815e-03 
1.242560e+02 -9.928961e-03 
1.242880e+02 -2.725521e-03 
1.243200e+02 -8.619245e-03 
1.243520e+02 -7.855244e-03 
1.243840e+02 -1.363982e-02 
1.244160e+02 -1.107496e-02 
1.244480e+02 -2.834664e-03 
1.244800e+02 -2.889235e-03 
1.245120e+02 -7.091242e-03 
1.245440e+02 -1.554983e-02 
1.245760e+02 -1.293039e-02 
1.246080e+02 -1.178439e-02 
1.246400e+02 -8.728388e-03 
1.246720e+02 -1.806012e-02 
1.247040e+02 -1.582269e-02 
1.247360e+02 -5.126668e-03 
1.247680e+02 -1.642297e-02 
1.248000e+02 -6.108955e-03 
1.248320e+02 -6.490956e-03 
1.248640e+02 -1.194811e-02 
1.248960e+02 -8.237244e-03 
1.249280e+02 -1.363982e-02 
1.249600e+02 -1.735069e-02 
1.249920e+02 -6.381813e-03 
1.250240e+02 -3.816951e-03 
1.250560e+02 -1.140239e-02 
1.250880e+02 -8.510102e-03 
1.251200e+02 -1.249382e-02 
1.251520e+02 -1.031096e-02 
1.251840e+02 -9.819818e-03 
1.252160e+02 -5.836097e-03 
1.252480e+02 -1.183896e-02 
1.252800e+02 -1.407640e-02 
1.253120e+02 -1.156611e-02 
1.253440e+02 -1.156611e-02 
1.253760e+02 -2.117069e-02 
1.254080e+02 -2.122527e-02 
1.254400e+02 -1.194811e-02 
1.254720e+02 -1.625926e-02 
1.255040e+02 1.749344e-03 
1.255360e+02 -1.112953e-02 
1.255680e+02 -1.014725e-02 
1.256000e+02 -8.782959e-03 
1.256320e+02 -4.580952e-03 
1.256640e+02 -1.331240e-02 
1.256960e+02 -9.928961e-03 
1.257280e+02 -1.162068e-02 
1.257600e+02 -1.243925e-02 
1.257920e+02 -1.085668e-02 
1.258240e+02 -1.516783e-02 
1.258560e+02 -1.303954e-02 
1.258880e+02 -1.473125e-02 
1.259200e+02 -1.353068e-02 
1.259520e+02 -1.735069e-02 
1.259840e+02 -1.620469e-02 
1.260160e+02 -1.145696e-02 
1.260480e+02 -1.140239e-02 
1.260800e+02 -1.920612e-02 
1.261120e+02 -1.380354e-02 
1.261440e+02 -1.298497e-02 
1.261760e+02 -1.876955e-02 
1.262080e+02 -1.685954e-02 
1.262400e+02 -7.691529e-03 
1.262720e+02 -7.036671e-03 
1.263040e+02 -1.162068e-02 
1.263360e+02 -1.691412e-02 
1.263680e+02 -1.129325e-02 
1.264000e+02 -1.009268e-02 
1.264320e+02 -1.653212e-02 
1.264640e+02 -1.942441e-02 
1.264960e+02 -1.156611e-02 
1.265280e+02 -1.456754e-02 
1.265600e+02 -1.685954e-02 
1.265920e+02 -1.129325e-02 
1.266240e+02 -2.226212e-02 
1.266560e+02 -2.117069e-02 
1.266880e+02 -2.117069e-02 
1.267200e+02 -2.275327e-02 
1.267520e+02 -1.958812e-02 
1.267840e+02 -1.107496e-02 
1.268160e+02 -1.172982e-02 
1.268480e+02 -2.379013e-02 
1.268800e+02 -1.958812e-02 
1.269120e+02 -1.702326e-02 
1.269440e+02 -1.402183e-02 
1.269760e+02 -1.522240e-02 
1.270080e+02 -2.499070e-02 
1.270400e+02 -1.473125e-02 
1.270720e+02 -1.675040e-02 
1.271040e+02 -2.209841e-02 
1.271360e+02 -6.436384e-03 
1.271680e+02 -6.108955e-03 
1.272000e+02 -1.762355e-02 
1.272320e+02 -1.554983e-02 
1.272640e+02 -7.200385e-03 
1.272960e+02 -2.144355e-02 
1.273280e+02 -1.844212e-02 
1.273600e+02 -1.904240e-02 
1.273920e+02 -1.303954e-02 
1.274240e+02 -1.604097e-02 
1.274560e+02 -2.111612e-02 
1.274880e+02 -1.855126e-02 
1.275200e+02 -1.233011e-02 
1.275520e+02 -1.183896e-02 
1.275840e+02 -1.233011e-02 
1.276160e+02 -1.773269e-02 
1.276480e+02 -1.107496e-02 
1.276800e+02 -1.396725e-02 
1.277120e+02 -1.489497e-02 
1.277440e+02 -1.538611e-02 
1.277760e+02 -1.107496e-02 
1.278080e+02 -1.669583e-02 
1.278400e+02 -1.587726e-02 
1.278720e+02 -2.237127e-02 
1.279040e+02 -1.276668e-02 
1.279360e+02 -1.816926e-02 
1.279680e+02 -1.172982e-02 
1.280000e+02 -1.855126e-02 
1.280320e+02 -2.057041e-02 
1.280640e+02 -9.546961e-03 
1.280960e+02 -1.080211e-02 
1.281280e+02 -1.849669e-02 
1.281600e+02 -1.926069e-02 
1.281920e+02 -2.264413e-02 
1.282240e+02 -1.593183e-02 
1.282560e+02 -1.260297e-02 
1.282880e+02 -1.183896e-02 
1.283200e+02 -2.100698e-02 
1.283520e+02 -1.369440e-02 
1.283840e+02 -1.631383e-02 
1.284160e+02 -1.074753e-02 
1.284480e+02 -1.385811e-02 
1.284800e+02 -1.052925e-02 
1.285120e+02 -1.658669e-02 
1.285440e+02 -2.160727e-02 
1.285760e+02 -6.490956e-03 
1.286080e+02 -2.237127e-02 
1.286400e+02 -1.735069e-02 
1.286720e+02 -1.936983e-02 
1.287040e+02 -9.055817e-03 
1.287360e+02 -1.816926e-02 
1.287680e+02 -1.254839e-02 
1.288000e+02 -1.358525e-02 
1.288320e+02 -2.422670e-02 
1.288640e+02 -1.625926e-02 
1.288960e+02 -1.658669e-02 
1.289280e+02 -1.806012e-02 
1.289600e+02 -2.002469e-02 
1.289920e+02 -1.958812e-02 
1.290240e+02 -1.740526e-02 
1.290560e+02 -2.417213e-02 
1.290880e+02 -1.151154e-02 
1.291200e+02 -1.440383e-02 
1.291520e+02 -1.396725e-02 
1.291840e+02 -2.100698e-02 
1.292160e+02 -1.685954e-02 
1.292480e+02 -2.067955e-02 
1.292800e+02 -9.983533e-03 
1.293120e+02 -1.631383e-02 
1.293440e+02 -1.582269e-02 
1.293760e+02 -1.729612e-02 
1.294080e+02 -1.964269e-02 
1.294400e+02 -1.893326e-02 
1.294720e+02 -8.728388e-03 
1.295040e+02 -1.975183e-02 
1.295360e+02 -9.383246e-03 
1.295680e+02 -1.276668e-02 
1.296000e+02 -1.669583e-02 
1.296320e+02 -1.576811e-02 
1.296640e+02 -1.571354e-02 
1.296960e+02 -1.866040e-02 
1.297280e+02 -1.293039e-02 
1.297600e+02 -8.400959e-03 
1.297920e+02 -1.691412e-02 
1.298240e+02 -8.728388e-03 
1.298560e+02 -1.484040e-02 
1.298880e+02 -1.849669e-02 
1.299200e+02 -1.407640e-02 
1.299520e+02 -1.806012e-02 
1.299840e+02 -1.735069e-02 
1.300160e+02 -1.445840e-02 
1.300480e+02 -2.095241e-02 
1.300800e+02 -1.778726e-02 
1.301120e+02 -1.462211e-02 
1.301440e+02 -2.067955e-02 
1.301760e+02 -1.920612e-02 
1.302080e+02 -1.063839e-02 
1.302400e+02 -1.931526e-02 
1.302720e+02 -1.467668e-02 
1.303040e+02 -1.789640e-02 
1.303360e+02 -1.211182e-02 
1.303680e+02 -1.849669e-02 
1.304000e+02 -1.696869e-02 
1.304320e+02 -1.642297e-02 
1.304640e+02 -1.233011e-02 
1.304960e+02 -1.189354e-02 
1.305280e+02 -1.642297e-02 
1.305600e+02 -2.564556e-02 
1.305920e+02 -1.451297e-02 
1.306240e+02 -1.151154e-02 
1.306560e+02 -1.500411e-02 
1.306880e+02 -8.128101e-03 
1.307200e+02 -1.314868e-02 
1.307520e+02 -1.189354e-02 
1.307840e+02 -1.227554e-02 
1.308160e+02 -1.151154e-02 
1.308480e+02 -2.406298e-02 
1.308800e+02 -1.282125e-02 
1.309120e+02 -2.111612e-02 
1.309440e+02 -1.887869e-02 
1.309760e+02 -1.140239e-02 
1.310080e+02 -2.155269e-02 
1.310400e+02 -1.511326e-02 
1.310720e+02 -1.473125e-02 
1.311040e+02 -2.488156e-02 
1.311360e+02 -2.127984e-02 
1.311680e+02 -1.636840e-02 
1.312000e+02 -1.642297e-02 
1.312320e+02 -5.399525e-03 
1.312640e+02 -1.484040e-02 
1.312960e+02 -1.402183e-02 
1.313280e+02 -1.975183e-02 
1.313600e+02 -1.478583e-02 
1.313920e+02 -1.380354e-02 
1.314240e+02 -2.018841e-02 
1.314560e+02 -1.085668e-02 
1.314880e+02 -1.784183e-02 
1.315200e+02 -1.975183e-02 
1.315520e+02 -2.395384e-02 
1.315840e+02 -1.320325e-02 
1.316160e+02 -1.653212e-02 
1.316480e+02 -1.505868e-02 
1.316800e+02 -1.947898e-02 
1.317120e+02 -2.100698e-02 
1.317440e+02 -1.947898e-02 
1.317760e+02 -2.477241e-02 
1.318080e+02 -2.302613e-02 
1.318400e+02 -1.909698e-02 
1.318720e+02 -2.553642e-02 
1.319040e+02 -1.615011e-02 
1.319360e+02 -2.466327e-02 
1.319680e+02 -1.123868e-02 
1.320000e+02 -6.818385e-03 
1.320320e+02 -1.172982e-02 
1.320640e+02 -1.855126e-02 
1.320960e+02 -2.051584e-02 
1.321280e+02 -1.331240e-02 
1.321600e+02 -1.866040e-02 
1.321920e+02 -1.604097e-02 
1.322240e+02 -1.936983e-02 
1.322560e+02 -1.947898e-02 
1.322880e+02 -1.849669e-02 
1.323200e+02 -1.320325e-02 
1.323520e+02 -1.511326e-02 
1.323840e+02 -1.140239e-02 
1.324160e+02 -1.636840e-02 
1.324480e+02 -1.751440e-02 
1.324800e+02 -2.379013e-02 
1.325120e+02 -2.127984e-02 
1.325440e+02 -2.329898e-02 
1.325760e+02 -2.411756e-02 
1.326080e+02 -1.598640e-02 
1.326400e+02 -1.707783e-02 
1.326720e+02 -1.822383e-02 
1.327040e+02 -1.647754e-02 
1.327360e+02 -2.057041e-02 
1.327680e+02 -1.958812e-02 
1.328000e+02 -1.342154e-02 
1.328320e+02 -2.166184e-02 
1.328640e+02 -1.462211e-02 
1.328960e+02 -2.198927e-02 
1.329280e+02 -2.040669e-02 
1.329600e+02 -1.014725e-02 
1.329920e+02 -1.489497e-02 
1.330240e+02 -1.287582e-02 
1.330560e+02 -1.975183e-02 
1.330880e+02 -1.844212e-02 
1.331200e+02 -2.640956e-02 
1.331520e+02 -1.718697e-02 
1.331840e+02 -1.904240e-02 
1.332160e+02 -8.073530e-03 
1.332480e+02 -2.499070e-02 
1.332800e+02 -1.402183e-02 
1.333120e+02 -2.127984e-02 
1.333440e+02 -2.258955e-02 
1.333760e+02 -1.625926e-02 
1.334080e+02 -1.735069e-02 
1.334400e+02 -1.582269e-02 
1.334720e+02 -1.915155e-02 
1.335040e+02 -1.489497e-02 
1.335360e+02 -1.462211e-02 
1.335680e+02 -1.134782e-02 
1.336000e+02 -2.117069e-02 
1.336320e+02 -1.964269e-02 
1.336640e+02 -6.108955e-03 
1.336960e+02 -1.920612e-02 
1.337280e+02 -9.710675e-03 
1.337600e+02 -2.537270e-02 
1.337920e+02 -1.647754e-02 
1.338240e+02 -1.249382e-02 
1.338560e+02 -1.211182e-02 
1.338880e+02 -2.084327e-02 
1.339200e+02 -6.927528e-03 
1.339520e+02 -1.958812e-02 
1.339840e+02 -1.778726e-02 
1.340160e+02 -1.134782e-02 
1.340480e+02 -1.609554e-02 
1.340800e+02 -1.767812e-02 
1.341120e+02 -1.745983e-02 
1.341440e+02 -2.346270e-02 
1.341760e+02 -1.484040e-02 
1.342080e+02 -1.473125e-02 
1.342400e+02 -1.729612e-02 
1.342720e+02 -1.587726e-02 
1.343040e+02 -1.200268e-02 
1.343360e+02 -8.128101e-03 
1.343680e+02 -2.073412e-02 
1.344000e+02 -1.325782e-02 
1.344320e+02 -1.123868e-02 
1.344640e+02 -1.636840e-02 
1.344960e+02 -1.374897e-02 
1.345280e+02 -1.920612e-02 
1.345600e+02 -2.106155e-02 
1.345920e+02 -1.724154e-02 
1.346240e+02 -1.287582e-02 
1.346560e+02 -1.265754e-02 
1.346880e+02 -1.789640e-02 
1.347200e+02 -1.691412e-02 
1.347520e+02 -7.964387e-03 
1.347840e+02 -1.069296e-02 
1.348160e+02 -9.546961e-03 
1.348480e+02 -1.036553e-02 
1.348800e+02 -4.362666e-03 
1.349120e+02 -1.293039e-02 
1.349440e+02 -1.216639e-02 
1.349760e+02 -1.358525e-02 
1.350080e+02 -1.385811e-02 
1.350400e+02 -9.819818e-03 
1.350720e+02 -8.782959e-03 
1.351040e+02 -1.866040e-02 
1.351360e+02 -1.429468e-02 
1.351680e+02 -9.983533e-03 
1.352000e+02 -1.609554e-02 
1.352320e+02 -1.511326e-02 
1.352640e+02 -1.816926e-02 
1.352960e+02 -1.243925e-02 
1.353280e+02 -1.975183e-02 
1.353600e+02 -1.162068e-02 
1.353920e+02 -6.818385e-03 
1.354240e+02 -1.500411e-02 
1.354560e+02 -1.795097e-02 
1.354880e+02 -1.713240e-02 
1.355200e+02 -6.927528e-03 
1.355520e+02 -9.328675e-03 
1.355840e+02 -9.819818e-03 
1.356160e+02 -1.374897e-02 
1.356480e+02 -1.675040e-02 
1.356800e+02 -1.342154e-02 
1.357120e+02 -1.178439e-02 
1.357440e+02 -9.710675e-03 
1.357760e+02 -2.253498e-02 
1.358080e+02 -5.508668e-03 
1.358400e+02 -1.233011e-02 
1.358720e+02 -1.647754e-02 
1.359040e+02 -1.287582e-02 
1.359360e+02 -1.303954e-02 
1.359680e+02 -1.407640e-02 
1.360000e+02 -1.216639e-02 
1.360320e+02 -1.729612e-02 
1.360640e+02 -1.374897e-02 
1.360960e+02 -1.445840e-02 
1.361280e+02 -1.385811e-02 
1.361600e+02 -1.926069e-02 
1.361920e+02 -1.211182e-02 
1.362240e+02 -1.675040e-02 
1.362560e+02 -8.510102e-03 
1.362880e+02 -8.837531e-03 
1.363200e+02 -1.342154e-02 
1.363520e+02 -1.516783e-02 
1.363840e+02 -1.424011e-02 
1.364160e+02 -1.642297e-02 
1.364480e+02 -1.358525e-02 
1.364800e+02 -1.429468e-02 
1.365120e+02 -1.331240e-02 
1.365440e+02 -6.218098e-03 
1.365760e+02 -1.467668e-02 
1.366080e+02 -7.582386e-03 
1.366400e+02 -5.454097e-03 
1.366720e+02 -1.538611e-02 
1.367040e+02 -1.440383e-02 
1.367360e+02 -1.309411e-02 
1.367680e+02 -1.462211e-02 
1.368000e+02 -1.276668e-02 
1.368320e+02 -9.164960e-03 
1.368640e+02 -1.582269e-02 
1.368960e+02 -1.102039e-02 
1.369280e+02 -1.238468e-02 
1.369600e+02 -1.658669e-02 
1.369920e+02 -9.328675e-03 
1.370240e+02 -1.309411e-02 
1.370560e+02 3.386489e-03 
1.370880e+02 -1.189354e-02 
1.371200e+02 -9.055817e-03 
1.371520e+02 -8.128101e-03 
1.371840e+02 -1.549526e-02 
1.372160e+02 -1.205725e-02 
1.372480e+02 -1.593183e-02 
1.372800e+02 -2.073412e-02 
1.373120e+02 -1.773269e-02 
1.373440e+02 -4.799238e-03 
1.373760e+02 -1.096582e-02 
1.374080e+02 -1.129325e-02 
1.374400e+02 -1.751440e-02 
1.374720e+02 -1.303954e-02 
1.375040e+02 -1.063839e-02 
1.375360e+02 -1.451297e-02 
1.375680e+02 -1.549526e-02 
1.376000e+02 -1.604097e-02 
1.376320e+02 -3.052950e-03 
1.376640e+02 -1.276668e-02 
1.376960e+02 -5.017525e-03 
1.377280e+02 -1.473125e-02 
1.377600e+02 -1.625926e-02 
1.377920e+02 -2.379013e-02 
1.378240e+02 -1.265754e-02 
1.378560e+02 -1.227554e-02 
1.378880e+02 -1.816926e-02 
1.379200e+02 -2.384470e-02 
1.379520e+02 -1.571354e-02 
1.379840e+02 -1.565897e-02 
1.380160e+02 -7.364100e-03 
1.380480e+02 -1.571354e-02 
1.380800e+02 -1.997012e-02 
1.381120e+02 -1.249382e-02 
1.381440e+02 -1.036553e-02 
1.381760e+02 -1.194811e-02 
1.382080e+02 -1.363982e-02 
1.382400e+02 -1.609554e-02 
1.382720e+02 -1.271211e-02 
1.383040e+02 -8.128101e-03 
1.383360e+02 -1.773269e-02 
1.383680e+02 -1.429468e-02 
1.384000e+02 -1.151154e-02 
1.384320e+02 -1.145696e-02 
1.384640e+02 -1.298497e-02 
1.384960e+02 -6.381813e-03 
1.385280e+02 -1.511326e-02 
1.385600e+02 -6.927528e-03 
1.385920e+02 -1.385811e-02 
1.386240e+02 -1.445840e-02 
1.386560e+02 -1.478583e-02 
1.386880e+02 -1.282125e-02 
1.387200e+02 -9.001245e-03 
1.387520e+02 -1.429468e-02 
1.387840e+02 -1.227554e-02 
1.388160e+02 -1.462211e-02 
1.388480e+02 -1.194811e-02 
1.388800e+02 -1.123868e-02 
1.389120e+02 -1.473125e-02 
1.389440e+02 -1.314868e-02 
1.389760e+02 -1.096582e-02 
1.390080e+02 -1.396725e-02 
1.390400e+02 -1.178439e-02 
1.390720e+02 -8.237244e-03 
1.391040e+02 -1.238468e-02 
1.391360e+02 -9.656104e-03 
1.391680e+02 -1.063839e-02 
1.392000e+02 -1.353068e-02 
1.392320e+02 -1.538611e-02 
1.392640e+02 -1.222097e-02 
1.392960e+02 -1.102039e-02 
1.393280e+02 -1.178439e-02 
1.393600e+02 -1.282125e-02 
1.393920e+02 -1.505868e-02 
1.394240e+02 -1.451297e-02 
1.394560e+02 -1.936983e-02 
1.394880e+02 -1.233011e-02 
1.395200e+02 -1.936983e-02 
1.395520e+02 -1.096582e-02 
1.395840e+02 -1.636840e-02 
1.396160e+02 -1.620469e-02 
1.396480e+02 -1.211182e-02 
1.396800e+02 -1.254839e-02 
1.397120e+02 -1.795097e-02 
1.397440e+02 -1.369440e-02 
1.397760e+02 -1.156611e-02 
1.398080e+02 -2.220755e-02 
1.398400e+02 -1.091125e-02 
1.398720e+02 -9.601532e-03 
1.399040e+02 -1.347611e-02 
1.399360e+02 -2.280784e-02 
1.399680e+02 -1.238468e-02 
1.400000e+02 -9.274103e-03 
1.400320e+02 -1.620469e-02 
1.400640e+02 -1.724154e-02 
1.400960e+02 -9.383246e-03 
1.401280e+02 -1.456754e-02 
1.401600e+02 -1.369440e-02 
1.401920e+02 -7.909815e-03 
1.402240e+02 -7.418671e-03 
1.402560e+02 -1.593183e-02 
1.402880e+02 -9.001245e-03 
1.403200e+02 -1.129325e-02 
1.403520e+02 -7.527814e-03 
1.403840e+02 -1.282125e-02 
1.404160e+02 -3.980666e-03 
1.404480e+02 -1.615011e-02 
1.404800e+02 -1.374897e-02 
1.405120e+02 -9.874390e-03 
1.405440e+02 -1.052925e-02 
1.405760e+02 -7.855244e-03 
1.406080e+02 -2.057041e-02 
1.406400e+02 -1.233011e-02 
1.406720e+02 -1.473125e-02 
1.407040e+02 -1.653212e-02 
1.407360e+02 -1.342154e-02 
1.407680e+02 -9.110388e-03 
1.408000e+02 -1.402183e-02 
1.408320e+02 -2.821042e-02 
1.408640e+02 -8.946674e-03 
1.408960e+02 -1.282125e-02 
1.409280e+02 -1.369440e-02 
1.409600e+02 -1.642297e-02 
1.409920e+02 -1.533154e-02 
1.410240e+02 -3.544094e-03 
1.410560e+02 -1.036553e-02 
1.410880e+02 -2.002469e-02 
1.411200e+02 -1.975183e-02 
1.411520e+02 -1.653212e-02 
1.411840e+02 -1.134782e-02 
1.412160e+02 -1.042010e-02 
1.412480e+02 -1.505868e-02 
1.412800e+02 -1.085668e-02 
1.413120e+02 -1.118411e-02 
1.413440e+02 -1.593183e-02 
1.413760e+02 -1.096582e-02 
1.414080e+02 -1.713240e-02 
1.414400e+02 -1.418554e-02 
1.414720e+02 -1.025639e-02 
1.415040e+02 -1.069296e-02 
1.415360e+02 -1.227554e-02 
1.415680e+02 -1.434925e-02 
1.416000e+02 -1.702326e-02 
1.416320e+02 -1.489497e-02 
1.416640e+02 -9.601532e-03 
1.416960e+02 -1.511326e-02 
1.417280e+02 -1.560440e-02 
1.417600e+02 -9.437818e-03 
1.417920e+02 -1.058382e-02 
1.418240e+02 -6.381813e-03 
1.418560e+02 -9.055817e-03 
1.418880e+02 -1.249382e-02 
1.419200e+02 -9.055817e-03 
1.419520e+02 -1.593183e-02 
1.419840e+02 -1.407640e-02 
1.420160e+02 -1.282125e-02 
1.420480e+02 -1.653212e-02 
1.420800e+02 -1.260297e-02 
1.421120e+02 -1.074753e-02 
1.421440e+02 -1.243925e-02 
1.421760e+02 -1.615011e-02 
1.422080e+02 -1.494954e-02 
1.422400e+02 -9.546961e-03 
1.422720e+02 -1.189354e-02 
1.423040e+02 -2.018841e-02 
1.423360e+02 -8.946674e-03 
1.423680e+02 -1.538611e-02 
1.424000e+02 -1.293039e-02 
1.424320e+02 -1.827840e-02 
1.424640e+02 -1.052925e-02 
1.424960e+02 -3.816951e-03 
1.425280e+02 -1.063839e-02 
1.425600e+02 -7.091242e-03 
1.425920e+02 -1.571354e-02 
1.426240e+02 -1.462211e-02 
1.426560e+02 -7.364100e-03 
1.426880e+02 -6.927528e-03 
1.427200e+02 -1.036553e-02 
1.427520e+02 -1.363982e-02 
1.427840e+02 -1.063839e-02 
1.428160e+02 -1.096582e-02 
1.428480e+02 -5.017525e-03 
1.428800e+02 -1.042010e-02 
1.429120e+02 -1.429468e-02 
1.429440e+02 -9.383246e-03 
1.429760e+02 -1.238468e-02 
1.430080e+02 -1.233011e-02 
1.430400e+02 -6.545527e-03 
1.430720e+02 -1.178439e-02 
1.431040e+02 -1.134782e-02 
1.431360e+02 -1.718697e-02 
1.431680e+02 -2.343520e-03 
1.432000e+02 -6.054383e-03 
1.432320e+02 -1.047468e-02 
1.432640e+02 -1.560440e-02 
1.432960e+02 -1.606594e-04 
1.433280e+02 -4.089809e-03 
1.433600e+02 -9.546961e-03 
1.433920e+02 -7.473243e-03 
1.434240e+02 -2.889235e-03 
1.434560e+02 -8.946674e-03 
1.434880e+02 -2.780092e-03 
1.435200e+02 -7.746100e-03 
1.435520e+02 -1.374897e-02 
1.435840e+02 -6.654670e-03 
1.436160e+02 -9.601532e-03 
1.436480e+02 -1.609554e-02 
1.436800e+02 -1.183896e-02 
1.437120e+02 -8.400959e-03 
1.437440e+02 -8.837531e-03 
1.437760e+02 -1.042010e-02 
1.438080e+02 -7.473243e-03 
1.438400e+02 -9.492389e-03 
1.438720e+02 -1.844212e-02 
1.439040e+02 -1.549526e-02 
1.439360e+02 -1.194811e-02 
1.439680e+02 -8.400959e-03 
1.440000e+02 -3.434950e-03 
1.440320e+02 -1.797805e-03 
1.440640e+02 -7.036671e-03 
1.440960e+02 -8.237244e-03 
1.441280e+02 -4.880885e-04 
1.441600e+02 -1.462211e-02 
1.441920e+02 -7.582386e-03 
1.442240e+02 -4.089809e-03 
1.442560e+02 -4.308095e-03 
1.442880e+02 -1.080211e-02 
1.443200e+02 -1.003810e-02 
1.443520e+02 -1.265754e-02 
1.443840e+02 -4.253523e-03 
1.444160e+02 -1.342154e-02 
1.444480e+02 -1.380354e-02 
1.444800e+02 -1.151154e-02 
1.445120e+02 -7.036671e-03 
1.445440e+02 -7.582386e-03 
1.445760e+02 -5.781526e-03 
1.446080e+02 -7.909815e-03 
1.446400e+02 2.949917e-03 
1.446720e+02 -1.363982e-02 
1.447040e+02 -1.069296e-02 
1.447360e+02 -4.362666e-03 
1.447680e+02 -6.982099e-03 
1.448000e+02 -5.945240e-03 
1.448320e+02 -7.855244e-03 
1.448640e+02 -5.235811e-03 
1.448960e+02 -8.018958e-03 
1.449280e+02 -6.818385e-03 
1.449600e+02 -5.726954e-03 
1.449920e+02 -1.724154e-02 
1.450240e+02 -3.107521e-03 
1.450560e+02 -5.181239e-03 
1.450880e+02 -1.931526e-02 
1.451200e+02 -5.781526e-03 
1.451520e+02 -5.563240e-03 
1.451840e+02 -1.096582e-02 
1.452160e+02 -4.799238e-03 
1.452480e+02 -5.945240e-03 
1.452800e+02 -8.782959e-03 
1.453120e+02 -7.800672e-03 
1.453440e+02 -3.380379e-03 
1.453760e+02 -1.227554e-02 
1.454080e+02 -7.063746e-04 
1.454400e+02 -5.399525e-03 
1.454720e+02 -4.853810e-03 
1.455040e+02 -3.434950e-03 
1.455360e+02 -1.342154e-02 
1.455680e+02 -6.381813e-03 
1.456000e+02 -3.052950e-03 
1.456320e+02 -3.271236e-03 
1.456640e+02 -2.670949e-03 
1.456960e+02 -6.108955e-03 
1.457280e+02 -4.253523e-03 
1.457600e+02 -9.328675e-03 
1.457920e+02 -1.145696e-02 
1.458240e+02 -5.563240e-03 
1.458560e+02 -6.218098e-03 
1.458880e+02 -2.725521e-03 
1.459200e+02 -9.001245e-03 
1.459520e+02 -1.544068e-02 
1.459840e+02 -1.276668e-02 
1.460160e+02 -1.445840e-02 
1.460480e+02 -1.129325e-02 
1.460800e+02 -3.434950e-03 
1.461120e+02 -1.470376e-03 
1.461440e+02 -5.181239e-03 
1.461760e+02 -1.606594e-04 
1.462080e+02 -3.052950e-03 
1.462400e+02 -2.834664e-03 
1.462720e+02 -8.182673e-03 
1.463040e+02 -2.288949e-03 
1.463360e+02 -9.819818e-03 
1.463680e+02 -1.102039e-02 
1.464000e+02 -3.380379e-03 
1.464320e+02 -3.762380e-03 
1.464640e+02 -7.582386e-03 
1.464960e+02 4.396273e-04 
1.465280e+02 -2.561806e-03 
1.465600e+02 -2.507235e-03 
1.465920e+02 -1.058382e-02 
1.466240e+02 -8.892102e-03 
1.466560e+02 5.762671e-05 
1.466880e+02 -3.544094e-03 
1.467200e+02 -9.110388e-03 
1.467520e+02 -5.945240e-03 
1.467840e+02 -4.417238e-03 
1.468160e+02 -9.819818e-03 
1.468480e+02 -3.489522e-03 
1.468800e+02 -1.797805e-03 
1.469120e+02 -3.926094e-03 
1.469440e+02 -3.216664e-03 
1.469760e+02 -1.197518e-03 
1.470080e+02 -3.380379e-03 
1.470400e+02 -9.274103e-03 
1.470720e+02 2.949917e-03 
1.471040e+02 -6.218098e-03 
1.471360e+02 -5.399525e-03 
1.471680e+02 -6.654670e-03 
1.472000e+02 -1.462211e-02 
1.472320e+02 -3.871523e-03 
1.472640e+02 -1.287582e-02 
1.472960e+02 -9.383246e-03 
1.473280e+02 -7.200385e-03 
1.473600e+02 -1.134782e-02 
1.473920e+02 -5.836097e-03 
1.474240e+02 -7.364100e-03 
1.474560e+02 -1.009268e-02 
1.474880e+02 -4.417238e-03 
1.475200e+02 -8.782959e-03 
1.475520e+02 6.060494e-03 
1.475840e+02 4.259634e-03 
1.476160e+02 -3.271236e-03 
1.476480e+02 -1.470376e-03 
1.476800e+02 -8.073530e-03 
1.477120e+02 -7.964387e-03 
1.477440e+02 -7.636957e-03 
1.477760e+02 -9.874390e-03 
1.478080e+02 -8.728388e-03 
1.478400e+02 -5.344954e-03 
1.478720e+02 -4.035237e-03 
1.479040e+02 -5.399525e-03 
1.479360e+02 -4.908382e-03 
1.479680e+02 -1.309411e-02 
1.480000e+02 -6.709242e-03 
1.480320e+02 -1.211182e-02 
1.480640e+02 -7.964387e-03 
1.480960e+02 -1.063839e-02 
1.481280e+02 -4.908382e-03 
1.481600e+02 -1.134782e-02 
1.481920e+02 -7.582386e-03 
1.482240e+02 -5.563240e-03 
1.482560e+02 -7.636957e-03 
1.482880e+02 -4.799238e-03 
1.483200e+02 -2.889235e-03 
1.483520e+02 -1.306661e-03 
