f            Pxx32k       Pxx31k       Pxx30k       Pxx29k       Pxx28k       Pxx27k       Pxx26k       Pxx25k       Pxx_pow32k   Pxx_pow31k   Pxx_pow30k   Pxx_pow29k   Pxx_pow28k   Pxx_pow27k   Pxx_pow26k   Pxx_pow25k   
2.861023e+00 3.597241e-10 3.890860e-10 4.311053e-10 4.576254e-10 5.017048e-10 5.622767e-10 5.705709e-10 6.295192e-10 8.889902e-16 8.865364e-16 8.835139e-16 8.819556e-16 8.807217e-16 8.798258e-16 8.795582e-16 8.790801e-16 
3.099442e+00 3.595722e-10 3.889408e-10 4.309704e-10 4.574884e-10 5.015786e-10 5.621817e-10 5.704540e-10 6.294214e-10 8.886149e-16 8.862057e-16 8.832375e-16 8.816916e-16 8.805002e-16 8.796771e-16 8.793780e-16 8.789435e-16 
3.337860e+00 3.594084e-10 3.887843e-10 4.308249e-10 4.573406e-10 5.014424e-10 5.620790e-10 5.703279e-10 6.293158e-10 8.882101e-16 8.858489e-16 8.829393e-16 8.814068e-16 8.802611e-16 8.795165e-16 8.791835e-16 8.787961e-16 
3.576279e+00 3.592328e-10 3.886163e-10 4.306688e-10 4.571820e-10 5.012962e-10 5.619689e-10 5.701925e-10 6.292025e-10 8.877760e-16 8.854663e-16 8.826194e-16 8.811012e-16 8.800045e-16 8.793442e-16 8.789748e-16 8.786378e-16 
3.814697e+00 3.590453e-10 3.884371e-10 4.305021e-10 4.570127e-10 5.011401e-10 5.618512e-10 5.700478e-10 6.290814e-10 8.873129e-16 8.850579e-16 8.822778e-16 8.807749e-16 8.797305e-16 8.791600e-16 8.787518e-16 8.784687e-16 
4.053116e+00 3.588462e-10 3.882466e-10 4.303249e-10 4.568327e-10 5.009741e-10 5.617261e-10 5.698940e-10 6.289526e-10 8.868207e-16 8.846239e-16 8.819147e-16 8.804279e-16 8.794391e-16 8.789642e-16 8.785146e-16 8.782889e-16 
4.291534e+00 3.586354e-10 3.880449e-10 4.301373e-10 4.566420e-10 5.007982e-10 5.615934e-10 5.697310e-10 6.288161e-10 8.862997e-16 8.841643e-16 8.815301e-16 8.800605e-16 8.791304e-16 8.787566e-16 8.782633e-16 8.780982e-16 
4.529953e+00 3.584130e-10 3.878321e-10 4.299392e-10 4.564407e-10 5.006125e-10 5.614533e-10 5.695588e-10 6.286719e-10 8.857502e-16 8.836793e-16 8.811241e-16 8.796725e-16 8.788044e-16 8.785373e-16 8.779979e-16 8.778968e-16 
4.768372e+00 3.581791e-10 3.876081e-10 4.297307e-10 4.562288e-10 5.004170e-10 5.613057e-10 5.693774e-10 6.285199e-10 8.851721e-16 8.831691e-16 8.806968e-16 8.792642e-16 8.784612e-16 8.783064e-16 8.777184e-16 8.776847e-16 
5.006790e+00 3.579338e-10 3.873732e-10 4.295118e-10 4.560064e-10 5.002118e-10 5.611506e-10 5.691870e-10 6.283604e-10 8.845658e-16 8.826338e-16 8.802483e-16 8.788355e-16 8.781008e-16 8.780638e-16 8.774248e-16 8.774618e-16 
5.245209e+00 3.576771e-10 3.871273e-10 4.292827e-10 4.557736e-10 4.999968e-10 5.609882e-10 5.689875e-10 6.281931e-10 8.839315e-16 8.820736e-16 8.797788e-16 8.783867e-16 8.777234e-16 8.778096e-16 8.771173e-16 8.772283e-16 
5.483627e+00 3.574092e-10 3.868706e-10 4.290434e-10 4.555303e-10 4.997721e-10 5.608183e-10 5.687789e-10 6.280183e-10 8.832693e-16 8.814886e-16 8.792883e-16 8.779178e-16 8.773290e-16 8.775438e-16 8.767958e-16 8.769841e-16 
5.722046e+00 3.571300e-10 3.866030e-10 4.287939e-10 4.552766e-10 4.995377e-10 5.606411e-10 5.685614e-10 6.278358e-10 8.825796e-16 8.808790e-16 8.787770e-16 8.774289e-16 8.769176e-16 8.772665e-16 8.764604e-16 8.767293e-16 
5.960464e+00 3.568398e-10 3.863248e-10 4.285343e-10 4.550126e-10 4.992938e-10 5.604565e-10 5.683348e-10 6.276457e-10 8.818624e-16 8.802449e-16 8.782449e-16 8.769202e-16 8.764893e-16 8.769777e-16 8.761111e-16 8.764639e-16 
6.437302e+00 3.562266e-10 3.857364e-10 4.279850e-10 4.544539e-10 4.987773e-10 5.600654e-10 5.678549e-10 6.272429e-10 8.803468e-16 8.789043e-16 8.771191e-16 8.758434e-16 8.755826e-16 8.763656e-16 8.753713e-16 8.759013e-16 
6.675720e+00 3.559037e-10 3.854264e-10 4.276954e-10 4.541593e-10 4.985048e-10 5.598589e-10 5.676016e-10 6.270302e-10 8.795490e-16 8.781981e-16 8.765257e-16 8.752757e-16 8.751043e-16 8.760425e-16 8.749808e-16 8.756043e-16 
6.914139e+00 3.555702e-10 3.851061e-10 4.273960e-10 4.538547e-10 4.982229e-10 5.596451e-10 5.673394e-10 6.268099e-10 8.787247e-16 8.774682e-16 8.759120e-16 8.746886e-16 8.746094e-16 8.757080e-16 8.745767e-16 8.752968e-16 
7.152557e+00 3.552261e-10 3.847755e-10 4.270868e-10 4.535401e-10 4.979316e-10 5.594241e-10 5.670685e-10 6.265822e-10 8.778743e-16 8.767149e-16 8.752783e-16 8.740822e-16 8.740981e-16 8.753622e-16 8.741590e-16 8.749788e-16 
7.629395e+00 3.545066e-10 3.840838e-10 4.264393e-10 4.528810e-10 4.973212e-10 5.589606e-10 5.665003e-10 6.261045e-10 8.760961e-16 8.751388e-16 8.739514e-16 8.728121e-16 8.730266e-16 8.746369e-16 8.732832e-16 8.743117e-16 
7.867813e+00 3.541314e-10 3.837228e-10 4.261012e-10 4.525368e-10 4.970022e-10 5.587180e-10 5.662032e-10 6.258546e-10 8.751690e-16 8.743164e-16 8.732584e-16 8.721487e-16 8.724666e-16 8.742574e-16 8.728252e-16 8.739627e-16 
8.344650e+00 3.533508e-10 3.829714e-10 4.253965e-10 4.518193e-10 4.963368e-10 5.582117e-10 5.655831e-10 6.253325e-10 8.732400e-16 8.726041e-16 8.718144e-16 8.707659e-16 8.712985e-16 8.734650e-16 8.718693e-16 8.732337e-16 
8.821487e+00 3.525308e-10 3.821811e-10 4.246546e-10 4.510635e-10 4.956353e-10 5.576771e-10 5.649288e-10 6.247813e-10 8.712134e-16 8.708035e-16 8.702939e-16 8.693093e-16 8.700670e-16 8.726286e-16 8.708607e-16 8.724639e-16 
9.059906e+00 3.521063e-10 3.817717e-10 4.242699e-10 4.506715e-10 4.952712e-10 5.573993e-10 5.645890e-10 6.244947e-10 8.701642e-16 8.698706e-16 8.695054e-16 8.685538e-16 8.694278e-16 8.721939e-16 8.703368e-16 8.720638e-16 
9.536743e+00 3.512289e-10 3.809248e-10 4.234733e-10 4.498595e-10 4.945165e-10 5.568229e-10 5.638841e-10 6.239001e-10 8.679959e-16 8.679410e-16 8.678729e-16 8.669890e-16 8.681030e-16 8.712919e-16 8.692502e-16 8.712333e-16 
1.001358e+01 3.503146e-10 3.800413e-10 4.226411e-10 4.490110e-10 4.937269e-10 5.562189e-10 5.631461e-10 6.232767e-10 8.657364e-16 8.659281e-16 8.661674e-16 8.653536e-16 8.667170e-16 8.703469e-16 8.681125e-16 8.703629e-16 
1.049042e+01 3.493644e-10 3.791222e-10 4.217741e-10 4.481265e-10 4.929032e-10 5.555877e-10 5.623752e-10 6.226251e-10 8.633883e-16 8.638338e-16 8.643905e-16 8.636490e-16 8.652709e-16 8.693592e-16 8.669242e-16 8.694529e-16 
1.096725e+01 3.483796e-10 3.781684e-10 4.208730e-10 4.472069e-10 4.920457e-10 5.549296e-10 5.615720e-10 6.219453e-10 8.609544e-16 8.616605e-16 8.625437e-16 8.618767e-16 8.637656e-16 8.683293e-16 8.656860e-16 8.685037e-16 
1.144409e+01 3.473611e-10 3.771808e-10 4.199385e-10 4.462528e-10 4.911551e-10 5.542447e-10 5.607368e-10 6.212378e-10 8.584374e-16 8.594102e-16 8.606287e-16 8.600379e-16 8.622023e-16 8.672577e-16 8.643986e-16 8.675157e-16 
1.192093e+01 3.463102e-10 3.761604e-10 4.189716e-10 4.452650e-10 4.902320e-10 5.535336e-10 5.598703e-10 6.205028e-10 8.558403e-16 8.570854e-16 8.586469e-16 8.581342e-16 8.605818e-16 8.661450e-16 8.630627e-16 8.664893e-16 
1.263618e+01 3.446755e-10 3.745707e-10 4.174619e-10 4.437219e-10 4.887878e-10 5.524182e-10 5.585124e-10 6.193495e-10 8.518005e-16 8.534632e-16 8.555529e-16 8.551603e-16 8.580466e-16 8.643997e-16 8.609695e-16 8.648787e-16 
1.311302e+01 3.435486e-10 3.734729e-10 4.164171e-10 4.426534e-10 4.877862e-10 5.516428e-10 5.575693e-10 6.185472e-10 8.490156e-16 8.509619e-16 8.534118e-16 8.531010e-16 8.562883e-16 8.631863e-16 8.595157e-16 8.637584e-16 
1.382828e+01 3.418054e-10 3.717719e-10 4.147947e-10 4.409929e-10 4.862272e-10 5.504325e-10 5.560991e-10 6.172944e-10 8.447077e-16 8.470861e-16 8.500867e-16 8.499009e-16 8.535515e-16 8.612926e-16 8.572492e-16 8.620090e-16 
1.430511e+01 3.406099e-10 3.706032e-10 4.136774e-10 4.398487e-10 4.851511e-10 5.495949e-10 5.550826e-10 6.164268e-10 8.417532e-16 8.444232e-16 8.477970e-16 8.476957e-16 8.516624e-16 8.599819e-16 8.556823e-16 8.607975e-16 
1.502037e+01 3.387694e-10 3.688007e-10 4.119502e-10 4.380786e-10 4.834835e-10 5.482933e-10 5.535048e-10 6.150779e-10 8.372048e-16 8.403162e-16 8.442572e-16 8.442843e-16 8.487351e-16 8.579452e-16 8.532500e-16 8.589137e-16 
1.573563e+01 3.368759e-10 3.669421e-10 4.101641e-10 4.362466e-10 4.817539e-10 5.469385e-10 5.518648e-10 6.136728e-10 8.325253e-16 8.360814e-16 8.405967e-16 8.407535e-16 8.456988e-16 8.558252e-16 8.507220e-16 8.569517e-16 
1.645088e+01 3.349334e-10 3.650310e-10 4.083220e-10 4.343554e-10 4.799646e-10 5.455319e-10 5.501647e-10 6.122129e-10 8.277247e-16 8.317269e-16 8.368216e-16 8.371088e-16 8.425578e-16 8.536243e-16 8.481011e-16 8.549130e-16 
1.716614e+01 3.329457e-10 3.630709e-10 4.064270e-10 4.324082e-10 4.781180e-10 5.440748e-10 5.484062e-10 6.106995e-10 8.228126e-16 8.272608e-16 8.329378e-16 8.333560e-16 8.393162e-16 8.513443e-16 8.453903e-16 8.527996e-16 
1.811981e+01 3.302321e-10 3.603874e-10 4.038230e-10 4.297295e-10 4.755710e-10 5.420561e-10 5.459742e-10 6.086006e-10 8.161064e-16 8.211463e-16 8.276013e-16 8.281936e-16 8.348450e-16 8.481854e-16 8.416413e-16 8.498687e-16 
1.883507e+01 3.281542e-10 3.583267e-10 4.018160e-10 4.276626e-10 4.736002e-10 5.404868e-10 5.440872e-10 6.069674e-10 8.109713e-16 8.164510e-16 8.234881e-16 8.242102e-16 8.313853e-16 8.457299e-16 8.387325e-16 8.475881e-16 
1.978874e+01 3.253339e-10 3.555215e-10 3.990735e-10 4.248351e-10 4.708964e-10 5.383236e-10 5.414911e-10 6.047139e-10 8.040013e-16 8.100594e-16 8.178676e-16 8.187608e-16 8.266389e-16 8.423450e-16 8.347305e-16 8.444412e-16 
2.074242e+01 3.224643e-10 3.526578e-10 3.962614e-10 4.219318e-10 4.681110e-10 5.360826e-10 5.388077e-10 6.023766e-10 7.969097e-16 8.035344e-16 8.121044e-16 8.131655e-16 8.217492e-16 8.388384e-16 8.305940e-16 8.411772e-16 
2.169609e+01 3.195537e-10 3.497432e-10 3.933865e-10 4.189597e-10 4.652497e-10 5.337673e-10 5.360419e-10 5.999588e-10 7.897166e-16 7.968934e-16 8.062124e-16 8.074374e-16 8.167264e-16 8.352156e-16 8.263304e-16 8.378010e-16 
2.264977e+01 3.166097e-10 3.467851e-10 3.904553e-10 4.159252e-10 4.623183e-10 5.313813e-10 5.331985e-10 5.974640e-10 7.824411e-16 7.901533e-16 8.002053e-16 8.015891e-16 8.115804e-16 8.314821e-16 8.219470e-16 8.343172e-16 
2.384186e+01 3.128940e-10 3.430370e-10 3.867222e-10 4.120542e-10 4.585640e-10 5.283049e-10 5.295422e-10 5.942425e-10 7.732585e-16 7.816134e-16 7.925545e-16 7.941288e-16 8.049899e-16 8.266682e-16 8.163108e-16 8.298186e-16 
2.479553e+01 3.099012e-10 3.400064e-10 3.836878e-10 4.089027e-10 4.554952e-10 5.257728e-10 5.265415e-10 5.915871e-10 7.658624e-16 7.747081e-16 7.863359e-16 7.880552e-16 7.996028e-16 8.227061e-16 8.116850e-16 8.261105e-16 
2.598763e+01 3.061455e-10 3.361884e-10 3.798449e-10 4.049050e-10 4.515865e-10 5.225249e-10 5.227035e-10 5.881757e-10 7.565808e-16 7.660086e-16 7.784602e-16 7.803506e-16 7.927412e-16 8.176240e-16 8.057686e-16 8.213468e-16 
2.717972e+01 3.023840e-10 3.323479e-10 3.759569e-10 4.008528e-10 4.476065e-10 5.191916e-10 5.187773e-10 5.846684e-10 7.472850e-16 7.572582e-16 7.704919e-16 7.725411e-16 7.857544e-16 8.124081e-16 7.997162e-16 8.164491e-16 
2.861023e+01 2.978774e-10 3.277250e-10 3.712463e-10 3.959334e-10 4.427502e-10 5.150882e-10 5.139617e-10 5.803425e-10 7.361478e-16 7.467246e-16 7.608380e-16 7.630602e-16 7.772294e-16 8.059873e-16 7.922928e-16 8.104081e-16 
2.980232e+01 2.941388e-10 3.238718e-10 3.672949e-10 3.917985e-10 4.386475e-10 5.115905e-10 5.098720e-10 5.766476e-10 7.269087e-16 7.379453e-16 7.527400e-16 7.550911e-16 7.700273e-16 8.005143e-16 7.859883e-16 8.052485e-16 
3.123283e+01 2.896853e-10 3.192605e-10 3.625357e-10 3.868079e-10 4.336707e-10 5.073092e-10 5.048847e-10 5.721156e-10 7.159026e-16 7.274383e-16 7.429864e-16 7.454731e-16 7.612907e-16 7.938150e-16 7.783002e-16 7.989199e-16 
3.266335e+01 2.852792e-10 3.146756e-10 3.577709e-10 3.818003e-10 4.286492e-10 5.029465e-10 4.998235e-10 5.674871e-10 7.050138e-16 7.169915e-16 7.332214e-16 7.358222e-16 7.524757e-16 7.869885e-16 7.704982e-16 7.924565e-16 
3.433228e+01 2.802131e-10 3.093757e-10 3.522224e-10 3.759549e-10 4.227525e-10 4.977680e-10 4.938427e-10 5.619794e-10 6.924938e-16 7.049158e-16 7.218500e-16 7.245567e-16 7.421243e-16 7.788855e-16 7.612786e-16 7.847654e-16 
3.600121e+01 2.752403e-10 3.041445e-10 3.467025e-10 3.701247e-10 4.168336e-10 4.925096e-10 4.877988e-10 5.563715e-10 6.802045e-16 6.929964e-16 7.105375e-16 7.133205e-16 7.317339e-16 7.706573e-16 7.519616e-16 7.769343e-16 
3.767014e+01 2.703724e-10 2.989956e-10 3.412275e-10 3.643271e-10 4.109106e-10 4.871864e-10 4.817100e-10 5.506790e-10 6.681744e-16 6.812646e-16 6.993171e-16 7.021471e-16 7.213363e-16 7.623278e-16 7.425754e-16 7.689852e-16 
3.933907e+01 2.656183e-10 2.939405e-10 3.358115e-10 3.585773e-10 4.049999e-10 4.818131e-10 4.755933e-10 5.449172e-10 6.564255e-16 6.697463e-16 6.882174e-16 6.910659e-16 7.109604e-16 7.539200e-16 7.331463e-16 7.609392e-16 
4.124641e+01 2.603330e-10 2.882895e-10 3.297093e-10 3.520817e-10 3.982788e-10 4.756283e-10 4.685886e-10 5.382655e-10 6.433640e-16 6.568706e-16 6.757115e-16 6.785473e-16 6.991619e-16 7.442422e-16 7.223483e-16 7.516505e-16 
4.315376e+01 2.552124e-10 2.827835e-10 3.237147e-10 3.456827e-10 3.916124e-10 4.694146e-10 4.615892e-10 5.315617e-10 6.307094e-16 6.443250e-16 6.634260e-16 6.662148e-16 6.874592e-16 7.345193e-16 7.115584e-16 7.422892e-16 
4.529953e+01 2.496541e-10 2.767719e-10 3.171143e-10 3.386164e-10 3.841986e-10 4.624112e-10 4.537446e-10 5.239808e-10 6.169729e-16 6.306276e-16 6.498991e-16 6.525963e-16 6.744445e-16 7.235607e-16 6.994657e-16 7.317030e-16 
4.720688e+01 2.448955e-10 2.715965e-10 3.113854e-10 3.324653e-10 3.777006e-10 4.561919e-10 4.468168e-10 5.172263e-10 6.052129e-16 6.188354e-16 6.381581e-16 6.407417e-16 6.630375e-16 7.138290e-16 6.887862e-16 7.222707e-16 
4.959106e+01 2.391885e-10 2.653545e-10 3.044180e-10 3.249623e-10 3.697183e-10 4.484478e-10 4.382399e-10 5.087864e-10 5.911094e-16 6.046129e-16 6.238790e-16 6.262816e-16 6.490250e-16 7.017113e-16 6.755645e-16 7.104851e-16 
5.197525e+01 2.337471e-10 2.593668e-10 2.976747e-10 3.176772e-10 3.619091e-10 4.407597e-10 4.297776e-10 5.003756e-10 5.776618e-16 5.909700e-16 6.100592e-16 6.122414e-16 6.353162e-16 6.896813e-16 6.625196e-16 6.987400e-16 
5.435944e+01 2.285657e-10 2.536325e-10 2.911612e-10 3.106182e-10 3.542870e-10 4.331486e-10 4.214505e-10 4.920178e-10 5.648569e-16 5.779043e-16 5.967104e-16 5.986371e-16 6.219360e-16 6.777719e-16 6.496830e-16 6.870689e-16 
5.698204e+01 2.231576e-10 2.476130e-10 2.842649e-10 3.031203e-10 3.461315e-10 4.248870e-10 4.124665e-10 4.829104e-10 5.514919e-16 5.641888e-16 5.825769e-16 5.841868e-16 6.076193e-16 6.648445e-16 6.358337e-16 6.743510e-16 
5.960464e+01 2.180436e-10 2.418882e-10 2.776494e-10 2.959044e-10 3.382247e-10 4.167605e-10 4.036835e-10 4.739163e-10 5.388537e-16 5.511448e-16 5.690190e-16 5.702798e-16 5.937393e-16 6.521285e-16 6.222944e-16 6.617913e-16 
6.246567e+01 2.127849e-10 2.359680e-10 2.707491e-10 2.883529e-10 3.298894e-10 4.080684e-10 3.943467e-10 4.642571e-10 5.258578e-16 5.376556e-16 5.548775e-16 5.557262e-16 5.791070e-16 6.385275e-16 6.079014e-16 6.483030e-16 
6.532669e+01 2.078431e-10 2.303733e-10 2.641723e-10 2.811312e-10 3.218598e-10 3.995732e-10 3.852770e-10 4.547778e-10 5.136450e-16 5.249080e-16 5.413989e-16 5.418083e-16 5.650114e-16 6.252346e-16 5.939201e-16 6.350658e-16 
6.842613e+01 2.028260e-10 2.246621e-10 2.574014e-10 2.736713e-10 3.135053e-10 3.906069e-10 3.757618e-10 4.447310e-10 5.012463e-16 5.118948e-16 5.275226e-16 5.274313e-16 5.503454e-16 6.112044e-16 5.792520e-16 6.210361e-16 
7.176399e+01 1.977890e-10 2.188958e-10 2.505057e-10 2.660470e-10 3.049034e-10 3.812386e-10 3.658810e-10 4.341880e-10 4.887983e-16 4.987562e-16 5.133904e-16 5.127374e-16 5.352451e-16 5.965454e-16 5.640203e-16 6.063135e-16 
7.486343e+01 1.934280e-10 2.138767e-10 2.444538e-10 2.593327e-10 2.972748e-10 3.728144e-10 3.570471e-10 4.246674e-10 4.780207e-16 4.873202e-16 5.009874e-16 4.997973e-16 5.218535e-16 5.833635e-16 5.504025e-16 5.930187e-16 
7.867813e+01 1.884463e-10 2.081126e-10 2.374449e-10 2.515291e-10 2.883455e-10 3.628147e-10 3.466218e-10 4.133170e-10 4.657096e-16 4.741866e-16 4.866234e-16 4.847579e-16 5.061785e-16 5.677165e-16 5.343315e-16 5.771687e-16 
8.225441e+01 1.841317e-10 2.030931e-10 2.312892e-10 2.446501e-10 2.804174e-10 3.538102e-10 3.372881e-10 4.030502e-10 4.550469e-16 4.627497e-16 4.740078e-16 4.715004e-16 4.922610e-16 5.536265e-16 5.199432e-16 5.628317e-16 
8.630753e+01 1.796212e-10 1.978181e-10 2.247661e-10 2.373337e-10 2.719261e-10 3.440340e-10 3.272103e-10 3.918539e-10 4.438998e-16 4.507306e-16 4.606393e-16 4.573999e-16 4.773548e-16 5.383293e-16 5.044079e-16 5.471969e-16 
9.036064e+01 1.754770e-10 1.929462e-10 2.186908e-10 2.304937e-10 2.639317e-10 3.347050e-10 3.176453e-10 3.811210e-10 4.336583e-16 4.396298e-16 4.481884e-16 4.442175e-16 4.633211e-16 5.237316e-16 4.896631e-16 5.322092e-16 
9.441376e+01 1.716645e-10 1.884421e-10 2.130295e-10 2.240965e-10 2.564052e-10 3.258106e-10 3.085711e-10 3.708436e-10 4.242365e-16 4.293673e-16 4.365860e-16 4.318885e-16 4.501087e-16 5.098140e-16 4.756748e-16 5.178575e-16 
9.894371e+01 1.677577e-10 1.838040e-10 2.071533e-10 2.174314e-10 2.485116e-10 3.163658e-10 2.989816e-10 3.598820e-10 4.145815e-16 4.187993e-16 4.245432e-16 4.190432e-16 4.362517e-16 4.950353e-16 4.608922e-16 5.025503e-16 
1.037121e+02 1.640076e-10 1.793300e-10 2.014387e-10 2.109240e-10 2.407524e-10 3.069651e-10 2.894820e-10 3.489212e-10 4.053138e-16 4.086051e-16 4.128316e-16 4.065019e-16 4.226307e-16 4.803255e-16 4.462482e-16 4.872444e-16 
1.084805e+02 1.605894e-10 1.752326e-10 1.961638e-10 2.048938e-10 2.335148e-10 2.980915e-10 2.805544e-10 3.385282e-10 3.968664e-16 3.992692e-16 4.020212e-16 3.948804e-16 4.099255e-16 4.664404e-16 4.324859e-16 4.727312e-16 
1.137257e+02 1.571703e-10 1.711151e-10 1.908217e-10 1.987626e-10 2.261079e-10 2.889044e-10 2.713498e-10 3.277191e-10 3.884167e-16 3.898874e-16 3.910730e-16 3.830640e-16 3.969229e-16 4.520649e-16 4.182967e-16 4.576370e-16 
1.189709e+02 1.540680e-10 1.673623e-10 1.859153e-10 1.931088e-10 2.192334e-10 2.802814e-10 2.627442e-10 3.175270e-10 3.807499e-16 3.813367e-16 3.810178e-16 3.721677e-16 3.848551e-16 4.385720e-16 4.050307e-16 4.434045e-16 
1.244545e+02 1.511242e-10 1.637861e-10 1.812052e-10 1.876597e-10 2.125664e-10 2.718288e-10 2.543387e-10 3.074914e-10 3.734749e-16 3.731883e-16 3.713647e-16 3.616660e-16 3.731514e-16 4.253457e-16 3.920734e-16 4.293905e-16 
1.304150e+02 1.482304e-10 1.602560e-10 1.765214e-10 1.822193e-10 2.058676e-10 2.632461e-10 2.458328e-10 2.972542e-10 3.663234e-16 3.651449e-16 3.617658e-16 3.511809e-16 3.613920e-16 4.119159e-16 3.789612e-16 4.150950e-16 
1.366138e+02 1.455175e-10 1.569332e-10 1.720804e-10 1.770395e-10 1.994491e-10 2.549366e-10 2.376239e-10 2.872960e-10 3.596191e-16 3.575738e-16 3.526643e-16 3.411982e-16 3.501246e-16 3.989136e-16 3.663069e-16 4.011890e-16 
1.430511e+02 1.429800e-10 1.538132e-10 1.678811e-10 1.721216e-10 1.933169e-10 2.469180e-10 2.297254e-10 2.776406e-10 3.533482e-16 3.504649e-16 3.440582e-16 3.317202e-16 3.393597e-16 3.863664e-16 3.541310e-16 3.877060e-16 
1.497269e+02 1.406110e-10 1.508899e-10 1.639199e-10 1.674639e-10 1.874731e-10 2.392027e-10 2.221458e-10 2.683064e-10 3.474935e-16 3.438041e-16 3.359400e-16 3.227437e-16 3.291012e-16 3.742939e-16 3.424468e-16 3.746714e-16 
1.568794e+02 1.383304e-10 1.480662e-10 1.600687e-10 1.629174e-10 1.817338e-10 2.315537e-10 2.146496e-10 2.590075e-10 3.418574e-16 3.373703e-16 3.280473e-16 3.139815e-16 3.190261e-16 3.623250e-16 3.308911e-16 3.616861e-16 
1.642704e+02 1.362164e-10 1.454406e-10 1.564652e-10 1.586467e-10 1.763096e-10 2.242578e-10 2.075153e-10 2.500940e-10 3.366331e-16 3.313880e-16 3.206623e-16 3.057508e-16 3.095041e-16 3.509087e-16 3.198933e-16 3.492390e-16 
1.718998e+02 1.342578e-10 1.430012e-10 1.530978e-10 1.546406e-10 1.711911e-10 2.173120e-10 2.007369e-10 2.415665e-10 3.317927e-16 3.258298e-16 3.137610e-16 2.980301e-16 3.005189e-16 3.400403e-16 3.094441e-16 3.373309e-16 
1.800060e+02 1.323913e-10 1.406709e-10 1.498634e-10 1.507788e-10 1.662281e-10 2.105190e-10 1.941194e-10 2.331846e-10 3.271800e-16 3.205200e-16 3.071325e-16 2.905875e-16 2.918065e-16 3.294108e-16 2.992429e-16 3.256262e-16 
1.885891e+02 1.306221e-10 1.384573e-10 1.467757e-10 1.470792e-10 1.614458e-10 2.039174e-10 1.876989e-10 2.249973e-10 3.228079e-16 3.154764e-16 3.008044e-16 2.834575e-16 2.834113e-16 3.190810e-16 2.893454e-16 3.141932e-16 
1.974106e+02 1.289940e-10 1.364167e-10 1.439165e-10 1.436423e-10 1.569779e-10 1.976990e-10 1.816597e-10 2.172450e-10 3.187843e-16 3.108269e-16 2.949447e-16 2.768338e-16 2.755681e-16 3.093506e-16 2.800358e-16 3.033677e-16 
