x            y            z            
-3.172008e+01 -7.869090e+00 -1.926250e+00 
-3.172008e+01 -6.869090e+00 -2.432548e+00 
-3.172008e+01 -5.869090e+00 -2.569846e+00 
-3.172008e+01 -4.869090e+00 -2.851411e+00 
-3.172008e+01 -3.869090e+00 -2.616350e+00 
-3.172008e+01 -2.869090e+00 -3.000000e+00 
-3.172008e+01 -1.869090e+00 -3.000000e+00 
-3.172008e+01 -8.690896e-01 -3.000000e+00 
-3.172008e+01 1.309104e-01 -3.000000e+00 
-3.172008e+01 1.130910e+00 -3.000000e+00 
-3.172008e+01 2.130910e+00 -3.000000e+00 
-3.172008e+01 3.130910e+00 -2.909479e+00 
-3.172008e+01 4.130910e+00 -3.000000e+00 
-3.172008e+01 5.130910e+00 -2.837915e+00 
-3.172008e+01 6.130910e+00 -3.000000e+00 
-3.172008e+01 7.130910e+00 -3.000000e+00 
-3.172008e+01 8.130910e+00 -3.000000e+00 
-3.172008e+01 9.130910e+00 -3.000000e+00 
-3.172008e+01 1.013091e+01 -3.000000e+00 
-3.172008e+01 1.113091e+01 -3.000000e+00 
-3.172008e+01 1.213091e+01 -3.000000e+00 
-3.172008e+01 1.313091e+01 -2.861450e+00 
-3.172008e+01 1.413091e+01 -2.955012e+00 
-3.172008e+01 1.513091e+01 -2.622418e+00 
-3.172008e+01 1.613091e+01 -2.680730e+00 
-3.172008e+01 1.713091e+01 -3.000000e+00 
-3.172008e+01 1.813091e+01 -3.000000e+00 
-3.172008e+01 1.913091e+01 -3.000000e+00 
-3.172008e+01 2.013091e+01 -3.000000e+00 
-3.172008e+01 2.113091e+01 -3.000000e+00 
-3.172008e+01 2.213091e+01 -3.000000e+00 
-3.072008e+01 -2.386909e+01 -3.000000e+00 
-3.072008e+01 -2.286909e+01 -3.000000e+00 
-3.072008e+01 -2.186909e+01 -3.000000e+00 
-3.072008e+01 -2.086909e+01 -3.000000e+00 
-3.072008e+01 -1.986909e+01 -3.000000e+00 
-3.072008e+01 -1.886909e+01 -3.000000e+00 
-3.072008e+01 -1.786909e+01 -3.000000e+00 
-3.072008e+01 -1.686909e+01 -3.000000e+00 
-3.072008e+01 -1.586909e+01 -3.000000e+00 
-3.072008e+01 -1.486909e+01 -3.000000e+00 
-3.072008e+01 -1.386909e+01 -3.000000e+00 
-3.072008e+01 -1.286909e+01 -1.563612e+00 
-3.072008e+01 -1.186909e+01 -1.415918e+00 
-3.072008e+01 -1.086909e+01 -1.481278e+00 
-3.072008e+01 -9.869090e+00 -1.577535e+00 
-3.072008e+01 -8.869090e+00 -1.925179e+00 
-3.072008e+01 -7.869090e+00 -1.846296e+00 
-3.072008e+01 -6.869090e+00 -1.936165e+00 
-3.072008e+01 -5.869090e+00 -2.007310e+00 
-3.072008e+01 -4.869090e+00 -2.674201e+00 
-3.072008e+01 -3.869090e+00 -2.544439e+00 
-3.072008e+01 -2.869090e+00 -2.529162e+00 
-3.072008e+01 -1.869090e+00 -2.338830e+00 
-3.072008e+01 -8.690896e-01 -2.710265e+00 
-3.072008e+01 1.309104e-01 -2.474215e+00 
-3.072008e+01 1.130910e+00 -2.818033e+00 
-3.072008e+01 2.130910e+00 -3.000000e+00 
-3.072008e+01 3.130910e+00 -3.000000e+00 
-3.072008e+01 4.130910e+00 -2.773748e+00 
-3.072008e+01 5.130910e+00 -2.682326e+00 
-3.072008e+01 6.130910e+00 -2.177827e+00 
-3.072008e+01 7.130910e+00 -2.181836e+00 
-3.072008e+01 8.130910e+00 -2.896511e+00 
-3.072008e+01 9.130910e+00 -3.000000e+00 
-3.072008e+01 1.013091e+01 -2.322946e+00 
-3.072008e+01 1.113091e+01 -2.926829e+00 
-3.072008e+01 1.213091e+01 -1.920976e+00 
-3.072008e+01 1.313091e+01 -1.865052e+00 
-3.072008e+01 1.413091e+01 -2.026539e+00 
-3.072008e+01 1.513091e+01 -2.229551e+00 
-3.072008e+01 1.613091e+01 -2.335021e+00 
-3.072008e+01 1.713091e+01 -2.877028e+00 
-3.072008e+01 1.813091e+01 -2.316346e+00 
-3.072008e+01 1.913091e+01 -3.000000e+00 
-3.072008e+01 2.013091e+01 -3.000000e+00 
-3.072008e+01 2.113091e+01 -3.000000e+00 
-3.072008e+01 2.213091e+01 -3.000000e+00 
-2.972008e+01 -2.386909e+01 -3.000000e+00 
-2.972008e+01 -2.286909e+01 -3.000000e+00 
-2.972008e+01 -2.186909e+01 -3.000000e+00 
-2.972008e+01 -2.086909e+01 -3.000000e+00 
-2.972008e+01 -1.986909e+01 -3.000000e+00 
-2.972008e+01 -1.886909e+01 -3.000000e+00 
-2.972008e+01 -1.786909e+01 -3.000000e+00 
-2.972008e+01 -1.686909e+01 -3.000000e+00 
-2.972008e+01 -1.586909e+01 -3.000000e+00 
-2.972008e+01 -1.486909e+01 -1.457361e+00 
-2.972008e+01 -1.386909e+01 -1.597879e+00 
-2.972008e+01 -1.286909e+01 -1.476937e+00 
-2.972008e+01 -1.186909e+01 -1.435192e+00 
-2.972008e+01 -1.086909e+01 -1.495991e+00 
-2.972008e+01 -9.869090e+00 -1.600308e+00 
-2.972008e+01 -8.869090e+00 -1.696962e+00 
-2.972008e+01 -7.869090e+00 -1.582430e+00 
-2.972008e+01 -6.869090e+00 -2.012332e+00 
-2.972008e+01 -5.869090e+00 -1.879274e+00 
-2.972008e+01 -4.869090e+00 -2.237894e+00 
-2.972008e+01 -3.869090e+00 -2.127277e+00 
-2.972008e+01 -2.869090e+00 -2.232319e+00 
-2.972008e+01 -1.869090e+00 -2.107787e+00 
-2.972008e+01 -8.690896e-01 -2.222219e+00 
-2.972008e+01 1.309104e-01 -2.289440e+00 
-2.972008e+01 1.130910e+00 -1.882749e+00 
-2.972008e+01 2.130910e+00 -2.487335e+00 
-2.972008e+01 3.130910e+00 -2.586173e+00 
-2.972008e+01 4.130910e+00 -2.602873e+00 
-2.972008e+01 5.130910e+00 -2.204474e+00 
-2.972008e+01 6.130910e+00 -2.216113e+00 
-2.972008e+01 7.130910e+00 -1.930893e+00 
-2.972008e+01 8.130910e+00 -2.061872e+00 
-2.972008e+01 9.130910e+00 -2.394192e+00 
-2.972008e+01 1.013091e+01 -2.254607e+00 
-2.972008e+01 1.113091e+01 -2.738304e+00 
-2.972008e+01 1.213091e+01 -2.263452e+00 
-2.972008e+01 1.313091e+01 -1.901175e+00 
-2.972008e+01 1.413091e+01 -1.871532e+00 
-2.972008e+01 1.513091e+01 -1.857052e+00 
-2.972008e+01 1.613091e+01 -1.829183e+00 
-2.972008e+01 1.713091e+01 -2.008678e+00 
-2.972008e+01 1.813091e+01 -2.084992e+00 
-2.972008e+01 1.913091e+01 -2.125328e+00 
-2.972008e+01 2.013091e+01 -2.155479e+00 
-2.972008e+01 2.113091e+01 -2.042033e+00 
-2.972008e+01 2.213091e+01 -3.000000e+00 
-2.872008e+01 -2.386909e+01 -3.000000e+00 
-2.872008e+01 -2.286909e+01 -3.000000e+00 
-2.872008e+01 -2.186909e+01 -3.000000e+00 
-2.872008e+01 -2.086909e+01 -3.000000e+00 
-2.872008e+01 -1.986909e+01 -3.000000e+00 
-2.872008e+01 -1.886909e+01 -3.000000e+00 
-2.872008e+01 -1.786909e+01 -3.000000e+00 
-2.872008e+01 -1.686909e+01 -3.000000e+00 
-2.872008e+01 -1.586909e+01 -3.000000e+00 
-2.872008e+01 -1.486909e+01 -1.322752e+00 
-2.872008e+01 -1.386909e+01 -1.537117e+00 
-2.872008e+01 -1.286909e+01 -1.269080e+00 
-2.872008e+01 -1.186909e+01 -1.401199e+00 
-2.872008e+01 -1.086909e+01 -1.503906e+00 
-2.872008e+01 -9.869090e+00 -1.659101e+00 
-2.872008e+01 -8.869090e+00 -1.730520e+00 
-2.872008e+01 -7.869090e+00 -1.915407e+00 
-2.872008e+01 -6.869090e+00 -2.059082e+00 
-2.872008e+01 -5.869090e+00 -2.004180e+00 
-2.872008e+01 -4.869090e+00 -2.127936e+00 
-2.872008e+01 -3.869090e+00 -2.262311e+00 
-2.872008e+01 -2.869090e+00 -2.203968e+00 
-2.872008e+01 -1.869090e+00 -2.372418e+00 
-2.872008e+01 -8.690896e-01 -2.218855e+00 
-2.872008e+01 1.309104e-01 -2.736298e+00 
-2.872008e+01 1.130910e+00 -2.154814e+00 
-2.872008e+01 2.130910e+00 -2.767653e+00 
-2.872008e+01 3.130910e+00 -2.139956e+00 
-2.872008e+01 4.130910e+00 -2.853664e+00 
-2.872008e+01 5.130910e+00 -2.016882e+00 
-2.872008e+01 6.130910e+00 -2.298280e+00 
-2.872008e+01 7.130910e+00 -2.203821e+00 
-2.872008e+01 8.130910e+00 -2.296070e+00 
-2.872008e+01 9.130910e+00 -2.025293e+00 
-2.872008e+01 1.013091e+01 -2.910058e+00 
-2.872008e+01 1.113091e+01 -2.219727e+00 
-2.872008e+01 1.213091e+01 -3.000000e+00 
-2.872008e+01 1.313091e+01 -2.171729e+00 
-2.872008e+01 1.413091e+01 -1.914887e+00 
-2.872008e+01 1.513091e+01 -1.941918e+00 
-2.872008e+01 1.613091e+01 -1.954699e+00 
-2.872008e+01 1.713091e+01 -1.912699e+00 
-2.872008e+01 1.813091e+01 -2.442876e+00 
-2.872008e+01 1.913091e+01 -2.010181e+00 
-2.872008e+01 2.013091e+01 -2.036916e+00 
-2.872008e+01 2.113091e+01 -2.120027e+00 
-2.872008e+01 2.213091e+01 -3.000000e+00 
-2.772008e+01 -2.386909e+01 -3.000000e+00 
-2.772008e+01 -2.286909e+01 -3.000000e+00 
-2.772008e+01 -2.186909e+01 -3.000000e+00 
-2.772008e+01 -2.086909e+01 -3.000000e+00 
-2.772008e+01 -1.986909e+01 -3.000000e+00 
-2.772008e+01 -1.886909e+01 -3.000000e+00 
-2.772008e+01 -1.786909e+01 -3.000000e+00 
-2.772008e+01 -1.686909e+01 -3.000000e+00 
-2.772008e+01 -1.586909e+01 -1.257575e+00 
-2.772008e+01 -1.486909e+01 -9.708624e-01 
-2.772008e+01 -1.386909e+01 -1.458334e+00 
-2.772008e+01 -1.286909e+01 -1.410251e+00 
-2.772008e+01 -1.186909e+01 -1.522235e+00 
-2.772008e+01 -1.086909e+01 -1.615893e+00 
-2.772008e+01 -9.869090e+00 -1.694996e+00 
-2.772008e+01 -8.869090e+00 -1.857906e+00 
-2.772008e+01 -7.869090e+00 -1.887928e+00 
-2.772008e+01 -6.869090e+00 -2.163898e+00 
-2.772008e+01 -5.869090e+00 -2.039430e+00 
-2.772008e+01 -4.869090e+00 -2.202612e+00 
-2.772008e+01 -3.869090e+00 -2.247069e+00 
-2.772008e+01 -2.869090e+00 -2.428276e+00 
-2.772008e+01 -1.869090e+00 -2.298361e+00 
-2.772008e+01 -8.690896e-01 -2.328018e+00 
-2.772008e+01 1.309104e-01 -2.563900e+00 
-2.772008e+01 1.130910e+00 -2.534343e+00 
-2.772008e+01 2.130910e+00 -2.320219e+00 
-2.772008e+01 3.130910e+00 -2.454202e+00 
-2.772008e+01 4.130910e+00 -2.167083e+00 
-2.772008e+01 5.130910e+00 -2.392147e+00 
-2.772008e+01 6.130910e+00 -2.325091e+00 
-2.772008e+01 7.130910e+00 -2.407736e+00 
-2.772008e+01 8.130910e+00 -2.465854e+00 
-2.772008e+01 9.130910e+00 -2.727129e+00 
-2.772008e+01 1.013091e+01 -2.678108e+00 
-2.772008e+01 1.113091e+01 -2.716843e+00 
-2.772008e+01 1.213091e+01 -2.320513e+00 
-2.772008e+01 1.313091e+01 -3.000000e+00 
-2.772008e+01 1.413091e+01 -2.655160e+00 
-2.772008e+01 1.513091e+01 -1.976690e+00 
-2.772008e+01 1.613091e+01 -2.174949e+00 
-2.772008e+01 1.713091e+01 -2.186795e+00 
-2.772008e+01 1.813091e+01 -2.387497e+00 
-2.772008e+01 1.913091e+01 -2.752822e+00 
-2.772008e+01 2.013091e+01 -2.361419e+00 
-2.772008e+01 2.113091e+01 -2.452154e+00 
-2.772008e+01 2.213091e+01 -2.426203e+00 
-2.672008e+01 -2.386909e+01 -3.000000e+00 
-2.672008e+01 -2.286909e+01 -3.000000e+00 
-2.672008e+01 -2.186909e+01 -3.000000e+00 
-2.672008e+01 -2.086909e+01 -3.000000e+00 
-2.672008e+01 -1.986909e+01 -3.000000e+00 
-2.672008e+01 -1.886909e+01 -3.000000e+00 
-2.672008e+01 -1.786909e+01 -3.000000e+00 
-2.672008e+01 -1.686909e+01 -3.000000e+00 
-2.672008e+01 -1.586909e+01 -9.730924e-01 
-2.672008e+01 -1.486909e+01 -9.226013e-01 
-2.672008e+01 -1.386909e+01 -1.179394e+00 
-2.672008e+01 -1.286909e+01 -1.138118e+00 
-2.672008e+01 -1.186909e+01 -1.278303e+00 
-2.672008e+01 -1.086909e+01 -1.276989e+00 
-2.672008e+01 -9.869090e+00 -1.651662e+00 
-2.672008e+01 -8.869090e+00 -1.855361e+00 
-2.672008e+01 -7.869090e+00 -1.864982e+00 
-2.672008e+01 -6.869090e+00 -2.061642e+00 
-2.672008e+01 -5.869090e+00 -2.047803e+00 
-2.672008e+01 -4.869090e+00 -1.971268e+00 
-2.672008e+01 -3.869090e+00 -2.126470e+00 
-2.672008e+01 -2.869090e+00 -2.408290e+00 
-2.672008e+01 -1.869090e+00 -2.382180e+00 
-2.672008e+01 -8.690896e-01 -2.440830e+00 
-2.672008e+01 1.309104e-01 -2.368467e+00 
-2.672008e+01 1.130910e+00 -2.271286e+00 
-2.672008e+01 2.130910e+00 -2.449664e+00 
-2.672008e+01 3.130910e+00 -2.426495e+00 
-2.672008e+01 4.130910e+00 -2.486866e+00 
-2.672008e+01 5.130910e+00 -2.674982e+00 
-2.672008e+01 6.130910e+00 -2.711523e+00 
-2.672008e+01 7.130910e+00 -2.783309e+00 
-2.672008e+01 8.130910e+00 -2.479124e+00 
-2.672008e+01 9.130910e+00 -3.000000e+00 
-2.672008e+01 1.013091e+01 -2.561593e+00 
-2.672008e+01 1.113091e+01 -3.000000e+00 
-2.672008e+01 1.213091e+01 -2.637545e+00 
-2.672008e+01 1.313091e+01 -3.000000e+00 
-2.672008e+01 1.413091e+01 -2.560118e+00 
-2.672008e+01 1.513091e+01 -2.254627e+00 
-2.672008e+01 1.613091e+01 -2.482410e+00 
-2.672008e+01 1.713091e+01 -1.233017e+00 
-2.672008e+01 1.813091e+01 -2.160139e+00 
-2.672008e+01 1.913091e+01 -3.000000e+00 
-2.672008e+01 2.013091e+01 -2.373453e+00 
-2.672008e+01 2.113091e+01 -2.584149e+00 
-2.672008e+01 2.213091e+01 -2.467955e+00 
-2.572008e+01 -2.386909e+01 -3.000000e+00 
-2.572008e+01 -2.286909e+01 -3.000000e+00 
-2.572008e+01 -2.186909e+01 -3.000000e+00 
-2.572008e+01 -2.086909e+01 -3.000000e+00 
-2.572008e+01 -1.986909e+01 -3.000000e+00 
-2.572008e+01 -1.886909e+01 -3.000000e+00 
-2.572008e+01 -1.786909e+01 -3.663758e-02 
-2.572008e+01 -1.686909e+01 -1.942373e-01 
-2.572008e+01 -1.586909e+01 3.535857e-01 
-2.572008e+01 -1.486909e+01 -5.902531e-01 
-2.572008e+01 -1.386909e+01 -3.963227e-01 
-2.572008e+01 -1.286909e+01 -8.259175e-01 
-2.572008e+01 -1.186909e+01 -8.558253e-01 
-2.572008e+01 -1.086909e+01 -1.165488e+00 
-2.572008e+01 -9.869090e+00 -1.325821e+00 
-2.572008e+01 -8.869090e+00 -1.641081e+00 
-2.572008e+01 -7.869090e+00 -1.567213e+00 
-2.572008e+01 -6.869090e+00 -1.790981e+00 
-2.572008e+01 -5.869090e+00 -1.752535e+00 
-2.572008e+01 -4.869090e+00 -1.926243e+00 
-2.572008e+01 -3.869090e+00 -2.171122e+00 
-2.572008e+01 -2.869090e+00 -1.981764e+00 
-2.572008e+01 -1.869090e+00 -2.026035e+00 
-2.572008e+01 -8.690896e-01 -2.368570e+00 
-2.572008e+01 1.309104e-01 -2.260789e+00 
-2.572008e+01 1.130910e+00 -2.267691e+00 
-2.572008e+01 2.130910e+00 -2.445704e+00 
-2.572008e+01 3.130910e+00 -2.297993e+00 
-2.572008e+01 4.130910e+00 -2.549902e+00 
-2.572008e+01 5.130910e+00 -2.513935e+00 
-2.572008e+01 6.130910e+00 -2.727542e+00 
-2.572008e+01 7.130910e+00 -2.703436e+00 
-2.572008e+01 8.130910e+00 -2.719301e+00 
-2.572008e+01 9.130910e+00 -2.557674e+00 
-2.572008e+01 1.013091e+01 -2.681764e+00 
-2.572008e+01 1.113091e+01 -2.573432e+00 
-2.572008e+01 1.213091e+01 -2.810876e+00 
-2.572008e+01 1.313091e+01 -2.565525e+00 
-2.572008e+01 1.413091e+01 -2.695683e+00 
-2.572008e+01 1.513091e+01 -2.617190e+00 
-2.572008e+01 1.613091e+01 -2.329053e+00 
-2.572008e+01 1.713091e+01 -2.129129e+00 
-2.572008e+01 1.813091e+01 -1.948925e+00 
-2.572008e+01 1.913091e+01 -2.126235e+00 
-2.572008e+01 2.013091e+01 -2.069086e+00 
-2.572008e+01 2.113091e+01 -2.523016e+00 
-2.572008e+01 2.213091e+01 -2.617538e+00 
-2.472008e+01 -2.386909e+01 -3.000000e+00 
-2.472008e+01 -2.286909e+01 -3.000000e+00 
-2.472008e+01 -2.186909e+01 -3.000000e+00 
-2.472008e+01 -2.086909e+01 -3.000000e+00 
-2.472008e+01 -1.986909e+01 -3.000000e+00 
-2.472008e+01 -1.886909e+01 -3.000000e+00 
-2.472008e+01 -1.786909e+01 4.065414e-01 
-2.472008e+01 -1.686909e+01 4.051212e-01 
-2.472008e+01 -1.586909e+01 4.351561e-01 
-2.472008e+01 -1.486909e+01 2.718440e-02 
-2.472008e+01 -1.386909e+01 1.731816e-01 
-2.472008e+01 -1.286909e+01 2.519036e-02 
-2.472008e+01 -1.186909e+01 -9.892584e-02 
-2.472008e+01 -1.086909e+01 -1.759551e-01 
-2.472008e+01 -9.869090e+00 -5.679870e-01 
-2.472008e+01 -8.869090e+00 -1.058216e+00 
-2.472008e+01 -7.869090e+00 -1.337382e+00 
-2.472008e+01 -6.869090e+00 -1.290408e+00 
-2.472008e+01 -5.869090e+00 -1.416763e+00 
-2.472008e+01 -4.869090e+00 -1.404365e+00 
-2.472008e+01 -3.869090e+00 -1.559358e+00 
-2.472008e+01 -2.869090e+00 -1.432732e+00 
-2.472008e+01 -1.869090e+00 -1.645761e+00 
-2.472008e+01 -8.690896e-01 -1.890202e+00 
-2.472008e+01 1.309104e-01 -2.055253e+00 
-2.472008e+01 1.130910e+00 -1.869288e+00 
-2.472008e+01 2.130910e+00 -2.024896e+00 
-2.472008e+01 3.130910e+00 -2.062145e+00 
-2.472008e+01 4.130910e+00 -2.404920e+00 
-2.472008e+01 5.130910e+00 -2.360553e+00 
-2.472008e+01 6.130910e+00 -2.451288e+00 
-2.472008e+01 7.130910e+00 -2.113868e+00 
-2.472008e+01 8.130910e+00 -2.789634e+00 
-2.472008e+01 9.130910e+00 -2.322032e+00 
-2.472008e+01 1.013091e+01 -2.466321e+00 
-2.472008e+01 1.113091e+01 -2.553436e+00 
-2.472008e+01 1.213091e+01 -2.517633e+00 
-2.472008e+01 1.313091e+01 -2.602971e+00 
-2.472008e+01 1.413091e+01 -2.523848e+00 
-2.472008e+01 1.513091e+01 -2.264810e+00 
-2.472008e+01 1.613091e+01 -2.162957e+00 
-2.472008e+01 1.713091e+01 -2.642689e+00 
-2.472008e+01 1.813091e+01 -2.366390e+00 
-2.472008e+01 1.913091e+01 -2.707021e+00 
-2.472008e+01 2.013091e+01 -2.583359e+00 
-2.472008e+01 2.113091e+01 -2.069907e+00 
-2.472008e+01 2.213091e+01 -2.641212e+00 
-2.372008e+01 -2.386909e+01 -3.000000e+00 
-2.372008e+01 -2.286909e+01 -3.000000e+00 
-2.372008e+01 -2.186909e+01 -3.000000e+00 
-2.372008e+01 -2.086909e+01 -3.000000e+00 
-2.372008e+01 -1.986909e+01 -3.000000e+00 
-2.372008e+01 -1.886909e+01 -3.000000e+00 
-2.372008e+01 -1.786909e+01 3.622059e-01 
-2.372008e+01 -1.686909e+01 5.212938e-01 
-2.372008e+01 -1.586909e+01 4.977848e-01 
-2.372008e+01 -1.486909e+01 5.289720e-01 
-2.372008e+01 -1.386909e+01 5.407674e-01 
-2.372008e+01 -1.286909e+01 4.120664e-01 
-2.372008e+01 -1.186909e+01 3.588848e-01 
-2.372008e+01 -1.086909e+01 2.782783e-01 
-2.372008e+01 -9.869090e+00 -1.012319e-01 
-2.372008e+01 -8.869090e+00 -5.915677e-01 
-2.372008e+01 -7.869090e+00 -4.188576e-01 
-2.372008e+01 -6.869090e+00 -5.906314e-01 
-2.372008e+01 -5.869090e+00 -6.190467e-01 
-2.372008e+01 -4.869090e+00 -9.657731e-01 
-2.372008e+01 -3.869090e+00 -1.018477e+00 
-2.372008e+01 -2.869090e+00 -1.181765e+00 
-2.372008e+01 -1.869090e+00 -9.674892e-01 
-2.372008e+01 -8.690896e-01 -1.208629e+00 
-2.372008e+01 1.309104e-01 -1.188501e+00 
-2.372008e+01 1.130910e+00 -1.632312e+00 
-2.372008e+01 2.130910e+00 -1.669908e+00 
-2.372008e+01 3.130910e+00 -1.848419e+00 
-2.372008e+01 4.130910e+00 -1.744508e+00 
-2.372008e+01 5.130910e+00 -1.868752e+00 
-2.372008e+01 6.130910e+00 -2.111121e+00 
-2.372008e+01 7.130910e+00 -1.886673e+00 
-2.372008e+01 8.130910e+00 -1.856307e+00 
-2.372008e+01 9.130910e+00 -2.091976e+00 
-2.372008e+01 1.013091e+01 -2.036300e+00 
-2.372008e+01 1.113091e+01 -2.168359e+00 
-2.372008e+01 1.213091e+01 -2.073430e+00 
-2.372008e+01 1.313091e+01 -2.345149e+00 
